dep_BNA_r5,hasFlight,DL_2354:0.001116
dep_ATL_r10,hasDest,RDU:0.006419
Flight,EV_2410:0.000419
Flight,UA_132:0.000279
dep_BNA_r3,hasFlight,YV_7275:0.000837
dep_ATL_r5,hasFlight,DL_878:0.002931
dep_ATL_r12,hasFlight,OO_4570:0.000419
dep_car_r8,hasFlight,DL_2300:0.000140
dep_car_r7,hasFlight,DL_1644:0.003768
dep_ATL_r11,hasFlight,EV_5474:0.000837
dep_car_r1,hasFlight,DL_1327:0.001675
dep_ATL_r5,hasFlight,DL_879:0.000837
dep_car_r7,hasFlight,DL_1642:0.001535
dep_BNA_r2,hasFlight,WN_2976:0.000140
LateAircraftDelay,dep_car_r5:0.068099
WeatherDelay,dep_car_r8:0.007396
LateAircraftDelay,dep_car_r4:0.065727
WeatherDelay,dep_car_r9:0.010047
LateAircraftDelay,dep_car_r3:0.072146
WeatherDelay,dep_car_r6:0.011582
dep_CLT_r3,hasDest,BUF:0.000279
LateAircraftDelay,dep_car_r2:0.073402
dep_car_r8,hasFlight,DL_408:0.000419
WeatherDelay,dep_car_r7:0.010885
LateAircraftDelay,dep_car_r9:0.078007
WeatherDelay,dep_car_r4:0.010606
LateAircraftDelay,dep_car_r8:0.069634
WeatherDelay,dep_car_r5:0.011024
LateAircraftDelay,dep_car_r7:0.072704
WeatherDelay,dep_car_r2:0.009768
LateAircraftDelay,dep_car_r6:0.068239
dep_car_r4,hasOrigin,SEA:0.017723
WeatherDelay,dep_car_r3:0.012001
dep_car_r8,hasOrigin,AUS:0.001395
WeatherDelay,dep_car_r1:0.014234
dep_SAV_r3,hasFlight,EV_7094:0.000837
dep_car_r10,hasOrigin,PHX:0.000837
dep_SAV_r5,hasFlight,MQ_2967:0.008652
dep_ATL_r1,hasFlight,DL_572:0.002931
dep_car_r8,hasFlight,DL_2319:0.000419
Breezy,wea_des:0.065169
dep_car_r8,hasFlight,DL_2313:0.000419
dep_BNA_r3,hasFlight,WN_2515:0.002931
dep_car_r2,hasFlight,DL_2237:0.000419
dep_car_r8,hasFlight,DL_400:0.000279
Airport,DSM:0.078845
dep_BNA_r4,hasFlight,DL_1693:0.000837
dep_car_r8,hasFlight,DL_402:0.000140
dep_car_r8,hasOrigin,ATL:0.311610
dep_ATL_r12,hasFlight,OO_4512:0.002791
dep_car_r10,hasOrigin,PIT:0.002512
dep_ATL_r10,hasDest,RSW:0.005303
dep_car_r8,hasFlight,DL_2323:0.002931
dep_car_r1,hasFlight,DL_1388:0.000419
dep_car_r1,hasFlight,DL_1389:0.000419
dep_car_r8,hasFlight,DL_2325:0.005442
dep_car_r8,hasFlight,DL_2322:0.000419
dep_car_r1,hasFlight,DL_1385:0.000837
dep_car_r8,hasFlight,DL_412:0.000419
dep_DL_ori_r5,hasCarrier,DL:1.000000
dep_car_r8,hasFlight,DL_411:0.000419
LateAircraftDelay,dep_car_r1:0.066843
dep_car_r2,hasFlight,DL_2241:0.003070
dep_DL_ori_r1,hasFlight,DL_2300:0.000419
dep_CLT_r3,hasDest,BWI:0.099219
dep_ATL_r3,hasDest,PDX:0.000279
dep_ATL_r8,hasDest,RIC:0.009071
Airport,DTW:1.000000
CLT,hasRecDep1,dep_CLT_r1:1.000000
dep_CLT_r2,hasDest,JFK:0.001116
dep_ATL_r12,hasFlight,EV_5009:0.000279
dep_BNA_r4,hasFlight,DL_1676:0.125733
dep_car_r8,hasFlight,DL_2335:0.000419
dep_ATL_r12,hasFlight,EV_5017:0.000837
dep_car_r8,hasFlight,DL_2334:0.005721
dep_car_r1,hasFlight,DL_1377:0.003489
dep_ATL_r12,hasFlight,EV_5015:0.000419
dep_ATL_r5,hasDest,BZN:0.000419
dep_ATL_r12,hasFlight,E_3905:0.003070
dep_car_r1,hasFlight,DL_1374:0.002931
dep_car_r7,hasFlight,DL_1695:0.001256
dep_car_r2,hasFlight,DL_2256:0.000419
dep_car_r2,hasFlight,DL_2255:0.001675
dep_car_r7,hasFlight,DL_1699:0.003070
dep_car_r2,hasFlight,DL_2272:0.001116
dep_car_r8,hasFlight,DL_439:0.000837
dep,hasFlight,DL_1172:0.004186
Flight,WN_6117:0.000279
dep_SAV_r5,hasFlight,MQ_2956:0.090427
dep_car_r8,hasFlight,DL_2349:0.001395
dep_car_r8,hasFlight,DL_1015:0.003349
dep_ATL_r4,hasFlight,WN_5622:0.000558
dep_car_r1,hasFlight,DL_1366:0.000837
dep_BNA_r4,hasFlight,DL_1667:0.000419
dep_car_r8,hasFlight,DL_1017:0.000279
dep_BNA_r3,hasFlight,WN_3835:0.005861
dep_car_r8,hasFlight,DL_2347:0.005442
dep_car_r4,hasOrigin,SAN:0.012699
dep_SAV_r1,hasFlight,EV_4117:0.000837
dep_car_r8,hasFlight,DL_2344:0.002512
dep_SAV_r3,hasFlight,OO_5277:0.001256
