FlightNum,FlightDate,temperature,dewPoint,visibility,humidity,cloudCover,pressure,windSpeed,windBearing
1810,2016-09-18,94.5,67.38,10.0,0.41,0.22,1012.84,6.65,267.0
1103,2016-09-18,94.5,67.38,10.0,0.41,0.22,1012.84,6.65,267.0
1553,2016-09-19,98.34,68.44,10.0,0.38,0.26,1013.74,5.7,220.0
1810,2016-09-19,98.34,68.44,10.0,0.38,0.26,1013.74,5.7,220.0
1103,2016-09-19,98.34,68.44,10.0,0.38,0.26,1013.74,5.7,220.0
1553,2016-09-20,96.47,65.37,10.0,0.36,0.28,1015.22,4.23,129.0
1810,2016-09-20,96.47,65.37,10.0,0.36,0.28,1015.22,4.23,129.0
1103,2016-09-20,96.47,65.37,10.0,0.36,0.28,1015.22,4.23,129.0
1553,2016-09-21,93.36,61.45,10.0,0.35,0.02,1014.93,7.37,120.0
1810,2016-09-21,93.36,61.45,10.0,0.35,0.02,1014.93,7.37,120.0
1103,2016-09-21,93.36,61.45,10.0,0.35,0.02,1014.93,7.37,120.0
1553,2016-09-22,92.6,58.35,10.0,0.32,0.27,1013.53,5.0,173.0
1810,2016-09-22,92.6,58.35,10.0,0.32,0.27,1013.53,5.0,173.0
1103,2016-09-22,92.6,58.35,10.0,0.32,0.27,1013.53,5.0,173.0
1553,2016-09-23,92.03,66.21,10.0,0.43,0.24,1012.44,13.32,161.0
1810,2016-09-23,92.03,66.21,10.0,0.43,0.24,1012.44,13.32,161.0
1103,2016-09-23,92.03,66.21,10.0,0.43,0.24,1012.44,13.32,161.0
1553,2016-09-24,87.59,72.05,9.72,0.6,0.16,1012.97,10.88,140.0
1810,2016-09-24,87.59,72.05,9.72,0.6,0.16,1012.97,10.88,140.0
1553,2016-09-25,77.04,72.59,9.55,0.86,,1015.68,5.54,14.0
1810,2016-09-25,77.04,72.59,9.55,0.86,,1015.68,5.54,14.0
1103,2016-09-25,77.04,72.59,9.55,0.86,,1015.68,5.54,14.0
1553,2016-09-26,64.45,59.09,6.2,0.83,,1020.61,13.18,22.0
1810,2016-09-26,64.45,59.09,6.2,0.83,,1020.61,13.18,22.0
1103,2016-09-26,64.45,59.09,6.2,0.83,,1020.61,13.18,22.0
1553,2016-09-27,77.17,46.48,10.0,0.34,0.02,1016.97,7.24,333.0
1810,2016-09-27,77.17,46.48,10.0,0.34,0.02,1016.97,7.24,333.0
1103,2016-09-27,77.17,46.48,10.0,0.34,0.02,1016.97,7.24,333.0
1553,2016-09-28,87.44,49.38,9.96,0.27,0.05,1016.04,3.51,187.0
1810,2016-09-28,87.44,49.38,9.96,0.27,0.05,1016.04,3.51,187.0
1103,2016-09-28,87.44,49.38,9.96,0.27,0.05,1016.04,3.51,187.0
1553,2016-09-29,78.17,47.94,10.0,0.35,0.21,1023.06,12.62,351.0
1810,2016-09-29,78.17,47.94,10.0,0.35,0.21,1023.06,12.62,351.0
1103,2016-09-29,78.17,47.94,10.0,0.35,0.21,1023.06,12.62,351.0
1553,2016-09-30,77.87,46.48,10.0,0.33,0.19,1019.63,5.28,337.0
1810,2016-09-30,77.87,46.48,10.0,0.33,0.19,1019.63,5.28,337.0
1103,2016-09-30,77.87,46.48,10.0,0.33,0.19,1019.63,5.28,337.0
1553,2016-10-01,82.42,49.27,10.0,0.32,0.21,1016.04,4.85,190.0
1810,2016-10-01,82.42,49.27,10.0,0.32,0.21,1016.04,4.85,190.0
1553,2016-10-02,83.22,51.77,10.0,0.34,0.0,1015.53,5.62,161.0
1810,2016-10-02,83.22,51.77,10.0,0.34,0.0,1015.53,5.62,161.0
1172,2016-10-02,83.22,51.77,10.0,0.34,0.0,1015.53,5.62,161.0
1553,2016-10-03,85.14,57.56,10.0,0.39,0.2,1011.06,11.73,150.0
1810,2016-10-03,85.14,57.56,10.0,0.39,0.2,1011.06,11.73,150.0
1172,2016-10-03,85.14,57.56,10.0,0.39,0.2,1011.06,11.73,150.0
1553,2016-10-04,87.13,65.81,10.0,0.49,0.31,1005.93,17.99,177.0
1810,2016-10-04,87.13,65.81,10.0,0.49,0.31,1005.93,17.99,177.0
1172,2016-10-04,87.13,65.81,10.0,0.49,0.31,1005.93,17.99,177.0
1553,2016-10-05,91.35,68.67,10.0,0.48,0.25,1009.44,13.39,150.0
1810,2016-10-05,91.35,68.67,10.0,0.48,0.25,1009.44,13.39,150.0
1172,2016-10-05,91.35,68.67,10.0,0.48,0.25,1009.44,13.39,150.0
1553,2016-10-06,90.29,67.95,10.0,0.48,0.31,1011.29,12.36,177.0
1810,2016-10-06,90.29,67.95,10.0,0.48,0.31,1011.29,12.36,177.0
1172,2016-10-06,90.29,67.95,10.0,0.48,0.31,1011.29,12.36,177.0
1553,2016-10-07,64.23,57.68,9.94,0.79,0.31,1020.92,14.58,345.0
1810,2016-10-07,64.23,57.68,9.94,0.79,0.31,1020.92,14.58,345.0
1172,2016-10-07,64.23,57.68,9.94,0.79,0.31,1020.92,14.58,345.0
1553,2016-10-08,74.96,55.43,10.0,0.51,0.21,1022.32,7.83,353.0
1810,2016-10-08,74.96,55.43,10.0,0.51,0.21,1022.32,7.83,353.0
1553,2016-10-09,75.02,41.27,10.0,0.3,0.0,1023.6,4.62,38.0
1810,2016-10-09,75.02,41.27,10.0,0.3,0.0,1023.6,4.62,38.0
1172,2016-10-09,75.02,41.27,10.0,0.3,0.0,1023.6,4.62,38.0
1553,2016-10-10,79.42,43.49,9.94,0.28,0.03,1019.64,4.57,159.0
1810,2016-10-10,79.42,43.49,9.94,0.28,0.03,1019.64,4.57,159.0
1172,2016-10-10,79.42,43.49,9.94,0.28,0.03,1019.64,4.57,159.0
1553,2016-10-11,85.71,48.63,10.0,0.28,0.2,1016.57,11.52,163.0
1810,2016-10-11,85.71,48.63,10.0,0.28,0.2,1016.57,11.52,163.0
1172,2016-10-11,85.71,48.63,10.0,0.28,0.2,1016.57,11.52,163.0
1553,2016-10-12,89.0,60.03,10.0,0.38,0.21,1014.65,9.72,200.0
1810,2016-10-12,89.0,60.03,10.0,0.38,0.21,1014.65,9.72,200.0
1172,2016-10-12,89.0,60.03,10.0,0.38,0.21,1014.65,9.72,200.0
1553,2016-10-13,73.74,57.46,10.0,0.57,0.25,1020.22,8.44,334.0
1810,2016-10-13,73.74,57.46,10.0,0.57,0.25,1020.22,8.44,334.0
1172,2016-10-13,73.74,57.46,10.0,0.57,0.25,1020.22,8.44,334.0
1553,2016-10-14,71.88,61.5,10.0,0.7,0.27,1018.16,3.27,197.0
1810,2016-10-14,71.88,61.5,10.0,0.7,0.27,1018.16,3.27,197.0
1172,2016-10-14,71.88,61.5,10.0,0.7,0.27,1018.16,3.27,197.0
1553,2016-10-15,87.02,66.7,10.0,0.51,0.29,1012.83,18.57,178.0
1810,2016-10-15,87.02,66.7,10.0,0.51,0.29,1012.83,18.57,178.0
1553,2016-10-16,89.3,68.13,10.0,0.5,0.22,1010.46,19.2,184.0
1810,2016-10-16,89.3,68.13,10.0,0.5,0.22,1010.46,19.2,184.0
1172,2016-10-16,89.3,68.13,10.0,0.5,0.22,1010.46,19.2,184.0
1553,2016-10-17,89.69,68.37,10.0,0.5,0.26,1006.07,20.67,179.0
1810,2016-10-17,89.69,68.37,10.0,0.5,0.26,1006.07,20.67,179.0
1172,2016-10-17,89.69,68.37,10.0,0.5,0.26,1006.07,20.67,179.0
1553,2016-10-18,90.53,68.37,10.0,0.48,0.21,1008.65,11.97,206.0
1810,2016-10-18,90.53,68.37,10.0,0.48,0.21,1008.65,11.97,206.0
1172,2016-10-18,90.53,68.37,10.0,0.48,0.21,1008.65,11.97,206.0
1553,2016-10-19,89.46,67.0,10.0,0.48,0.29,1011.52,13.09,168.0
1810,2016-10-19,89.46,67.0,10.0,0.48,0.29,1011.52,13.09,168.0
1172,2016-10-19,89.46,67.0,10.0,0.48,0.29,1011.52,13.09,168.0
1553,2016-10-20,76.74,47.85,10.0,0.36,0.2,1021.61,19.78,4.0
1810,2016-10-20,76.74,47.85,10.0,0.36,0.2,1021.61,19.78,4.0
1172,2016-10-20,76.74,47.85,10.0,0.36,0.2,1021.61,19.78,4.0
1553,2016-10-21,71.9,41.04,10.0,0.33,0.2,1021.95,3.1,358.0
1810,2016-10-21,71.9,41.04,10.0,0.33,0.2,1021.95,3.1,358.0
1172,2016-10-21,71.9,41.04,10.0,0.33,0.2,1021.95,3.1,358.0
1553,2016-10-22,77.32,40.77,10.0,0.27,0.0,1018.78,12.25,167.0
1810,2016-10-22,77.32,40.77,10.0,0.27,0.0,1018.78,12.25,167.0
1553,2016-10-23,78.89,55.15,10.0,0.44,0.0,1018.81,13.54,162.0
1810,2016-10-23,78.89,55.15,10.0,0.44,0.0,1018.81,13.54,162.0
1172,2016-10-23,78.89,55.15,10.0,0.44,0.0,1018.81,13.54,162.0
1553,2016-10-24,82.3,62.4,10.0,0.51,0.26,1021.36,7.11,183.0
1810,2016-10-24,82.3,62.4,10.0,0.51,0.26,1021.36,7.11,183.0
1172,2016-10-24,82.3,62.4,10.0,0.51,0.26,1021.36,7.11,183.0
1553,2016-10-25,79.43,61.45,9.78,0.54,0.16,1019.14,6.91,174.0
1810,2016-10-25,79.43,61.45,9.78,0.54,0.16,1019.14,6.91,174.0
1172,2016-10-25,79.43,61.45,9.78,0.54,0.16,1019.14,6.91,174.0
1553,2016-10-26,83.75,60.47,10.0,0.46,0.26,1017.22,10.94,197.0
1810,2016-10-26,83.75,60.47,10.0,0.46,0.26,1017.22,10.94,197.0
1172,2016-10-26,83.75,60.47,10.0,0.46,0.26,1017.22,10.94,197.0
1553,2016-10-27,86.17,60.83,10.0,0.43,0.18,1019.86,5.71,177.0
1810,2016-10-27,86.17,60.83,10.0,0.43,0.18,1019.86,5.71,177.0
1172,2016-10-27,86.17,60.83,10.0,0.43,0.18,1019.86,5.71,177.0
1553,2016-10-28,84.7,54.74,10.0,0.36,0.05,1019.07,12.51,177.0
1810,2016-10-28,84.7,54.74,10.0,0.36,0.05,1019.07,12.51,177.0
1172,2016-10-28,84.7,54.74,10.0,0.36,0.05,1019.07,12.51,177.0
1553,2016-10-29,85.46,53.38,10.0,0.33,0.23,1016.83,16.01,190.0
1810,2016-10-29,85.46,53.38,10.0,0.33,0.23,1016.83,16.01,190.0
1553,2016-10-30,86.99,58.85,10.0,0.39,0.11,1017.81,9.55,200.0
1810,2016-10-30,86.99,58.85,10.0,0.39,0.11,1017.81,9.55,200.0
1172,2016-10-30,86.99,58.85,10.0,0.39,0.11,1017.81,9.55,200.0
1553,2016-10-31,86.25,50.46,10.0,0.29,0.21,1013.95,15.6,184.0
1810,2016-10-31,86.25,50.46,10.0,0.29,0.21,1013.95,15.6,184.0
1172,2016-10-31,86.25,50.46,10.0,0.29,0.21,1013.95,15.6,184.0
1553,2016-11-01,85.09,64.76,10.0,0.51,0.31,1011.86,14.69,176.0
1810,2016-11-01,85.09,64.76,10.0,0.51,0.31,1011.86,14.69,176.0
1172,2016-11-01,85.09,64.76,10.0,0.51,0.31,1011.86,14.69,176.0
1553,2016-11-02,81.92,69.32,9.68,0.66,0.31,1016.94,7.37,123.0
1810,2016-11-02,81.92,69.32,9.68,0.66,0.31,1016.94,7.37,123.0
1172,2016-11-02,81.92,69.32,9.68,0.66,0.31,1016.94,7.37,123.0
1553,2016-11-03,71.34,65.59,9.94,0.82,0.21,1022.99,7.46,311.0
1810,2016-11-03,71.34,65.59,9.94,0.82,0.21,1022.99,7.46,311.0
1172,2016-11-03,71.34,65.59,9.94,0.82,0.21,1022.99,7.46,311.0
1553,2016-11-04,74.16,65.33,8.26,0.74,,1023.79,7.25,5.0
1810,2016-11-04,74.16,65.33,8.26,0.74,,1023.79,7.25,5.0
1172,2016-11-04,74.16,65.33,8.26,0.74,,1023.79,7.25,5.0
1553,2016-11-05,68.56,50.23,10.0,0.52,,1023.16,7.11,90.0
1810,2016-11-05,68.56,50.23,10.0,0.52,,1023.16,7.11,90.0
861,2016-11-06,63.11,58.24,6.27,0.84,,1018.13,11.33,115.0
177,2016-11-06,63.11,58.24,6.27,0.84,,1018.13,11.33,115.0
1445,2016-11-06,63.11,58.24,6.27,0.84,,1018.13,11.33,115.0
861,2016-11-07,66.98,64.59,2.14,0.92,1.0,1018.01,6.72,84.0
177,2016-11-07,66.98,64.59,2.14,0.92,1.0,1018.01,6.72,84.0
1445,2016-11-07,66.98,64.59,2.14,0.92,1.0,1018.01,6.72,84.0
861,2016-11-08,64.52,59.98,8.91,0.85,1.0,1021.48,9.62,6.0
177,2016-11-08,64.52,59.98,8.91,0.85,1.0,1021.48,9.62,6.0
1445,2016-11-08,64.52,59.98,8.91,0.85,1.0,1021.48,9.62,6.0
861,2016-11-09,66.37,56.98,9.93,0.72,0.31,1024.49,9.35,3.0
177,2016-11-09,66.37,56.98,9.93,0.72,0.31,1024.49,9.35,3.0
1445,2016-11-09,66.37,56.98,9.93,0.72,0.31,1024.49,9.35,3.0
861,2016-11-10,71.18,49.27,9.96,0.46,0.49,1023.99,2.97,357.0
177,2016-11-10,71.18,49.27,9.96,0.46,0.49,1023.99,2.97,357.0
1445,2016-11-10,71.18,49.27,9.96,0.46,0.49,1023.99,2.97,357.0
861,2016-11-11,75.37,52.16,9.87,0.44,0.31,1020.46,5.95,266.0
177,2016-11-11,75.37,52.16,9.87,0.44,0.31,1020.46,5.95,266.0
1445,2016-11-11,75.37,52.16,9.87,0.44,0.31,1020.46,5.95,266.0
177,2016-11-12,68.79,48.7,10.0,0.49,0.21,1022.74,6.15,355.0
861,2016-11-13,70.94,49.56,9.85,0.47,0.22,1019.45,6.04,175.0
177,2016-11-13,70.94,49.56,9.85,0.47,0.22,1019.45,6.04,175.0
1445,2016-11-13,70.94,49.56,9.85,0.47,0.22,1019.45,6.04,175.0
861,2016-11-14,79.51,53.19,9.97,0.4,,1013.78,10.01,250.0
177,2016-11-14,79.51,53.19,9.97,0.4,,1013.78,10.01,250.0
1445,2016-11-14,79.51,53.19,9.97,0.4,,1013.78,10.01,250.0
861,2016-11-15,83.71,45.74,10.0,0.27,0.0,1014.47,7.87,230.0
177,2016-11-15,83.71,45.74,10.0,0.27,0.0,1014.47,7.87,230.0
1445,2016-11-15,83.71,45.74,10.0,0.27,0.0,1014.47,7.87,230.0
861,2016-11-16,86.1,44.82,10.0,0.24,0.0,1010.83,15.52,197.0
177,2016-11-16,86.1,44.82,10.0,0.24,0.0,1010.83,15.52,197.0
1445,2016-11-16,86.1,44.82,10.0,0.24,0.0,1010.83,15.52,197.0
861,2016-11-17,79.53,55.28,10.0,0.43,0.51,1007.0,23.98,170.0
177,2016-11-17,79.53,55.28,10.0,0.43,0.51,1007.0,23.98,170.0
1445,2016-11-17,79.53,55.28,10.0,0.43,0.51,1007.0,23.98,170.0
861,2016-11-18,62.18,31.48,10.0,0.31,0.0,1023.19,21.62,341.0
177,2016-11-18,62.18,31.48,10.0,0.31,0.0,1023.19,21.62,341.0
1445,2016-11-18,62.18,31.48,10.0,0.31,0.0,1023.19,21.62,341.0
177,2016-11-19,57.55,24.31,10.0,0.28,0.0,1033.6,11.28,340.0
861,2016-11-20,64.47,23.48,10.0,0.21,0.19,1023.19,14.65,173.0
1445,2016-11-20,64.47,23.48,10.0,0.21,0.19,1023.19,14.65,173.0
861,2016-11-21,72.6,47.46,10.0,0.41,0.2,1014.26,14.98,169.0
1445,2016-11-21,72.6,47.46,10.0,0.41,0.2,1014.26,14.98,169.0
861,2016-11-22,71.97,63.9,9.9,0.76,0.75,1010.19,17.44,186.0
177,2016-11-22,71.97,63.9,9.9,0.76,0.75,1010.19,17.44,186.0
1445,2016-11-22,71.97,63.9,9.9,0.76,0.75,1010.19,17.44,186.0
861,2016-11-23,66.99,41.3,10.0,0.39,0.0,1019.2,10.07,322.0
177,2016-11-23,66.99,41.3,10.0,0.39,0.0,1019.2,10.07,322.0
1445,2016-11-23,66.99,41.3,10.0,0.39,0.0,1019.2,10.07,322.0
861,2016-11-24,71.91,44.08,10.0,0.37,0.19,1019.78,9.95,161.0
1445,2016-11-24,71.91,44.08,10.0,0.37,0.19,1019.78,9.95,161.0
861,2016-11-25,62.9,40.86,10.0,0.44,0.48,1027.42,8.79,9.0
1445,2016-11-25,62.9,40.86,10.0,0.44,0.48,1027.42,8.79,9.0
861,2016-11-26,65.7,42.82,9.86,0.43,0.72,1024.95,3.81,122.0
177,2016-11-26,65.7,42.82,9.86,0.43,0.72,1024.95,3.81,122.0
1445,2016-11-26,65.7,42.82,9.86,0.43,0.72,1024.95,3.81,122.0
861,2016-11-27,66.04,56.06,9.93,0.7,1.0,1008.4,15.89,169.0
177,2016-11-27,66.04,56.06,9.93,0.7,1.0,1008.4,15.89,169.0
1445,2016-11-27,66.04,56.06,9.93,0.7,1.0,1008.4,15.89,169.0
861,2016-11-28,72.55,27.9,10.0,0.19,0.21,996.32,17.37,265.0
177,2016-11-28,72.55,27.9,10.0,0.19,0.21,996.32,17.37,265.0
1445,2016-11-28,72.55,27.9,10.0,0.19,0.21,996.32,17.37,265.0
861,2016-11-29,73.14,30.08,10.0,0.2,0.24,1002.47,9.45,277.0
177,2016-11-29,73.14,30.08,10.0,0.2,0.24,1002.47,9.45,277.0
1445,2016-11-29,73.14,30.08,10.0,0.2,0.24,1002.47,9.45,277.0
861,2016-11-30,61.29,21.76,10.0,0.22,0.0,1015.49,12.83,327.0
177,2016-11-30,61.29,21.76,10.0,0.22,0.0,1015.49,12.83,327.0
1445,2016-11-30,61.29,21.76,10.0,0.22,0.0,1015.49,12.83,327.0
861,2016-12-01,66.32,24.34,9.9,0.2,0.2,1015.34,10.88,156.0
177,2016-12-01,66.32,24.34,9.9,0.2,0.2,1015.34,10.88,156.0
1445,2016-12-01,66.32,24.34,9.9,0.2,0.2,1015.34,10.88,156.0
861,2016-12-02,63.56,33.17,10.0,0.32,0.68,1017.58,9.76,93.0
177,2016-12-02,63.56,33.17,10.0,0.32,0.68,1017.58,9.76,93.0
1445,2016-12-02,63.56,33.17,10.0,0.32,0.68,1017.58,9.76,93.0
177,2016-12-03,50.41,47.56,9.01,0.9,1.0,1015.02,4.76,73.0
861,2016-12-04,51.7,43.66,10.0,0.74,1.0,1016.48,10.0,353.0
177,2016-12-04,51.7,43.66,10.0,0.74,1.0,1016.48,10.0,353.0
1445,2016-12-04,51.7,43.66,10.0,0.74,1.0,1016.48,10.0,353.0
861,2016-12-05,50.66,46.16,5.1,0.84,0.95,1007.36,6.45,26.0
177,2016-12-05,50.66,46.16,5.1,0.84,0.95,1007.36,6.45,26.0
1445,2016-12-05,50.66,46.16,5.1,0.84,0.95,1007.36,6.45,26.0
861,2016-12-06,49.96,41.4,9.93,0.72,0.97,1015.8,10.05,0.0
177,2016-12-06,49.96,41.4,9.93,0.72,0.97,1015.8,10.05,0.0
1445,2016-12-06,49.96,41.4,9.93,0.72,0.97,1015.8,10.05,0.0
861,2016-12-07,51.5,40.72,9.84,0.67,1.0,1018.68,5.69,350.0
177,2016-12-07,51.5,40.72,9.84,0.67,1.0,1018.68,5.69,350.0
1445,2016-12-07,51.5,40.72,9.84,0.67,1.0,1018.68,5.69,350.0
861,2016-12-08,35.41,16.08,10.0,0.45,0.88,1036.5,15.35,4.0
177,2016-12-08,35.41,16.08,10.0,0.45,0.88,1036.5,15.35,4.0
1445,2016-12-08,35.41,16.08,10.0,0.45,0.88,1036.5,15.35,4.0
861,2016-12-09,37.48,13.62,10.0,0.37,0.71,1033.89,3.93,139.0
177,2016-12-09,37.48,13.62,10.0,0.37,0.71,1033.89,3.93,139.0
1445,2016-12-09,37.48,13.62,10.0,0.37,0.71,1033.89,3.93,139.0
177,2016-12-10,48.48,31.01,10.0,0.51,1.0,1024.54,16.75,168.0
861,2016-12-11,73.16,56.58,10.0,0.56,0.7,1007.16,21.73,208.0
177,2016-12-11,73.16,56.58,10.0,0.56,0.7,1007.16,21.73,208.0
1445,2016-12-11,73.16,56.58,10.0,0.56,0.7,1007.16,21.73,208.0
861,2016-12-12,54.87,37.35,10.0,0.52,0.22,1015.98,2.14,218.0
177,2016-12-12,54.87,37.35,10.0,0.52,0.22,1015.98,2.14,218.0
1445,2016-12-12,54.87,37.35,10.0,0.52,0.22,1015.98,2.14,218.0
861,2016-12-13,58.61,41.04,10.0,0.52,0.21,1017.36,12.03,10.0
177,2016-12-13,58.61,41.04,10.0,0.52,0.21,1017.36,12.03,10.0
1445,2016-12-13,58.61,41.04,10.0,0.52,0.21,1017.36,12.03,10.0
861,2016-12-14,51.16,38.6,9.22,0.62,0.76,1021.86,9.33,359.0
177,2016-12-14,51.16,38.6,9.22,0.62,0.76,1021.86,9.33,359.0
1445,2016-12-14,51.16,38.6,9.22,0.62,0.76,1021.86,9.33,359.0
861,2016-12-15,42.1,37.77,5.1,0.84,1.0,1024.7,5.55,103.0
177,2016-12-15,42.1,37.77,5.1,0.84,1.0,1024.7,5.55,103.0
1445,2016-12-15,42.1,37.77,5.1,0.84,1.0,1024.7,5.55,103.0
861,2016-12-16,60.77,56.22,9.39,0.85,0.65,1004.73,18.78,180.0
177,2016-12-16,60.77,56.22,9.39,0.85,0.65,1004.73,18.78,180.0
1445,2016-12-16,60.77,56.22,9.39,0.85,0.65,1004.73,18.78,180.0
861,2016-12-17,50.09,42.63,10.0,0.75,0.59,1006.0,19.77,338.0
177,2016-12-17,50.09,42.63,10.0,0.75,0.59,1006.0,19.77,338.0
1445,2016-12-17,50.09,42.63,10.0,0.75,0.59,1006.0,19.77,338.0
861,2016-12-18,28.84,8.54,10.0,0.42,0.48,1035.05,14.65,1.0
177,2016-12-18,28.84,8.54,10.0,0.42,0.48,1035.05,14.65,1.0
1445,2016-12-18,28.84,8.54,10.0,0.42,0.48,1035.05,14.65,1.0
861,2016-12-19,36.11,8.56,10.0,0.31,0.49,1038.08,7.18,19.0
177,2016-12-19,36.11,8.56,10.0,0.31,0.49,1038.08,7.18,19.0
1445,2016-12-19,36.11,8.56,10.0,0.31,0.49,1038.08,7.18,19.0
861,2016-12-20,55.64,14.16,10.0,0.19,0.48,1026.68,7.34,149.0
177,2016-12-20,55.64,14.16,10.0,0.19,0.48,1026.68,7.34,149.0
1445,2016-12-20,55.64,14.16,10.0,0.19,0.48,1026.68,7.34,149.0
861,2016-12-21,63.68,34.25,10.0,0.33,0.49,1016.13,14.75,182.0
177,2016-12-21,63.68,34.25,10.0,0.33,0.49,1016.13,14.75,182.0
1445,2016-12-21,63.68,34.25,10.0,0.33,0.49,1016.13,14.75,182.0
861,2016-12-22,56.25,29.49,10.0,0.36,0.64,1025.08,11.77,10.0
177,2016-12-22,56.25,29.49,10.0,0.36,0.64,1025.08,11.77,10.0
1445,2016-12-22,56.25,29.49,10.0,0.36,0.64,1025.08,11.77,10.0
861,2016-12-23,50.39,47.87,2.48,0.91,1.0,1016.24,1.7,175.0
177,2016-12-23,50.39,47.87,2.48,0.91,1.0,1016.24,1.7,175.0
1445,2016-12-23,50.39,47.87,2.48,0.91,1.0,1016.24,1.7,175.0
177,2016-12-24,72.94,65.7,6.9,0.78,0.97,1014.86,6.98,127.0
177,2016-12-25,79.07,61.91,9.8,0.56,0.7,1009.16,20.73,179.0
861,2016-12-26,71.71,29.97,10.0,0.21,0.67,1019.2,8.53,328.0
177,2016-12-26,71.71,29.97,10.0,0.21,0.67,1019.2,8.53,328.0
1445,2016-12-26,71.71,29.97,10.0,0.21,0.67,1019.2,8.53,328.0
861,2016-12-27,68.97,31.96,9.74,0.25,0.5,1021.33,2.95,43.0
177,2016-12-27,68.97,31.96,9.74,0.25,0.5,1021.33,2.95,43.0
1445,2016-12-27,68.97,31.96,9.74,0.25,0.5,1021.33,2.95,43.0
861,2016-12-28,81.52,58.12,9.82,0.45,0.65,1011.68,18.93,226.0
177,2016-12-28,81.52,58.12,9.82,0.45,0.65,1011.68,18.93,226.0
1445,2016-12-28,81.52,58.12,9.82,0.45,0.65,1011.68,18.93,226.0
861,2016-12-29,58.7,9.01,9.93,0.14,0.46,1031.7,15.71,358.0
177,2016-12-29,58.7,9.01,9.93,0.14,0.46,1031.7,15.71,358.0
1445,2016-12-29,58.7,9.01,9.93,0.14,0.46,1031.7,15.71,358.0
861,2016-12-30,53.87,18.41,9.81,0.25,0.63,1022.92,13.96,181.0
177,2016-12-30,53.87,18.41,9.81,0.25,0.63,1022.92,13.96,181.0
1445,2016-12-30,53.87,18.41,9.81,0.25,0.63,1022.92,13.96,181.0
177,2016-12-31,63.86,50.92,10.0,0.63,0.31,1008.83,4.75,113.0
177,2017-01-01,57.39,54.47,7.61,0.9,0.25,1009.24,5.31,128.0
861,2017-01-02,71.63,44.62,9.82,0.38,0.22,1007.01,8.15,248.0
177,2017-01-02,71.63,44.62,9.82,0.38,0.22,1007.01,8.15,248.0
1445,2017-01-02,71.63,44.62,9.82,0.38,0.22,1007.01,8.15,248.0
861,2017-01-03,45.65,37.48,9.93,0.73,1.0,1018.49,20.2,330.0
177,2017-01-03,45.65,37.48,9.93,0.73,1.0,1018.49,20.2,330.0
1445,2017-01-03,45.65,37.48,9.93,0.73,1.0,1018.49,20.2,330.0
861,2017-01-04,37.63,19.82,9.93,0.48,0.47,1019.34,2.77,1.0
177,2017-01-04,37.63,19.82,9.93,0.48,0.47,1019.34,2.77,1.0
1445,2017-01-04,37.63,19.82,9.93,0.48,0.47,1019.34,2.77,1.0
861,2017-01-05,37.58,19.28,9.93,0.47,0.88,1017.59,17.38,8.0
177,2017-01-05,37.58,19.28,9.93,0.47,0.88,1017.59,17.38,8.0
1445,2017-01-05,37.58,19.28,9.93,0.47,0.88,1017.59,17.38,8.0
861,2017-01-06,22.63,16.21,3.95,0.76,1.0,1028.37,17.87,355.0
177,2017-01-06,22.63,16.21,3.95,0.76,1.0,1028.37,17.87,355.0
1445,2017-01-06,22.63,16.21,3.95,0.76,1.0,1028.37,17.87,355.0
177,2017-01-07,37.42,11.02,10.0,0.33,0.21,1039.79,4.23,331.0
861,2017-01-08,48.14,9.25,10.0,0.2,0.21,1031.35,18.93,173.0
177,2017-01-08,48.14,9.25,10.0,0.2,0.21,1031.35,18.93,173.0
2347,2017-01-08,48.14,9.25,10.0,0.2,0.21,1031.35,18.93,173.0
861,2017-01-09,66.61,47.03,9.93,0.49,0.51,1018.54,26.19,188.0
177,2017-01-09,66.61,47.03,9.93,0.49,0.51,1018.54,26.19,188.0
2347,2017-01-09,66.61,47.03,9.93,0.49,0.51,1018.54,26.19,188.0
861,2017-01-10,77.62,39.14,9.93,0.25,0.66,1012.58,8.83,237.0
177,2017-01-10,77.62,39.14,9.93,0.25,0.66,1012.58,8.83,237.0
861,2017-01-11,79.04,56.44,10.0,0.46,0.55,1008.22,25.93,188.0
177,2017-01-11,79.04,56.44,10.0,0.46,0.55,1008.22,25.93,188.0
861,2017-01-12,68.12,49.2,10.0,0.51,0.68,1017.71,8.76,348.0
177,2017-01-12,68.12,49.2,10.0,0.51,0.68,1017.71,8.76,348.0
2347,2017-01-12,68.12,49.2,10.0,0.51,0.68,1017.71,8.76,348.0
861,2017-01-13,44.92,43.18,2.99,0.94,1.0,1027.97,11.69,348.0
177,2017-01-13,44.92,43.18,2.99,0.94,1.0,1027.97,11.69,348.0
2347,2017-01-13,44.92,43.18,2.99,0.94,1.0,1027.97,11.69,348.0
177,2017-01-14,43.19,42.65,1.36,0.98,1.0,1027.94,7.45,353.0
861,2017-01-15,56.11,55.93,0.67,0.99,,1014.39,4.02,86.0
2347,2017-01-15,56.11,55.93,0.67,0.99,,1014.39,4.02,86.0
861,2017-01-16,64.51,47.57,10.0,0.54,0.22,1014.45,8.88,273.0
177,2017-01-16,64.51,47.57,10.0,0.54,0.22,1014.45,8.88,273.0
2347,2017-01-16,64.51,47.57,10.0,0.54,0.22,1014.45,8.88,273.0
