Carrier,FlightNum,FlightDate,CRSDepTime,DepDelay
DL,1553,2015-10-25,1505,1.00
DL,1810,2015-10-25,1620,-2.00
DL,177,2015-10-25,1727,-2.00
DL,1553,2015-10-26,1505,14.00
DL,1810,2015-10-26,1620,1.00
DL,177,2015-10-26,1727,5.00
DL,1553,2015-10-27,1505,0.00
DL,1810,2015-10-27,1620,-3.00
DL,177,2015-10-27,1727,0.00
DL,1553,2015-10-28,1505,8.00
DL,1810,2015-10-28,1620,-1.00
DL,177,2015-10-28,1727,-2.00
DL,1553,2015-10-29,1505,50.00
DL,1810,2015-10-29,1620,-6.00
DL,177,2015-10-29,1727,21.00
DL,1553,2015-10-30,1505,-6.00
DL,1810,2015-10-30,1620,-1.00
DL,177,2015-10-30,1727,0.00
DL,1553,2015-10-31,1505,19.00
DL,177,2015-10-31,1727,0.00
DL,2361,2015-11-01,1500,3.00
DL,1810,2015-11-01,1618,-1.00
DL,1445,2015-11-01,1735,0.00
DL,2361,2015-11-02,1500,33.00
DL,1810,2015-11-02,1618,23.00
DL,1445,2015-11-02,1735,30.00
DL,2361,2015-11-03,1500,14.00
DL,1810,2015-11-03,1618,-5.00
DL,1445,2015-11-03,1735,-2.00
DL,2361,2015-11-04,1500,0.00
DL,1810,2015-11-04,1618,2.00
DL,1445,2015-11-04,1735,5.00
DL,2361,2015-11-05,1500,0.00
DL,1810,2015-11-05,1618,6.00
DL,1445,2015-11-05,1735,18.00
DL,2361,2015-11-06,1500,0.00
DL,1810,2015-11-06,1618,18.00
DL,1445,2015-11-06,1735,-6.00
DL,1445,2015-11-07,1735,0.00
DL,2361,2015-11-08,1500,3.00
DL,1810,2015-11-08,1618,6.00
DL,1445,2015-11-08,1735,0.00
DL,2361,2015-11-09,1500,0.00
DL,1810,2015-11-09,1618,4.00
DL,1445,2015-11-09,1735,-3.00
DL,2361,2015-11-10,1500,-3.00
DL,1810,2015-11-10,1618,-3.00
DL,1445,2015-11-10,1735,-4.00
DL,2361,2015-11-11,1500,0.00
DL,1810,2015-11-11,1618,5.00
DL,1445,2015-11-11,1735,-5.00
DL,2361,2015-11-12,1500,2.00
DL,1810,2015-11-12,1618,-2.00
DL,1445,2015-11-12,1735,-3.00
DL,2361,2015-11-13,1500,-5.00
DL,1810,2015-11-13,1618,-6.00
DL,1445,2015-11-13,1735,-5.00
DL,1445,2015-11-14,1735,-5.00
DL,2361,2015-11-15,1500,-1.00
DL,1810,2015-11-15,1618,0.00
DL,1445,2015-11-15,1735,5.00
DL,2361,2015-11-16,1500,-5.00
DL,1810,2015-11-16,1618,29.00
DL,1445,2015-11-16,1735,-3.00
DL,2361,2015-11-17,1500,52.00
DL,1810,2015-11-17,1618,19.00
DL,1445,2015-11-17,1735,-2.00
DL,2361,2015-11-18,1500,24.00
DL,1810,2015-11-18,1618,29.00
DL,1445,2015-11-18,1735,23.00
DL,2361,2015-11-19,1500,20.00
DL,1810,2015-11-19,1618,32.00
DL,1445,2015-11-19,1735,-2.00
DL,2361,2015-11-20,1500,-4.00
DL,1810,2015-11-20,1618,0.00
DL,1445,2015-11-20,1735,-4.00
DL,1445,2015-11-21,1735,-3.00
DL,2361,2015-11-22,1500,0.00
DL,2361,2015-11-23,1500,-2.00
DL,1445,2015-11-23,1735,-5.00
DL,2361,2015-11-24,1500,1.00
DL,1810,2015-11-24,1618,8.00
DL,1445,2015-11-24,1735,-2.00
DL,2361,2015-11-25,1500,9.00
DL,1810,2015-11-25,1618,-2.00
DL,1445,2015-11-25,1735,-6.00
DL,1810,2015-11-26,1618,-3.00
DL,2361,2015-11-27,1500,10.00
DL,1445,2015-11-27,1735,-4.00
DL,2361,2015-11-28,1506,-5.00
DL,1810,2015-11-28,1618,3.00
DL,1445,2015-11-28,1735,-5.00
DL,2361,2015-11-29,1500,-3.00
DL,1810,2015-11-29,1618,18.00
DL,1445,2015-11-29,1735,13.00
DL,2361,2015-11-30,1500,0.00
DL,1810,2015-11-30,1618,-2.00
DL,1445,2015-11-30,1735,0.00
DL,2361,2015-12-01,1501,0.00
DL,1810,2015-12-01,1617,0.00
DL,1445,2015-12-01,1732,-3.00
DL,2361,2015-12-02,1501,0.00
DL,1810,2015-12-02,1617,25.00
DL,1445,2015-12-02,1732,-3.00
DL,2361,2015-12-03,1501,4.00
DL,1810,2015-12-03,1617,0.00
DL,1445,2015-12-03,1732,-2.00
DL,2361,2015-12-04,1501,-3.00
DL,1810,2015-12-04,1617,-4.00
DL,1445,2015-12-04,1732,-6.00
DL,1445,2015-12-05,1732,-4.00
DL,2361,2015-12-06,1501,2.00
DL,1810,2015-12-06,1617,-4.00
DL,1445,2015-12-06,1732,0.00
DL,2361,2015-12-07,1501,-2.00
DL,1810,2015-12-07,1617,-1.00
DL,1445,2015-12-07,1732,5.00
DL,2361,2015-12-08,1501,-2.00
DL,1810,2015-12-08,1617,-3.00
DL,1445,2015-12-08,1732,-5.00
DL,2361,2015-12-09,1501,-6.00
DL,1810,2015-12-09,1617,-2.00
DL,1445,2015-12-09,1732,-5.00
DL,2361,2015-12-10,1501,12.00
DL,1810,2015-12-10,1617,0.00
DL,1445,2015-12-10,1732,0.00
DL,2361,2015-12-11,1501,-2.00
DL,1810,2015-12-11,1617,-1.00
DL,1445,2015-12-11,1732,-6.00
DL,1445,2015-12-12,1732,-3.00
DL,2361,2015-12-13,1501,28.00
DL,1810,2015-12-13,1617,-4.00
DL,1445,2015-12-13,1732,-3.00
DL,2361,2015-12-14,1501,8.00
DL,1810,2015-12-14,1617,-3.00
DL,1445,2015-12-14,1732,-5.00
DL,2361,2015-12-15,1501,-2.00
DL,1810,2015-12-15,1617,51.00
DL,1445,2015-12-15,1732,-2.00
DL,2361,2015-12-16,1501,-2.00
DL,1810,2015-12-16,1617,-2.00
DL,1445,2015-12-16,1732,0.00
DL,2361,2015-12-17,1501,23.00
DL,1810,2015-12-17,1617,16.00
DL,1445,2015-12-17,1732,1.00
DL,2361,2015-12-18,1501,-3.00
DL,1810,2015-12-18,1617,-3.00
DL,1445,2015-12-18,1732,-3.00
DL,2361,2015-12-19,1500,-2.00
DL,1810,2015-12-19,1618,12.00
DL,2361,2015-12-20,1500,-1.00
DL,1810,2015-12-20,1618,1.00
DL,1445,2015-12-20,1725,-1.00
DL,2361,2015-12-21,1500,22.00
DL,1810,2015-12-21,1618,-2.00
DL,1445,2015-12-21,1725,-3.00
DL,2361,2015-12-22,1500,-1.00
DL,1810,2015-12-22,1618,2.00
DL,1445,2015-12-22,1725,0.00
DL,2361,2015-12-23,1500,-1.00
DL,1810,2015-12-23,1618,22.00
DL,1445,2015-12-23,1725,21.00
DL,2361,2015-12-24,1500,181.00
DL,1445,2015-12-24,1725,244.00
DL,2361,2015-12-25,1500,-3.00
DL,1445,2015-12-25,1725,-3.00
DL,2361,2015-12-26,1500,-2.00
DL,1810,2015-12-26,1618,42.00
DL,2361,2015-12-27,1500,9.00
DL,1810,2015-12-27,1618,92.00
DL,1445,2015-12-27,1725,35.00
DL,2361,2015-12-28,1500,0.00
DL,1810,2015-12-28,1618,5.00
DL,1445,2015-12-28,1725,37.00
DL,2361,2015-12-29,1500,0.00
DL,1810,2015-12-29,1618,-4.00
DL,1445,2015-12-29,1725,10.00
DL,2361,2015-12-30,1500,140.00
DL,1810,2015-12-30,1618,196.00
DL,1445,2015-12-30,1725,63.00
DL,2361,2015-12-31,1500,0.00
DL,1445,2015-12-31,1725,-1.00
DL,2361,2016-01-01,1500,2.00
DL,1810,2016-01-01,1618,28.00
DL,2361,2016-01-02,1500,31.00
DL,1810,2016-01-02,1618,-1.00
DL,2361,2016-01-03,1500,-3.00
DL,1810,2016-01-03,1618,0.00
DL,1445,2016-01-03,1725,9.00
DL,2361,2016-01-04,1500,-2.00
DL,1810,2016-01-04,1618,10.00
DL,1445,2016-01-04,1725,-2.00
DL,2361,2016-01-05,1500,-3.00
DL,1810,2016-01-05,1625,-3.00
DL,723,2016-01-05,1752,0.00
DL,2361,2016-01-06,1500,-2.00
DL,1810,2016-01-06,1625,-1.00
DL,723,2016-01-06,1752,-3.00
DL,2361,2016-01-07,1500,2.00
DL,1810,2016-01-07,1625,-3.00
DL,723,2016-01-07,1752,28.00
DL,2361,2016-01-08,1500,-2.00
DL,1810,2016-01-08,1625,-2.00
DL,723,2016-01-08,1752,1.00
DL,723,2016-01-09,1752,-3.00
DL,2361,2016-01-10,1500,-1.00
DL,1810,2016-01-10,1625,-3.00
DL,723,2016-01-10,1752,33.00
DL,2361,2016-01-11,1500,-1.00
DL,1810,2016-01-11,1625,0.00
DL,723,2016-01-11,1752,3.00
DL,2361,2016-01-12,1500,2.00
DL,1810,2016-01-12,1625,69.00
DL,723,2016-01-12,1752,1.00
DL,2361,2016-01-13,1500,-3.00
DL,1810,2016-01-13,1625,-3.00
DL,723,2016-01-13,1752,-3.00
DL,2361,2016-01-14,1500,-1.00
DL,1810,2016-01-14,1625,0.00
DL,723,2016-01-14,1752,15.00
DL,2361,2016-01-15,1500,2.00
DL,1810,2016-01-15,1625,12.00
DL,723,2016-01-15,1752,55.00
DL,723,2016-01-16,1752,0.00
DL,2361,2016-01-17,1500,-3.00
DL,723,2016-01-17,1752,-5.00
DL,2361,2016-01-18,1500,9.00
DL,1810,2016-01-18,1625,-1.00
DL,723,2016-01-18,1752,26.00
DL,2361,2016-01-19,1500,3.00
DL,1810,2016-01-19,1625,-5.00
DL,723,2016-01-19,1752,-3.00
DL,2361,2016-01-20,1500,41.00
DL,1810,2016-01-20,1625,3.00
DL,723,2016-01-20,1752,4.00
DL,2361,2016-01-21,1500,29.00
DL,1810,2016-01-21,1625,8.00
DL,723,2016-01-21,1752,15.00
DL,2361,2016-01-22,1500,5.00
DL,1810,2016-01-22,1625,7.00
DL,723,2016-01-22,1752,17.00
DL,723,2016-01-23,1752,8.00
DL,2361,2016-01-24,1500,4.00
DL,1810,2016-01-24,1625,0.00
DL,723,2016-01-24,1752,9.00
DL,2361,2016-01-25,1500,-2.00
DL,1810,2016-01-25,1625,6.00
DL,723,2016-01-25,1752,-2.00
DL,2361,2016-01-26,1500,0.00
DL,1810,2016-01-26,1625,2.00
DL,723,2016-01-26,1752,-3.00
DL,2361,2016-01-27,1500,36.00
DL,1810,2016-01-27,1625,-4.00
DL,723,2016-01-27,1752,-2.00
DL,2361,2016-01-28,1500,0.00
DL,1810,2016-01-28,1625,-1.00
DL,723,2016-01-28,1752,-1.00
DL,2361,2016-01-29,1500,45.00
DL,1810,2016-01-29,1625,-1.00
DL,723,2016-01-29,1752,-6.00
DL,723,2016-01-30,1752,-2.00
DL,2361,2016-01-31,1500,-5.00
DL,723,2016-01-31,1752,-2.00
DL,2361,2016-02-01,1500,-3.00
DL,1810,2016-02-01,1625,-1.00
DL,723,2016-02-01,1757,-2.00
DL,2361,2016-02-02,1500,10.00
DL,1810,2016-02-02,1625,26.00
DL,723,2016-02-02,1757,-1.00
DL,2361,2016-02-03,1500,-1.00
DL,1810,2016-02-03,1625,0.00
DL,723,2016-02-03,1757,13.00
DL,2361,2016-02-04,1500,-2.00
DL,1810,2016-02-04,1625,1.00
DL,723,2016-02-04,1757,-2.00
DL,2361,2016-02-05,1500,44.00
DL,1810,2016-02-05,1625,0.00
DL,723,2016-02-05,1757,-1.00
DL,723,2016-02-06,1752,-4.00
DL,2361,2016-02-07,1500,-6.00
DL,723,2016-02-07,1752,-2.00
DL,2361,2016-02-08,1500,-2.00
DL,1810,2016-02-08,1625,0.00
DL,723,2016-02-08,1757,-4.00
DL,2361,2016-02-09,1500,55.00
DL,1810,2016-02-09,1625,121.00
DL,723,2016-02-09,1757,0.00
DL,2361,2016-02-10,1500,-5.00
DL,1810,2016-02-10,1625,0.00
DL,723,2016-02-10,1757,-5.00
DL,2361,2016-02-11,1500,-1.00
DL,1810,2016-02-11,1625,-2.00
DL,723,2016-02-11,1757,-3.00
DL,1810,2016-02-12,1625,-2.00
DL,177,2016-02-12,1731,0.00
DL,1810,2016-02-13,1645,1.00
DL,1810,2016-02-14,1625,-1.00
DL,177,2016-02-14,1731,-2.00
DL,1810,2016-02-15,1625,15.00
DL,177,2016-02-15,1731,-1.00
DL,1810,2016-02-16,1625,101.00
DL,177,2016-02-16,1731,1.00
DL,1810,2016-02-17,1625,1.00
DL,177,2016-02-17,1731,1.00
DL,1810,2016-02-18,1625,19.00
DL,177,2016-02-18,1731,112.00
DL,1810,2016-02-19,1625,3.00
DL,177,2016-02-19,1731,1.00
DL,2361,2016-02-20,1500,1.00
DL,177,2016-02-20,1731,-2.00
DL,1810,2016-02-21,1625,18.00
DL,177,2016-02-21,1731,0.00
DL,1810,2016-02-22,1625,-1.00
DL,177,2016-02-22,1731,7.00
DL,1810,2016-02-23,1625,-1.00
DL,177,2016-02-23,1731,-3.00
DL,1810,2016-02-24,1625,2.00
DL,177,2016-02-24,1731,-1.00
DL,1810,2016-02-25,1625,46.00
DL,177,2016-02-25,1731,38.00
DL,1810,2016-02-26,1625,-2.00
DL,177,2016-02-26,1731,-3.00
DL,2361,2016-02-27,1500,-5.00
DL,177,2016-02-27,1731,-3.00
DL,1810,2016-02-28,1625,-4.00
DL,177,2016-02-28,1731,-5.00
DL,1810,2016-02-29,1625,-3.00
DL,177,2016-02-29,1731,-1.00
DL,1810,2016-03-01,1625,-1.00
DL,177,2016-03-01,1731,2.00
DL,1785,2016-03-02,1505,-1.00
DL,1437,2016-03-02,1623,-3.00
DL,177,2016-03-02,1739,-5.00
DL,1785,2016-03-03,1505,-2.00
DL,1437,2016-03-03,1623,10.00
DL,177,2016-03-03,1739,33.00
DL,1785,2016-03-04,1505,1.00
DL,1437,2016-03-04,1623,-2.00
DL,177,2016-03-04,1739,0.00
DL,177,2016-03-05,1739,-1.00
DL,1785,2016-03-06,1505,1.00
DL,1437,2016-03-06,1623,-2.00
DL,177,2016-03-06,1739,71.00
DL,1785,2016-03-07,1505,-5.00
DL,1437,2016-03-07,1623,1.00
DL,177,2016-03-07,1739,7.00
DL,1785,2016-03-08,1505,-1.00
DL,1437,2016-03-08,1623,1.00
DL,177,2016-03-08,1739,-1.00
DL,1785,2016-03-09,1505,-6.00
DL,1437,2016-03-09,1623,15.00
DL,177,2016-03-09,1739,9.00
DL,1785,2016-03-10,1505,8.00
DL,1437,2016-03-10,1623,-2.00
DL,1785,2016-03-11,1505,-2.00
DL,1437,2016-03-11,1623,107.00
DL,177,2016-03-11,1739,-6.00
DL,177,2016-03-12,1739,-2.00
DL,1785,2016-03-13,1505,0.00
DL,1437,2016-03-13,1623,13.00
DL,177,2016-03-13,1739,-4.00
DL,1785,2016-03-14,1505,-3.00
DL,1437,2016-03-14,1623,-3.00
DL,177,2016-03-14,1739,11.00
DL,1785,2016-03-15,1505,-1.00
DL,1437,2016-03-15,1623,-1.00
DL,177,2016-03-15,1739,1.00
DL,1785,2016-03-16,1505,4.00
DL,177,2016-03-16,1739,36.00
DL,1785,2016-03-17,1505,-4.00
DL,1437,2016-03-17,1623,-2.00
DL,177,2016-03-17,1739,16.00
DL,1785,2016-03-18,1505,20.00
DL,1437,2016-03-18,1623,-1.00
DL,177,2016-03-18,1739,0.00
DL,177,2016-03-19,1739,3.00
DL,1785,2016-03-20,1505,0.00
DL,1437,2016-03-20,1623,0.00
DL,177,2016-03-20,1739,-1.00
DL,1785,2016-03-21,1505,-2.00
DL,1437,2016-03-21,1623,-1.00
DL,177,2016-03-21,1739,-4.00
DL,1785,2016-03-22,1505,-5.00
DL,1437,2016-03-22,1623,-6.00
DL,177,2016-03-22,1739,-2.00
DL,1785,2016-03-23,1505,-1.00
DL,1437,2016-03-23,1623,0.00
DL,177,2016-03-23,1739,0.00
DL,1785,2016-03-24,1505,22.00
DL,1437,2016-03-24,1623,7.00
DL,177,2016-03-24,1739,60.00
DL,1785,2016-03-25,1505,-2.00
DL,1437,2016-03-25,1623,-2.00
DL,177,2016-03-25,1739,46.00
DL,177,2016-03-26,1739,38.00
DL,1785,2016-03-27,1505,-2.00
DL,1437,2016-03-27,1623,48.00
DL,1682,2016-03-27,1739,2.00
DL,1785,2016-03-28,1505,-3.00
DL,1437,2016-03-28,1623,-6.00
DL,1682,2016-03-28,1739,6.00
DL,1785,2016-03-29,1505,131.00
DL,1437,2016-03-29,1623,-2.00
DL,1682,2016-03-29,1739,34.00
DL,1785,2016-03-30,1505,-1.00
DL,1437,2016-03-30,1623,23.00
DL,1682,2016-03-30,1739,91.00
DL,1785,2016-03-31,1505,1.00
DL,1437,2016-03-31,1623,10.00
DL,1682,2016-03-31,1739,3.00
DL,1785,2016-04-01,1505,0.00
DL,1437,2016-04-01,1623,26.00
DL,1682,2016-04-01,1739,35.00
DL,1682,2016-04-02,1739,6.00
DL,1785,2016-04-03,1505,-4.00
DL,1437,2016-04-03,1623,-1.00
DL,1682,2016-04-03,1739,0.00
DL,1553,2016-04-04,1502,-5.00
DL,1810,2016-04-04,1622,-1.00
DL,1445,2016-04-04,1735,-5.00
DL,1553,2016-04-05,1502,-1.00
DL,1810,2016-04-05,1622,-4.00
DL,1445,2016-04-05,1735,-6.00
DL,1553,2016-04-06,1502,-1.00
DL,1810,2016-04-06,1622,-1.00
DL,1445,2016-04-06,1735,5.00
DL,1553,2016-04-07,1502,-3.00
DL,1810,2016-04-07,1622,-3.00
DL,1445,2016-04-07,1735,0.00
DL,1553,2016-04-08,1502,-6.00
DL,1810,2016-04-08,1622,11.00
DL,1445,2016-04-08,1735,-6.00
DL,1445,2016-04-09,1735,-1.00
DL,1553,2016-04-10,1502,17.00
DL,1810,2016-04-10,1622,-2.00
DL,1445,2016-04-10,1735,0.00
DL,1553,2016-04-11,1502,15.00
DL,1810,2016-04-11,1622,-3.00
DL,1445,2016-04-11,1735,15.00
DL,1553,2016-04-12,1502,-4.00
DL,1810,2016-04-12,1622,-3.00
DL,1445,2016-04-12,1735,-3.00
DL,1553,2016-04-13,1502,0.00
DL,1810,2016-04-13,1622,7.00
DL,1445,2016-04-13,1735,-2.00
DL,1553,2016-04-14,1502,6.00
DL,1810,2016-04-14,1622,36.00
DL,1445,2016-04-14,1735,-3.00
DL,1553,2016-04-15,1502,-1.00
DL,1810,2016-04-15,1622,0.00
DL,1445,2016-04-15,1735,-1.00
DL,1445,2016-04-16,1735,5.00
DL,1553,2016-04-17,1502,267.00
DL,1810,2016-04-17,1622,18.00
DL,1445,2016-04-17,1735,6.00
DL,1553,2016-04-18,1502,-2.00
DL,1810,2016-04-18,1622,-6.00
DL,1445,2016-04-18,1735,4.00
DL,1553,2016-04-19,1502,-4.00
DL,1810,2016-04-19,1622,-2.00
DL,1445,2016-04-19,1735,-2.00
DL,1553,2016-04-20,1502,-1.00
DL,1810,2016-04-20,1622,-2.00
DL,1445,2016-04-20,1735,-4.00
DL,1553,2016-04-21,1502,-3.00
DL,1810,2016-04-21,1622,7.00
DL,1445,2016-04-21,1735,-3.00
DL,1553,2016-04-22,1502,11.00
DL,1810,2016-04-22,1622,-2.00
DL,1445,2016-04-22,1735,-4.00
DL,1445,2016-04-23,1735,-6.00
DL,1553,2016-04-24,1502,4.00
DL,1810,2016-04-24,1622,-4.00
DL,1445,2016-04-24,1735,5.00
DL,1553,2016-04-25,1502,-1.00
DL,1810,2016-04-25,1622,13.00
DL,1445,2016-04-25,1735,5.00
DL,1553,2016-04-26,1502,8.00
DL,1810,2016-04-26,1622,-1.00
DL,1445,2016-04-26,1735,1.00
DL,1553,2016-04-27,1502,27.00
DL,1810,2016-04-27,1622,36.00
DL,1445,2016-04-27,1735,4.00
DL,1553,2016-04-28,1502,16.00
DL,1810,2016-04-28,1622,-2.00
DL,1445,2016-04-28,1735,14.00
DL,1553,2016-04-29,1502,16.00
DL,1810,2016-04-29,1622,205.00
DL,1445,2016-04-29,1735,132.00
DL,1445,2016-04-30,1735,0.00
DL,1553,2016-05-01,1510,-4.00
DL,1810,2016-05-01,1620,-3.00
DL,1445,2016-05-01,1735,16.00
DL,1553,2016-05-02,1510,-3.00
DL,1810,2016-05-02,1620,-4.00
DL,1445,2016-05-02,1735,-1.00
DL,1553,2016-05-03,1510,-1.00
DL,1810,2016-05-03,1620,5.00
DL,1445,2016-05-03,1735,2.00
DL,1553,2016-05-04,1510,-2.00
DL,1810,2016-05-04,1620,5.00
DL,1445,2016-05-04,1735,12.00
DL,1553,2016-05-05,1510,-1.00
DL,1810,2016-05-05,1620,-1.00
DL,1445,2016-05-05,1735,-3.00
DL,1553,2016-05-06,1510,-1.00
DL,1810,2016-05-06,1620,-4.00
DL,1445,2016-05-06,1735,-3.00
DL,1445,2016-05-07,1745,-3.00
DL,1553,2016-05-08,1510,20.00
DL,1810,2016-05-08,1620,-2.00
DL,1445,2016-05-08,1735,0.00
DL,1553,2016-05-09,1510,-3.00
DL,1810,2016-05-09,1620,-5.00
DL,1445,2016-05-09,1735,1.00
DL,1553,2016-05-10,1510,-1.00
DL,1810,2016-05-10,1620,-2.00
DL,1445,2016-05-10,1735,-1.00
DL,1553,2016-05-11,1510,-1.00
DL,1810,2016-05-11,1620,-1.00
DL,1445,2016-05-11,1735,-3.00
DL,1553,2016-05-12,1510,0.00
DL,1810,2016-05-12,1620,0.00
DL,1445,2016-05-12,1735,14.00
DL,1553,2016-05-13,1510,3.00
DL,1810,2016-05-13,1620,5.00
DL,1445,2016-05-13,1735,7.00
DL,1445,2016-05-14,1745,-1.00
DL,1553,2016-05-15,1510,5.00
DL,1810,2016-05-15,1620,0.00
DL,1445,2016-05-15,1735,9.00
DL,1553,2016-05-16,1510,0.00
DL,1810,2016-05-16,1620,-1.00
DL,1445,2016-05-16,1735,3.00
DL,1553,2016-05-17,1510,50.00
DL,1810,2016-05-17,1620,10.00
DL,1445,2016-05-17,1735,8.00
DL,1553,2016-05-18,1510,1.00
DL,1810,2016-05-18,1620,-3.00
DL,1445,2016-05-18,1735,3.00
DL,1553,2016-05-19,1510,142.00
DL,1810,2016-05-19,1620,-1.00
DL,1445,2016-05-19,1735,23.00
DL,1553,2016-05-20,1510,6.00
DL,1810,2016-05-20,1620,0.00
DL,1445,2016-05-20,1735,-3.00
DL,1445,2016-05-21,1745,-5.00
DL,1553,2016-05-22,1510,-5.00
DL,1810,2016-05-22,1620,12.00
DL,1445,2016-05-22,1735,-5.00
DL,1553,2016-05-23,1510,-4.00
DL,1810,2016-05-23,1620,5.00
DL,1445,2016-05-23,1735,-3.00
DL,1553,2016-05-24,1510,10.00
DL,1810,2016-05-24,1620,0.00
DL,1445,2016-05-24,1735,-1.00
DL,1553,2016-05-25,1510,-2.00
DL,1810,2016-05-25,1620,91.00
DL,1445,2016-05-25,1735,15.00
DL,1553,2016-05-26,1510,51.00
DL,1810,2016-05-26,1620,2.00
DL,1445,2016-05-26,1735,33.00
DL,1553,2016-05-27,1510,-2.00
DL,1810,2016-05-27,1620,8.00
DL,1445,2016-05-27,1735,71.00
DL,1445,2016-05-28,1745,-2.00
DL,1553,2016-05-29,1510,-5.00
DL,1445,2016-05-29,1745,0.00
DL,1553,2016-05-30,1510,0.00
DL,1810,2016-05-30,1620,-2.00
DL,1445,2016-05-30,1735,4.00
DL,1553,2016-05-31,1510,49.00
DL,1810,2016-05-31,1620,-4.00
DL,1445,2016-05-31,1735,-1.00
DL,1553,2016-06-01,1510,0.00
DL,1810,2016-06-01,1620,-2.00
DL,1445,2016-06-01,1735,0.00
DL,1553,2016-06-02,1510,0.00
DL,1810,2016-06-02,1620,27.00
DL,1445,2016-06-02,1735,58.00
DL,1553,2016-06-03,1510,-1.00
DL,1810,2016-06-03,1620,-1.00
DL,1445,2016-06-03,1735,27.00
DL,1445,2016-06-04,1745,7.00
DL,1553,2016-06-05,1510,-4.00
DL,1810,2016-06-05,1620,-2.00
DL,1445,2016-06-05,1735,-1.00
DL,1553,2016-06-06,1510,-2.00
DL,1810,2016-06-06,1620,24.00
DL,1445,2016-06-06,1735,28.00
DL,1553,2016-06-07,1510,-2.00
DL,1810,2016-06-07,1620,-1.00
DL,1445,2016-06-07,1735,-1.00
DL,1553,2016-06-08,1510,0.00
DL,1810,2016-06-08,1620,-6.00
DL,1445,2016-06-08,1735,-1.00
DL,1810,2016-06-09,1620,4.00
DL,1322,2016-06-09,1745,18.00
DL,1810,2016-06-10,1620,0.00
DL,1322,2016-06-10,1745,-3.00
DL,1810,2016-06-11,1620,2.00
DL,1810,2016-06-12,1620,92.00
DL,1322,2016-06-12,1745,91.00
DL,1810,2016-06-13,1620,13.00
DL,1322,2016-06-13,1745,-5.00
DL,1810,2016-06-14,1620,300.00
DL,1322,2016-06-14,1745,117.00
DL,1810,2016-06-15,1620,-1.00
DL,1322,2016-06-15,1745,-2.00
DL,1810,2016-06-16,1620,-3.00
DL,1322,2016-06-16,1745,-3.00
DL,1810,2016-06-17,1620,28.00
DL,1322,2016-06-17,1745,33.00
DL,1810,2016-06-18,1620,7.00
DL,1810,2016-06-19,1620,-3.00
DL,1322,2016-06-19,1745,-1.00
DL,1810,2016-06-20,1620,-1.00
DL,1322,2016-06-20,1745,2.00
DL,1810,2016-06-21,1620,0.00
DL,1322,2016-06-21,1745,6.00
DL,1810,2016-06-22,1620,-2.00
DL,1322,2016-06-22,1745,-1.00
DL,1810,2016-06-23,1620,6.00
DL,1322,2016-06-23,1745,0.00
DL,1810,2016-06-24,1620,0.00
DL,1322,2016-06-24,1745,-1.00
DL,1810,2016-06-25,1620,-5.00
DL,1810,2016-06-26,1620,40.00
DL,1322,2016-06-26,1745,61.00
DL,1810,2016-06-27,1620,8.00
DL,1322,2016-06-27,1745,-1.00
DL,1810,2016-06-28,1620,58.00
DL,1322,2016-06-28,1745,23.00
DL,1810,2016-06-29,1620,1.00
DL,1322,2016-06-29,1745,-6.00
DL,1810,2016-06-30,1620,45.00
DL,1322,2016-06-30,1745,10.00
DL,1553,2016-07-01,1502,8.00
DL,1810,2016-07-01,1610,23.00
DL,1445,2016-07-01,1728,-3.00
DL,1553,2016-07-02,1504,-1.00
DL,1810,2016-07-02,1610,-2.00
DL,1553,2016-07-03,1502,-2.00
DL,1445,2016-07-03,1728,-1.00
DL,1553,2016-07-04,1502,-1.00
DL,1445,2016-07-04,1728,-5.00
DL,1553,2016-07-05,1502,48.00
DL,1810,2016-07-05,1610,56.00
DL,1445,2016-07-05,1728,230.00
DL,1553,2016-07-06,1502,289.00
DL,1810,2016-07-06,1610,50.00
DL,1445,2016-07-06,1728,10.00
DL,1553,2016-07-07,1502,13.00
DL,1810,2016-07-07,1610,-3.00
DL,1445,2016-07-07,1728,34.00
DL,1553,2016-07-08,1502,-2.00
DL,1810,2016-07-08,1610,-2.00
DL,1445,2016-07-08,1728,0.00
DL,1553,2016-07-09,1504,-1.00
DL,1810,2016-07-09,1610,-1.00
DL,1553,2016-07-10,1502,-2.00
DL,1810,2016-07-10,1610,23.00
DL,1445,2016-07-10,1728,0.00
DL,1553,2016-07-11,1502,-4.00
DL,1810,2016-07-11,1610,36.00
DL,1445,2016-07-11,1728,6.00
DL,1553,2016-07-12,1502,1.00
DL,1810,2016-07-12,1610,-4.00
DL,1445,2016-07-12,1728,-2.00
DL,1553,2016-07-13,1502,-1.00
DL,1810,2016-07-13,1610,22.00
DL,1445,2016-07-13,1728,37.00
DL,1553,2016-07-14,1502,10.00
DL,1810,2016-07-14,1610,0.00
DL,1445,2016-07-14,1728,41.00
DL,1553,2016-07-15,1502,0.00
DL,1810,2016-07-15,1610,-1.00
DL,1445,2016-07-15,1728,-5.00
DL,1553,2016-07-16,1504,-2.00
DL,1810,2016-07-16,1610,-1.00
DL,1553,2016-07-17,1502,-2.00
DL,1810,2016-07-17,1610,-3.00
DL,1445,2016-07-17,1728,-1.00
DL,1553,2016-07-18,1502,0.00
DL,1810,2016-07-18,1610,45.00
DL,1445,2016-07-18,1728,-2.00
