FlightNum,FlightDate,Carrier_Del1,Carrier_Del2,Carrier_Del3,Carrier_Del4,Carrier_Del5,Carrier_Del6,Carrier_Del7,Carrier_Del8,Carrier_Del9,Carrier_Del10
1769,2013-10-13,-2.00,-11.00,9.00,0.00,-2.00,0.00,-1.00,103.00,14.00,-4.00
2210,2013-10-14,0.00,-3.00,-5.00,1.00,-4.00,-9.00,-4.00,-3.00,-3.00,-1.00
1810,2013-10-14,0.00,-3.00,-5.00,1.00,-4.00,-9.00,-4.00,-3.00,-3.00,-1.00
1769,2013-10-14,0.00,-3.00,-5.00,1.00,-4.00,-9.00,-4.00,-3.00,-3.00,-1.00
2210,2013-10-15,-4.00,3.00,-6.00,-6.00,0.00,-4.00,-2.00,17.00,-3.00,0.00
1810,2013-10-15,-4.00,3.00,-6.00,-6.00,0.00,-4.00,-2.00,17.00,-3.00,0.00
1769,2013-10-15,-4.00,3.00,-6.00,-6.00,0.00,-4.00,-2.00,17.00,-3.00,0.00
2210,2013-10-16,-2.00,-4.00,-3.00,-6.00,9.00,-5.00,-1.00,-4.00,-2.00,0.00
1810,2013-10-16,-2.00,-4.00,-3.00,-6.00,9.00,-5.00,-1.00,-4.00,-2.00,0.00
1769,2013-10-16,-2.00,-4.00,-3.00,-6.00,9.00,-5.00,-1.00,-4.00,-2.00,0.00
2210,2013-10-17,-6.00,-1.00,-8.00,0.00,0.00,-5.00,1.00,4.00,4.00,-10.00
1810,2013-10-17,-6.00,-1.00,-8.00,0.00,0.00,-5.00,1.00,4.00,4.00,-10.00
1769,2013-10-17,-6.00,-1.00,-8.00,0.00,0.00,-5.00,1.00,4.00,4.00,-10.00
2210,2013-10-18,-1.00,-1.00,-6.00,0.00,-5.00,0.00,219.00,-2.00,258.00,-3.00
1810,2013-10-18,-1.00,-1.00,-6.00,0.00,-5.00,0.00,219.00,-2.00,258.00,-3.00
1769,2013-10-18,-1.00,-1.00,-6.00,0.00,-5.00,0.00,219.00,-2.00,258.00,-3.00
2210,2013-10-19,-3.00,-2.00,-1.00,-5.00,31.00,-6.00,-5.00,-6.00,-6.00,-7.00
1810,2013-10-19,-3.00,-2.00,-1.00,-5.00,31.00,-6.00,-5.00,-6.00,-6.00,-7.00
2210,2013-10-20,-4.00,-3.00,-1.00,15.00,0.00,-7.00,-3.00,9.00,-4.00,-5.00
1810,2013-10-20,-4.00,-3.00,-1.00,15.00,0.00,-7.00,-3.00,9.00,-4.00,-5.00
1769,2013-10-20,-4.00,-3.00,-1.00,15.00,0.00,-7.00,-3.00,9.00,-4.00,-5.00
2210,2013-10-21,-5.00,0.00,65.00,-9.00,-2.00,17.00,3.00,-9.00,-5.00,-3.00
1810,2013-10-21,-5.00,0.00,65.00,-9.00,-2.00,17.00,3.00,-9.00,-5.00,-3.00
1769,2013-10-21,-5.00,0.00,65.00,-9.00,-2.00,17.00,3.00,-9.00,-5.00,-3.00
2210,2013-10-22,17.00,-3.00,-3.00,-6.00,0.00,-5.00,-5.00,-7.00,7.00,0.00
1810,2013-10-22,17.00,-3.00,-3.00,-6.00,0.00,-5.00,-5.00,-7.00,7.00,0.00
1769,2013-10-22,17.00,-3.00,-3.00,-6.00,0.00,-5.00,-5.00,-7.00,7.00,0.00
2210,2013-10-23,0.00,-1.00,-5.00,44.00,1.00,-3.00,-4.00,-4.00,2.00,-5.00
1810,2013-10-23,0.00,-1.00,-5.00,44.00,1.00,-3.00,-4.00,-4.00,2.00,-5.00
1769,2013-10-23,0.00,-1.00,-5.00,44.00,1.00,-3.00,-4.00,-4.00,2.00,-5.00
2210,2013-10-24,-3.00,46.00,11.00,-6.00,37.00,0.00,-10.00,-1.00,-4.00,3.00
1810,2013-10-24,-3.00,46.00,11.00,-6.00,37.00,0.00,-10.00,-1.00,-4.00,3.00
1769,2013-10-24,-3.00,46.00,11.00,-6.00,37.00,0.00,-10.00,-1.00,-4.00,3.00
2210,2013-10-25,0.00,-1.00,-1.00,-4.00,-4.00,-12.00,-2.00,-5.00,-3.00,-5.00
1810,2013-10-25,0.00,-1.00,-1.00,-4.00,-4.00,-12.00,-2.00,-5.00,-3.00,-5.00
1769,2013-10-25,0.00,-1.00,-1.00,-4.00,-4.00,-12.00,-2.00,-5.00,-3.00,-5.00
2210,2013-10-26,0.00,-1.00,-1.00,-1.00,-4.00,-5.00,-11.00,2.00,-3.00,1.00
1810,2013-10-26,0.00,-1.00,-1.00,-1.00,-4.00,-5.00,-11.00,2.00,-3.00,1.00
2210,2013-10-27,22.00,-4.00,7.00,-5.00,-1.00,8.00,-2.00,-4.00,-4.00,-4.00
1810,2013-10-27,22.00,-4.00,7.00,-5.00,-1.00,8.00,-2.00,-4.00,-4.00,-4.00
1769,2013-10-27,22.00,-4.00,7.00,-5.00,-1.00,8.00,-2.00,-4.00,-4.00,-4.00
2210,2013-10-28,-6.00,-2.00,-3.00,0.00,53.00,-10.00,-2.00,-3.00,-6.00,-5.00
1810,2013-10-28,-6.00,-2.00,-3.00,0.00,53.00,-10.00,-2.00,-3.00,-6.00,-5.00
1769,2013-10-28,-6.00,-2.00,-3.00,0.00,53.00,-10.00,-2.00,-3.00,-6.00,-5.00
2210,2013-10-29,-5.00,-3.00,-1.00,-2.00,-4.00,-1.00,-11.00,0.00,-1.00,0.00
1810,2013-10-29,-5.00,-3.00,-1.00,-2.00,-4.00,-1.00,-11.00,0.00,-1.00,0.00
1769,2013-10-29,-5.00,-3.00,-1.00,-2.00,-4.00,-1.00,-11.00,0.00,-1.00,0.00
2210,2013-10-30,-4.00,0.00,-7.00,160.00,-1.00,19.00,-6.00,-1.00,2.00,-4.00
1810,2013-10-30,-4.00,0.00,-7.00,160.00,-1.00,19.00,-6.00,-1.00,2.00,-4.00
1769,2013-10-30,-4.00,0.00,-7.00,160.00,-1.00,19.00,-6.00,-1.00,2.00,-4.00
2210,2013-10-31,-1.00,11.00,-3.00,-7.00,-1.00,-2.00,-4.00,-2.00,0.00,-3.00
1810,2013-10-31,-1.00,11.00,-3.00,-7.00,-1.00,-2.00,-4.00,-2.00,0.00,-3.00
1769,2013-10-31,-1.00,11.00,-3.00,-7.00,-1.00,-2.00,-4.00,-2.00,0.00,-3.00
2210,2013-11-01,-3.00,7.00,-3.00,-2.00,-7.00,1440,6.00,0.00,-2.00,-1.00
1810,2013-11-01,-3.00,7.00,-3.00,-2.00,-7.00,1440,6.00,0.00,-2.00,-1.00
1769,2013-11-01,-3.00,7.00,-3.00,-2.00,-7.00,1440,6.00,0.00,-2.00,-1.00
2210,2013-11-02,-6.00,-3.00,-5.00,-5.00,-1.00,0.00,-6.00,-9.00,59.00,0.00
1810,2013-11-02,-6.00,-3.00,-5.00,-5.00,-1.00,0.00,-6.00,-9.00,59.00,0.00
2210,2013-11-03,-4.00,1.00,-2.00,7.00,-6.00,-7.00,-5.00,7.00,-1.00,-7.00
1810,2013-11-03,-4.00,1.00,-2.00,7.00,-6.00,-7.00,-5.00,7.00,-1.00,-7.00
694,2013-11-03,-4.00,1.00,-2.00,7.00,-6.00,-7.00,-5.00,7.00,-1.00,-7.00
2210,2013-11-04,-4.00,0.00,7.00,-8.00,9.00,-2.00,-2.00,-2.00,-2.00,-7.00
1810,2013-11-04,-4.00,0.00,7.00,-8.00,9.00,-2.00,-2.00,-2.00,-2.00,-7.00
694,2013-11-04,-4.00,0.00,7.00,-8.00,9.00,-2.00,-2.00,-2.00,-2.00,-7.00
2210,2013-11-05,0.00,0.00,-1.00,-1.00,-5.00,-2.00,-3.00,-3.00,-2.00,2.00
1810,2013-11-05,0.00,0.00,-1.00,-1.00,-5.00,-2.00,-3.00,-3.00,-2.00,2.00
694,2013-11-05,0.00,0.00,-1.00,-1.00,-5.00,-2.00,-3.00,-3.00,-2.00,2.00
2210,2013-11-06,8.00,-6.00,-3.00,274.00,-5.00,-1.00,-7.00,7.00,-10.00,0.00
1810,2013-11-06,8.00,-6.00,-3.00,274.00,-5.00,-1.00,-7.00,7.00,-10.00,0.00
694,2013-11-06,8.00,-6.00,-3.00,274.00,-5.00,-1.00,-7.00,7.00,-10.00,0.00
2210,2013-11-07,-6.00,136.00,-2.00,0.00,1.00,32.00,1.00,11.00,1.00,-4.00
1810,2013-11-07,-6.00,136.00,-2.00,0.00,1.00,32.00,1.00,11.00,1.00,-4.00
694,2013-11-07,-6.00,136.00,-2.00,0.00,1.00,32.00,1.00,11.00,1.00,-4.00
2210,2013-11-08,-3.00,-7.00,62.00,-4.00,230.00,2.00,-9.00,-2.00,-2.00,-3.00
1810,2013-11-08,-3.00,-7.00,62.00,-4.00,230.00,2.00,-9.00,-2.00,-2.00,-3.00
694,2013-11-08,-3.00,-7.00,62.00,-4.00,230.00,2.00,-9.00,-2.00,-2.00,-3.00
2210,2013-11-09,45.00,-5.00,-4.00,-3.00,1.00,-1.00,-2.00,2.00,-1.00,-7.00
1810,2013-11-09,45.00,-5.00,-4.00,-3.00,1.00,-1.00,-2.00,2.00,-1.00,-7.00
2210,2013-11-10,-3.00,-6.00,0.00,0.00,-2.00,18.00,25.00,0.00,34.00,0.00
1810,2013-11-10,-3.00,-6.00,0.00,0.00,-2.00,18.00,25.00,0.00,34.00,0.00
694,2013-11-10,-3.00,-6.00,0.00,0.00,-2.00,18.00,25.00,0.00,34.00,0.00
2210,2013-11-11,-1.00,-7.00,-2.00,-6.00,0.00,9.00,-5.00,-7.00,-4.00,66.00
1810,2013-11-11,-1.00,-7.00,-2.00,-6.00,0.00,9.00,-5.00,-7.00,-4.00,66.00
694,2013-11-11,-1.00,-7.00,-2.00,-6.00,0.00,9.00,-5.00,-7.00,-4.00,66.00
2210,2013-11-12,10.00,-3.00,10.00,-4.00,17.00,27.00,-10.00,7.00,-11.00,-1.00
1810,2013-11-12,10.00,-3.00,10.00,-4.00,17.00,27.00,-10.00,7.00,-11.00,-1.00
694,2013-11-12,10.00,-3.00,10.00,-4.00,17.00,27.00,-10.00,7.00,-11.00,-1.00
2210,2013-11-13,-3.00,-6.00,-3.00,-5.00,-2.00,-7.00,-4.00,-4.00,31.00,-6.00
1810,2013-11-13,-3.00,-6.00,-3.00,-5.00,-2.00,-7.00,-4.00,-4.00,31.00,-6.00
694,2013-11-13,-3.00,-6.00,-3.00,-5.00,-2.00,-7.00,-4.00,-4.00,31.00,-6.00
2210,2013-11-14,3.00,0.00,-1.00,-1.00,17.00,1.00,10.00,-4.00,-1.00,4.00
1810,2013-11-14,3.00,0.00,-1.00,-1.00,17.00,1.00,10.00,-4.00,-1.00,4.00
694,2013-11-14,3.00,0.00,-1.00,-1.00,17.00,1.00,10.00,-4.00,-1.00,4.00
2210,2013-11-15,1.00,3.00,-1.00,-3.00,8.00,-2.00,-11.00,-7.00,8.00,-3.00
1810,2013-11-15,1.00,3.00,-1.00,-3.00,8.00,-2.00,-11.00,-7.00,8.00,-3.00
694,2013-11-15,1.00,3.00,-1.00,-3.00,8.00,-2.00,-11.00,-7.00,8.00,-3.00
2210,2013-11-16,25.00,-1.00,-2.00,-1.00,27.00,20.00,1.00,-4.00,-3.00,0.00
