FlightNum,FlightDate,Origin_CLT_Del1,Origin_CLT_Del2,Origin_CLT_Del3,Origin_CLT_Del4,Origin_CLT_Del5,Origin_SAV_Del1,Origin_SAV_Del2,Origin_SAV_Del3,Origin_SAV_Del4,Origin_SAV_Del5,Origin_BNA_Del1,Origin_BNA_Del2,Origin_BNA_Del3,Origin_BNA_Del4,Origin_BNA_Del5
1810,2016-04-19,-4.00,-6.00,-6.00,-4.00,-8.00,-7.00,11.00,8.00,-1.00,-1.00,-1.00,-3.00,-2.00,-1.00,15.00
1445,2016-04-19,-4.00,-6.00,-6.00,-4.00,-8.00,-7.00,11.00,8.00,-1.00,-1.00,-1.00,-3.00,-2.00,-1.00,15.00
1553,2016-04-20,-6.00,0.00,0.00,19.00,-6.00,-6.00,12.00,-5.00,0.00,5.00,-1.00,4.00,0.00,-10.00,1.00
1810,2016-04-20,-6.00,0.00,0.00,19.00,-6.00,-6.00,12.00,-5.00,0.00,5.00,-1.00,4.00,0.00,-10.00,1.00
1445,2016-04-20,-6.00,0.00,0.00,19.00,-6.00,-6.00,12.00,-5.00,0.00,5.00,-1.00,4.00,0.00,-10.00,1.00
1553,2016-04-21,-3.00,-3.00,2.00,-4.00,7.00,-9.00,-6.00,-3.00,-10.00,-3.00,-3.00,-3.00,-4.00,-4.00,-1.00
1810,2016-04-21,-3.00,-3.00,2.00,-4.00,7.00,-9.00,-6.00,-3.00,-10.00,-3.00,-3.00,-3.00,-4.00,-4.00,-1.00
1445,2016-04-21,-3.00,-3.00,2.00,-4.00,7.00,-9.00,-6.00,-3.00,-10.00,-3.00,-3.00,-3.00,-4.00,-4.00,-1.00
1553,2016-04-22,-5.00,-4.00,19.00,14.00,-4.00,9.00,44.00,4.00,-1.00,20.00,22.00,-5.00,-2.00,26.00,-3.00
1810,2016-04-22,-5.00,-4.00,19.00,14.00,-4.00,9.00,44.00,4.00,-1.00,20.00,22.00,-5.00,-2.00,26.00,-3.00
1445,2016-04-22,-5.00,-4.00,19.00,14.00,-4.00,9.00,44.00,4.00,-1.00,20.00,22.00,-5.00,-2.00,26.00,-3.00
1445,2016-04-23,-4.00,-9.00,17.00,-5.00,-7.00,-2.00,0.00,-9.00,4.00,3.00,-4.00,-2.00,4.00,6.00,1.00
1553,2016-04-24,-4.00,1.00,-6.00,-6.00,-3.00,73.00,-17.00,5.00,-10.00,-6.00,-4.00,-5.00,-1.00,-5.00,-9.00
1810,2016-04-24,-4.00,1.00,-6.00,-6.00,-3.00,73.00,-17.00,5.00,-10.00,-6.00,-4.00,-5.00,-1.00,-5.00,-9.00
1445,2016-04-24,-4.00,1.00,-6.00,-6.00,-3.00,73.00,-17.00,5.00,-10.00,-6.00,-4.00,-5.00,-1.00,-5.00,-9.00
1553,2016-04-25,-4.00,-6.00,-4.00,-3.00,-6.00,30.00,3.00,-3.00,-11.00,-11.00,1.00,-3.00,-6.00,-4.00,-3.00
1810,2016-04-25,-4.00,-6.00,-4.00,-3.00,-6.00,30.00,3.00,-3.00,-11.00,-11.00,1.00,-3.00,-6.00,-4.00,-3.00
1445,2016-04-25,-4.00,-6.00,-4.00,-3.00,-6.00,30.00,3.00,-3.00,-11.00,-11.00,1.00,-3.00,-6.00,-4.00,-3.00
1553,2016-04-26,-6.00,-7.00,-7.00,8.00,-1.00,4.00,-3.00,0.00,-3.00,1.00,-3.00,-5.00,-1.00,-8.00,-3.00
1810,2016-04-26,-6.00,-7.00,-7.00,8.00,-1.00,4.00,-3.00,0.00,-3.00,1.00,-3.00,-5.00,-1.00,-8.00,-3.00
1445,2016-04-26,-6.00,-7.00,-7.00,8.00,-1.00,4.00,-3.00,0.00,-3.00,1.00,-3.00,-5.00,-1.00,-8.00,-3.00
1553,2016-04-27,-5.00,-8.00,-2.00,-3.00,-7.00,-12.00,0.00,26.00,-8.00,105.00,8.00,-2.00,-3.00,10.00,6.00
1810,2016-04-27,-5.00,-8.00,-2.00,-3.00,-7.00,-12.00,0.00,26.00,-8.00,105.00,8.00,-2.00,-3.00,10.00,6.00
1445,2016-04-27,-5.00,-8.00,-2.00,-3.00,-7.00,-12.00,0.00,26.00,-8.00,105.00,8.00,-2.00,-3.00,10.00,6.00
1553,2016-04-28,0.00,-4.00,-3.00,6.00,-4.00,-11.00,-7.00,9.00,31.00,0.00,1.00,-7.00,4.00,-8.00,4.00
1810,2016-04-28,0.00,-4.00,-3.00,6.00,-4.00,-11.00,-7.00,9.00,31.00,0.00,1.00,-7.00,4.00,-8.00,4.00
1445,2016-04-28,0.00,-4.00,-3.00,6.00,-4.00,-11.00,-7.00,9.00,31.00,0.00,1.00,-7.00,4.00,-8.00,4.00
1553,2016-04-29,1.00,13.00,70.00,-4.00,8.00,11.00,-5.00,17.00,14.00,-4.00,1.00,-3.00,38.00,-8.00,-5.00
1810,2016-04-29,1.00,13.00,70.00,-4.00,8.00,11.00,-5.00,17.00,14.00,-4.00,1.00,-3.00,38.00,-8.00,-5.00
1445,2016-04-29,1.00,13.00,70.00,-4.00,8.00,11.00,-5.00,17.00,14.00,-4.00,1.00,-3.00,38.00,-8.00,-5.00
1445,2016-04-30,-1.00,9.00,-4.00,9.00,0.00,8.00,-7.00,-7.00,-5.00,13.00,24.00,4.00,187.00,21.00,-3.00
1553,2016-05-01,-3.00,57.00,115.00,3.00,19.00,18.00,-11.00,254.00,143.00,-7.00,-2.00,0.00,-6.00,-7.00,1.00
1810,2016-05-01,-3.00,57.00,115.00,3.00,19.00,18.00,-11.00,254.00,143.00,-7.00,-2.00,0.00,-6.00,-7.00,1.00
1445,2016-05-01,-3.00,57.00,115.00,3.00,19.00,18.00,-11.00,254.00,143.00,-7.00,-2.00,0.00,-6.00,-7.00,1.00
1553,2016-05-02,75.00,112.00,76.00,63.00,153.00,-4.00,18.00,60.00,0.00,-3.00,0.00,12.00,-2.00,268.00,0.00
1810,2016-05-02,75.00,112.00,76.00,63.00,153.00,-4.00,18.00,60.00,0.00,-3.00,0.00,12.00,-2.00,268.00,0.00
1445,2016-05-02,75.00,112.00,76.00,63.00,153.00,-4.00,18.00,60.00,0.00,-3.00,0.00,12.00,-2.00,268.00,0.00
1553,2016-05-03,0.00,-5.00,-3.00,-6.00,4.00,9.00,-2.00,0.00,15.00,9.00,2.00,-5.00,-4.00,-10.00,-3.00
1810,2016-05-03,0.00,-5.00,-3.00,-6.00,4.00,9.00,-2.00,0.00,15.00,9.00,2.00,-5.00,-4.00,-10.00,-3.00
1445,2016-05-03,0.00,-5.00,-3.00,-6.00,4.00,9.00,-2.00,0.00,15.00,9.00,2.00,-5.00,-4.00,-10.00,-3.00
1553,2016-05-04,2.00,-3.00,-1.00,-4.00,0.00,0.00,-4.00,9.00,-9.00,-1.00,30.00,10.00,11.00,-1.00,4.00
1810,2016-05-04,2.00,-3.00,-1.00,-4.00,0.00,0.00,-4.00,9.00,-9.00,-1.00,30.00,10.00,11.00,-1.00,4.00
1445,2016-05-04,2.00,-3.00,-1.00,-4.00,0.00,0.00,-4.00,9.00,-9.00,-1.00,30.00,10.00,11.00,-1.00,4.00
1553,2016-05-05,5.00,-5.00,-5.00,-4.00,1.00,8.00,3.00,-11.00,6.00,0.00,-3.00,-1.00,-2.00,-4.00,-2.00
1810,2016-05-05,5.00,-5.00,-5.00,-4.00,1.00,8.00,3.00,-11.00,6.00,0.00,-3.00,-1.00,-2.00,-4.00,-2.00
1445,2016-05-05,5.00,-5.00,-5.00,-4.00,1.00,8.00,3.00,-11.00,6.00,0.00,-3.00,-1.00,-2.00,-4.00,-2.00
1553,2016-05-06,-2.00,-4.00,27.00,-6.00,-6.00,-1.00,-8.00,22.00,-4.00,-4.00,6.00,-3.00,-1.00,-8.00,-2.00
1810,2016-05-06,-2.00,-4.00,27.00,-6.00,-6.00,-1.00,-8.00,22.00,-4.00,-4.00,6.00,-3.00,-1.00,-8.00,-2.00
1445,2016-05-06,-2.00,-4.00,27.00,-6.00,-6.00,-1.00,-8.00,22.00,-4.00,-4.00,6.00,-3.00,-1.00,-8.00,-2.00
1445,2016-05-07,-3.00,-1.00,-1.00,-4.00,-5.00,3.00,0.00,7.00,0.00,16.00,8.00,33.00,14.00,-1.00,54.00
1553,2016-05-08,-3.00,48.00,-9.00,-5.00,-4.00,19.00,10.00,-1.00,-2.00,-3.00,-1.00,-5.00,-7.00,12.00,-1.00
1810,2016-05-08,-3.00,48.00,-9.00,-5.00,-4.00,19.00,10.00,-1.00,-2.00,-3.00,-1.00,-5.00,-7.00,12.00,-1.00
1445,2016-05-08,-3.00,48.00,-9.00,-5.00,-4.00,19.00,10.00,-1.00,-2.00,-3.00,-1.00,-5.00,-7.00,12.00,-1.00
1553,2016-05-09,8.00,-5.00,13.00,-8.00,1.00,-2.00,-1.00,0.00,1.00,-6.00,-1.00,-2.00,-3.00,-1.00,-2.00
1810,2016-05-09,8.00,-5.00,13.00,-8.00,1.00,-2.00,-1.00,0.00,1.00,-6.00,-1.00,-2.00,-3.00,-1.00,-2.00
1445,2016-05-09,8.00,-5.00,13.00,-8.00,1.00,-2.00,-1.00,0.00,1.00,-6.00,-1.00,-2.00,-3.00,-1.00,-2.00
1553,2016-05-10,-5.00,-5.00,-2.00,-3.00,-6.00,6.00,0.00,-2.00,5.00,29.00,1.00,-5.00,-3.00,-5.00,-3.00
1810,2016-05-10,-5.00,-5.00,-2.00,-3.00,-6.00,6.00,0.00,-2.00,5.00,29.00,1.00,-5.00,-3.00,-5.00,-3.00
1445,2016-05-10,-5.00,-5.00,-2.00,-3.00,-6.00,6.00,0.00,-2.00,5.00,29.00,1.00,-5.00,-3.00,-5.00,-3.00
1553,2016-05-11,-5.00,6.00,-4.00,-6.00,-2.00,-4.00,-4.00,-4.00,5.00,-7.00,2.00,8.00,-3.00,29.00,19.00
1810,2016-05-11,-5.00,6.00,-4.00,-6.00,-2.00,-4.00,-4.00,-4.00,5.00,-7.00,2.00,8.00,-3.00,29.00,19.00
1445,2016-05-11,-5.00,6.00,-4.00,-6.00,-2.00,-4.00,-4.00,-4.00,5.00,-7.00,2.00,8.00,-3.00,29.00,19.00
1553,2016-05-12,11.00,-4.00,4.00,-7.00,-4.00,-3.00,2.00,6.00,-5.00,5.00,91.00,112.00,106.00,92.00,119.00
1810,2016-05-12,11.00,-4.00,4.00,-7.00,-4.00,-3.00,2.00,6.00,-5.00,5.00,91.00,112.00,106.00,92.00,119.00
1445,2016-05-12,11.00,-4.00,4.00,-7.00,-4.00,-3.00,2.00,6.00,-5.00,5.00,91.00,112.00,106.00,92.00,119.00
1553,2016-05-13,-5.00,14.00,28.00,-4.00,-1.00,3.00,0.00,-7.00,22.00,-7.00,-1.00,10.00,10.00,-3.00,0.00
1810,2016-05-13,-5.00,14.00,28.00,-4.00,-1.00,3.00,0.00,-7.00,22.00,-7.00,-1.00,10.00,10.00,-3.00,0.00
1445,2016-05-13,-5.00,14.00,28.00,-4.00,-1.00,3.00,0.00,-7.00,22.00,-7.00,-1.00,10.00,10.00,-3.00,0.00
1445,2016-05-14,-3.00,-4.00,2.00,23.00,-4.00,-1.00,6.00,0.00,-1.00,12.00,10.00,12.00,280.00,-4.00,30.00
1553,2016-05-15,6.00,-4.00,42.00,-5.00,-4.00,13.00,8.00,8.00,9.00,10.00,4.00,15.00,-2.00,86.00,4.00
1810,2016-05-15,6.00,-4.00,42.00,-5.00,-4.00,13.00,8.00,8.00,9.00,10.00,4.00,15.00,-2.00,86.00,4.00
1445,2016-05-15,6.00,-4.00,42.00,-5.00,-4.00,13.00,8.00,8.00,9.00,10.00,4.00,15.00,-2.00,86.00,4.00
1553,2016-05-16,0.00,1.00,59.00,-4.00,-6.00,10.00,-3.00,-6.00,9.00,59.00,2.00,3.00,-6.00,-4.00,-1.00
1810,2016-05-16,0.00,1.00,59.00,-4.00,-6.00,10.00,-3.00,-6.00,9.00,59.00,2.00,3.00,-6.00,-4.00,-1.00
1445,2016-05-16,0.00,1.00,59.00,-4.00,-6.00,10.00,-3.00,-6.00,9.00,59.00,2.00,3.00,-6.00,-4.00,-1.00
1553,2016-05-17,106.00,2.00,-2.00,-6.00,-9.00,28.00,16.00,-5.00,50.00,12.00,2.00,9.00,-1.00,-6.00,-5.00
1810,2016-05-17,106.00,2.00,-2.00,-6.00,-9.00,28.00,16.00,-5.00,50.00,12.00,2.00,9.00,-1.00,-6.00,-5.00
1445,2016-05-17,106.00,2.00,-2.00,-6.00,-9.00,28.00,16.00,-5.00,50.00,12.00,2.00,9.00,-1.00,-6.00,-5.00
1553,2016-05-18,75.00,-3.00,10.00,-3.00,2.00,-1.00,-5.00,-5.00,10.00,6.00,2.00,19.00,-1.00,-5.00,12.00
1810,2016-05-18,75.00,-3.00,10.00,-3.00,2.00,-1.00,-5.00,-5.00,10.00,6.00,2.00,19.00,-1.00,-5.00,12.00
1445,2016-05-18,75.00,-3.00,10.00,-3.00,2.00,-1.00,-5.00,-5.00,10.00,6.00,2.00,19.00,-1.00,-5.00,12.00
1553,2016-05-19,-5.00,103.00,15.00,-4.00,21.00,95.00,10.00,2.00,37.00,-2.00,11.00,12.00,0.00,101.00,113.00
1810,2016-05-19,-5.00,103.00,15.00,-4.00,21.00,95.00,10.00,2.00,37.00,-2.00,11.00,12.00,0.00,101.00,113.00
1445,2016-05-19,-5.00,103.00,15.00,-4.00,21.00,95.00,10.00,2.00,37.00,-2.00,11.00,12.00,0.00,101.00,113.00
1553,2016-05-20,24.00,-4.00,11.00,-4.00,-4.00,0.00,5.00,-8.00,0.00,-1.00,-1.00,12.00,21.00,9.00,53.00
1810,2016-05-20,24.00,-4.00,11.00,-4.00,-4.00,0.00,5.00,-8.00,0.00,-1.00,-1.00,12.00,21.00,9.00,53.00
1445,2016-05-20,24.00,-4.00,11.00,-4.00,-4.00,0.00,5.00,-8.00,0.00,-1.00,-1.00,12.00,21.00,9.00,53.00
1445,2016-05-21,-4.00,1.00,24.00,1.00,1.00,1.00,23.00,0.00,11.00,1.00,4.00,-7.00,1.00,66.00,-3.00
1553,2016-05-22,-2.00,-8.00,3.00,0.00,-1.00,5.00,20.00,-3.00,-3.00,36.00,7.00,-5.00,-3.00,-6.00,1.00
1810,2016-05-22,-2.00,-8.00,3.00,0.00,-1.00,5.00,20.00,-3.00,-3.00,36.00,7.00,-5.00,-3.00,-6.00,1.00
1445,2016-05-22,-2.00,-8.00,3.00,0.00,-1.00,5.00,20.00,-3.00,-3.00,36.00,7.00,-5.00,-3.00,-6.00,1.00
1553,2016-05-23,-4.00,-2.00,-8.00,-1.00,-7.00,33.00,0.00,-2.00,6.00,15.00,0.00,3.00,0.00,-5.00,2.00
1810,2016-05-23,-4.00,-2.00,-8.00,-1.00,-7.00,33.00,0.00,-2.00,6.00,15.00,0.00,3.00,0.00,-5.00,2.00
1445,2016-05-23,-4.00,-2.00,-8.00,-1.00,-7.00,33.00,0.00,-2.00,6.00,15.00,0.00,3.00,0.00,-5.00,2.00
1553,2016-05-24,-5.00,-6.00,-1.00,-11.00,-7.00,0.00,-2.00,-3.00,-4.00,1.00,2.00,-2.00,1.00,-10.00,7.00
1810,2016-05-24,-5.00,-6.00,-1.00,-11.00,-7.00,0.00,-2.00,-3.00,-4.00,1.00,2.00,-2.00,1.00,-10.00,7.00
1445,2016-05-24,-5.00,-6.00,-1.00,-11.00,-7.00,0.00,-2.00,-3.00,-4.00,1.00,2.00,-2.00,1.00,-10.00,7.00
1553,2016-05-25,43.00,-5.00,0.00,2.00,-4.00,24.00,12.00,-7.00,16.00,-7.00,-3.00,-1.00,3.00,-9.00,-1.00
1810,2016-05-25,43.00,-5.00,0.00,2.00,-4.00,24.00,12.00,-7.00,16.00,-7.00,-3.00,-1.00,3.00,-9.00,-1.00
1445,2016-05-25,43.00,-5.00,0.00,2.00,-4.00,24.00,12.00,-7.00,16.00,-7.00,-3.00,-1.00,3.00,-9.00,-1.00
1553,2016-05-26,-2.00,-4.00,56.00,-6.00,-12.00,-4.00,2.00,-13.00,6.00,0.00,-4.00,47.00,-7.00,-5.00,38.00
1810,2016-05-26,-2.00,-4.00,56.00,-6.00,-12.00,-4.00,2.00,-13.00,6.00,0.00,-4.00,47.00,-7.00,-5.00,38.00
1445,2016-05-26,-2.00,-4.00,56.00,-6.00,-12.00,-4.00,2.00,-13.00,6.00,0.00,-4.00,47.00,-7.00,-5.00,38.00
1553,2016-05-27,-3.00,20.00,71.00,275.00,6.00,-11.00,-8.00,-9.00,-3.00,15.00,0.00,-2.00,-3.00,1440,18.00
1810,2016-05-27,-3.00,20.00,71.00,275.00,6.00,-11.00,-8.00,-9.00,-3.00,15.00,0.00,-2.00,-3.00,1440,18.00
1445,2016-05-27,-3.00,20.00,71.00,275.00,6.00,-11.00,-8.00,-9.00,-3.00,15.00,0.00,-2.00,-3.00,1440,18.00
1445,2016-05-28,10.00,-4.00,-6.00,-5.00,-4.00,9.00,67.00,6.00,-5.00,-18.00,7.00,-2.00,-1.00,22.00,-7.00
1553,2016-05-29,0.00,38.00,0.00,-2.00,0.00,-4.00,-9.00,29.00,6.00,0.00,4.00,0.00,-6.00,-4.00,1.00
1445,2016-05-29,0.00,38.00,0.00,-2.00,0.00,-4.00,-9.00,29.00,6.00,0.00,4.00,0.00,-6.00,-4.00,1.00
1553,2016-05-30,-3.00,0.00,-2.00,10.00,-5.00,3.00,-2.00,22.00,-7.00,-2.00,8.00,-6.00,-15.00,-3.00,-4.00
1810,2016-05-30,-3.00,0.00,-2.00,10.00,-5.00,3.00,-2.00,22.00,-7.00,-2.00,8.00,-6.00,-15.00,-3.00,-4.00
1445,2016-05-30,-3.00,0.00,-2.00,10.00,-5.00,3.00,-2.00,22.00,-7.00,-2.00,8.00,-6.00,-15.00,-3.00,-4.00
1553,2016-05-31,-1.00,2.00,-2.00,-6.00,-6.00,1.00,-1.00,-7.00,9.00,14.00,-2.00,-4.00,3.00,-11.00,69.00
1810,2016-05-31,-1.00,2.00,-2.00,-6.00,-6.00,1.00,-1.00,-7.00,9.00,14.00,-2.00,-4.00,3.00,-11.00,69.00
1445,2016-05-31,-1.00,2.00,-2.00,-6.00,-6.00,1.00,-1.00,-7.00,9.00,14.00,-2.00,-4.00,3.00,-11.00,69.00
1553,2016-06-01,-1.00,0.00,12.00,-2.00,-6.00,-3.00,-2.00,-5.00,12.00,-2.00,22.00,2.00,13.00,-6.00,30.00
1810,2016-06-01,-1.00,0.00,12.00,-2.00,-6.00,-3.00,-2.00,-5.00,12.00,-2.00,22.00,2.00,13.00,-6.00,30.00
1445,2016-06-01,-1.00,0.00,12.00,-2.00,-6.00,-3.00,-2.00,-5.00,12.00,-2.00,22.00,2.00,13.00,-6.00,30.00
1553,2016-06-02,-5.00,-3.00,-7.00,-1.00,41.00,0.00,77.00,-5.00,-4.00,-3.00,-1.00,-1.00,-2.00,61.00,17.00
1810,2016-06-02,-5.00,-3.00,-7.00,-1.00,41.00,0.00,77.00,-5.00,-4.00,-3.00,-1.00,-1.00,-2.00,61.00,17.00
1445,2016-06-02,-5.00,-3.00,-7.00,-1.00,41.00,0.00,77.00,-5.00,-4.00,-3.00,-1.00,-1.00,-2.00,61.00,17.00
1553,2016-06-03,-3.00,10.00,-5.00,-4.00,55.00,0.00,8.00,-7.00,31.00,30.00,5.00,-4.00,-1.00,31.00,10.00
1810,2016-06-03,-3.00,10.00,-5.00,-4.00,55.00,0.00,8.00,-7.00,31.00,30.00,5.00,-4.00,-1.00,31.00,10.00
1445,2016-06-03,-3.00,10.00,-5.00,-4.00,55.00,0.00,8.00,-7.00,31.00,30.00,5.00,-4.00,-1.00,31.00,10.00
1445,2016-06-04,-1.00,-2.00,-4.00,-6.00,30.00,6.00,3.00,-12.00,43.00,-4.00,-3.00,11.00,-2.00,-9.00,15.00
1553,2016-06-05,-3.00,55.00,61.00,4.00,16.00,26.00,-2.00,-10.00,20.00,-6.00,5.00,7.00,7.00,-3.00,15.00
1810,2016-06-05,-3.00,55.00,61.00,4.00,16.00,26.00,-2.00,-10.00,20.00,-6.00,5.00,7.00,7.00,-3.00,15.00
1445,2016-06-05,-3.00,55.00,61.00,4.00,16.00,26.00,-2.00,-10.00,20.00,-6.00,5.00,7.00,7.00,-3.00,15.00
1553,2016-06-06,-2.00,-2.00,2.00,-3.00,-6.00,60.00,18.00,0.00,48.00,-2.00,0.00,6.00,13.00,-4.00,-4.00
1810,2016-06-06,-2.00,-2.00,2.00,-3.00,-6.00,60.00,18.00,0.00,48.00,-2.00,0.00,6.00,13.00,-4.00,-4.00
1445,2016-06-06,-2.00,-2.00,2.00,-3.00,-6.00,60.00,18.00,0.00,48.00,-2.00,0.00,6.00,13.00,-4.00,-4.00
1553,2016-06-07,-3.00,-1.00,0.00,-6.00,-5.00,1.00,0.00,-5.00,14.00,18.00,18.00,-1.00,6.00,-4.00,-11.00
1810,2016-06-07,-3.00,-1.00,0.00,-6.00,-5.00,1.00,0.00,-5.00,14.00,18.00,18.00,-1.00,6.00,-4.00,-11.00
1445,2016-06-07,-3.00,-1.00,0.00,-6.00,-5.00,1.00,0.00,-5.00,14.00,18.00,18.00,-1.00,6.00,-4.00,-11.00
1553,2016-06-08,25.00,0.00,93.00,5.00,-5.00,-10.00,-8.00,49.00,-6.00,-1.00,11.00,8.00,43.00,-2.00,39.00
1810,2016-06-08,25.00,0.00,93.00,5.00,-5.00,-10.00,-8.00,49.00,-6.00,-1.00,11.00,8.00,43.00,-2.00,39.00
1445,2016-06-08,25.00,0.00,93.00,5.00,-5.00,-10.00,-8.00,49.00,-6.00,-1.00,11.00,8.00,43.00,-2.00,39.00
1810,2016-06-09,-1.00,-1.00,-3.00,-6.00,-3.00,-5.00,-3.00,-13.00,-9.00,3.00,6.00,-9.00,0.00,-5.00,-4.00
1322,2016-06-09,-1.00,-1.00,-3.00,-6.00,-3.00,-5.00,-3.00,-13.00,-9.00,3.00,6.00,-9.00,0.00,-5.00,-4.00
1810,2016-06-10,-5.00,-1.00,94.00,-5.00,-7.00,-6.00,0.00,66.00,-1.00,125.00,-4.00,-11.00,-4.00,62.00,7.00
1322,2016-06-10,-5.00,-1.00,94.00,-5.00,-7.00,-6.00,0.00,66.00,-1.00,125.00,-4.00,-11.00,-4.00,62.00,7.00
1810,2016-06-11,1.00,-3.00,3.00,-6.00,-3.00,-7.00,3.00,-1.00,-2.00,0.00,4.00,-4.00,0.00,-5.00,-3.00
1810,2016-06-12,-4.00,42.00,146.00,-3.00,-5.00,-4.00,-8.00,-5.00,0.00,0.00,-3.00,-5.00,186.00,6.00,-2.00
1322,2016-06-12,-4.00,42.00,146.00,-3.00,-5.00,-4.00,-8.00,-5.00,0.00,0.00,-3.00,-5.00,186.00,6.00,-2.00
1810,2016-06-13,-7.00,-5.00,-4.00,-6.00,-3.00,18.00,0.00,-10.00,3.00,-4.00,23.00,8.00,76.00,42.00,-1.00
1322,2016-06-13,-7.00,-5.00,-4.00,-6.00,-3.00,18.00,0.00,-10.00,3.00,-4.00,23.00,8.00,76.00,42.00,-1.00
1810,2016-06-14,-7.00,-6.00,29.00,-4.00,0.00,141.00,6.00,-6.00,17.00,24.00,16.00,-5.00,12.00,57.00,3.00
1322,2016-06-14,-7.00,-6.00,29.00,-4.00,0.00,141.00,6.00,-6.00,17.00,24.00,16.00,-5.00,12.00,57.00,3.00
1810,2016-06-15,171.00,-4.00,-4.00,-8.00,-1.00,32.00,107.00,-3.00,5.00,-2.00,0.00,-2.00,-1.00,13.00,-2.00
1322,2016-06-15,171.00,-4.00,-4.00,-8.00,-1.00,32.00,107.00,-3.00,5.00,-2.00,0.00,-2.00,-1.00,13.00,-2.00
1810,2016-06-16,4.00,-1.00,-2.00,0.00,161.00,-5.00,19.00,0.00,35.00,-1.00,22.00,-2.00,0.00,0.00,14.00
1322,2016-06-16,4.00,-1.00,-2.00,0.00,161.00,-5.00,19.00,0.00,35.00,-1.00,22.00,-2.00,0.00,0.00,14.00
1810,2016-06-17,75.00,49.00,0.00,25.00,1.00,85.00,-4.00,166.00,-4.00,-2.00,-5.00,-2.00,13.00,-5.00,3.00
1322,2016-06-17,75.00,49.00,0.00,25.00,1.00,85.00,-4.00,166.00,-4.00,-2.00,-5.00,-2.00,13.00,-5.00,3.00
1810,2016-06-18,6.00,9.00,-5.00,-5.00,0.00,6.00,-2.00,-3.00,20.00,3.00,28.00,-5.00,26.00,-8.00,15.00
1810,2016-06-19,8.00,-5.00,-6.00,-1.00,-2.00,-11.00,-1.00,-10.00,-1.00,6.00,1.00,-2.00,6.00,0.00,-2.00
1322,2016-06-19,8.00,-5.00,-6.00,-1.00,-2.00,-11.00,-1.00,-10.00,-1.00,6.00,1.00,-2.00,6.00,0.00,-2.00
1810,2016-06-20,28.00,28.00,1.00,-5.00,0.00,-4.00,-11.00,-6.00,-7.00,1.00,-6.00,2.00,-2.00,-4.00,-5.00
1322,2016-06-20,28.00,28.00,1.00,-5.00,0.00,-4.00,-11.00,-6.00,-7.00,1.00,-6.00,2.00,-2.00,-4.00,-5.00
1810,2016-06-21,20.00,80.00,-5.00,-4.00,34.00,-2.00,55.00,-2.00,-6.00,-3.00,27.00,20.00,17.00,13.00,17.00
1322,2016-06-21,20.00,80.00,-5.00,-4.00,34.00,-2.00,55.00,-2.00,-6.00,-3.00,27.00,20.00,17.00,13.00,17.00
1810,2016-06-22,-3.00,1.00,-5.00,-1.00,-2.00,-4.00,-3.00,0.00,0.00,-2.00,12.00,0.00,33.00,17.00,-1.00
1322,2016-06-22,-3.00,1.00,-5.00,-1.00,-2.00,-4.00,-3.00,0.00,0.00,-2.00,12.00,0.00,33.00,17.00,-1.00
1810,2016-06-23,58.00,0.00,9.00,-6.00,24.00,48.00,184.00,8.00,45.00,12.00,1.00,16.00,4.00,73.00,6.00
1322,2016-06-23,58.00,0.00,9.00,-6.00,24.00,48.00,184.00,8.00,45.00,12.00,1.00,16.00,4.00,73.00,6.00
1810,2016-06-24,8.00,-3.00,4.00,2.00,34.00,33.00,-6.00,0.00,-8.00,12.00,78.00,74.00,-1.00,2.00,3.00
1322,2016-06-24,8.00,-3.00,4.00,2.00,34.00,33.00,-6.00,0.00,-8.00,12.00,78.00,74.00,-1.00,2.00,3.00
1810,2016-06-25,-4.00,12.00,-2.00,-3.00,0.00,-7.00,-3.00,-2.00,5.00,-4.00,6.00,36.00,-8.00,49.00,24.00
1810,2016-06-26,-1.00,5.00,49.00,0.00,-2.00,-15.00,138.00,175.00,-2.00,9.00,-3.00,-3.00,-5.00,-7.00,-4.00
1322,2016-06-26,-1.00,5.00,49.00,0.00,-2.00,-15.00,138.00,175.00,-2.00,9.00,-3.00,-3.00,-5.00,-7.00,-4.00
1810,2016-06-27,8.00,-7.00,-1.00,-8.00,19.00,-5.00,-2.00,5.00,-8.00,8.00,63.00,-6.00,-1.00,302.00,3.00
1322,2016-06-27,8.00,-7.00,-1.00,-8.00,19.00,-5.00,-2.00,5.00,-8.00,8.00,63.00,-6.00,-1.00,302.00,3.00
1810,2016-06-28,2.00,304.00,0.00,-7.00,-4.00,20.00,17.00,-2.00,-5.00,7.00,81.00,1440,25.00,4.00,1.00
1322,2016-06-28,2.00,304.00,0.00,-7.00,-4.00,20.00,17.00,-2.00,-5.00,7.00,81.00,1440,25.00,4.00,1.00
1810,2016-06-29,-1.00,-3.00,-5.00,-4.00,-4.00,7.00,9.00,-1.00,-3.00,-5.00,1.00,20.00,18.00,6.00,-4.00
1322,2016-06-29,-1.00,-3.00,-5.00,-4.00,-4.00,7.00,9.00,-1.00,-3.00,-5.00,1.00,20.00,18.00,6.00,-4.00
1810,2016-06-30,0.00,-5.00,-3.00,8.00,89.00,6.00,5.00,37.00,-3.00,16.00,13.00,15.00,3.00,14.00,-2.00
