FlightNum,FlightDate,Dest_Del1,Dest_Del2,Dest_Del3,Dest_Del4,Dest_Del5,Dest_Del6,Dest_Del7,Dest_Del8,Dest_Del9,Dest_Del10,Dest_Del11,Dest_Del12,Dest_Del13,Dest_Del14,Dest_Del15
1445,2014-07-11,-9.00,-14.00,5.00,-22.00,3.00,23.00,-9.00,9.00,-3.00,-22.00,5.00,-9.00,7.00,36.00,-5.00
2210,2014-07-12,-14.00,14.00,-21.00,-25.00,22.00,-21.00,-11.00,31.00,-4.00,8.00,,-6.00,30.00,-11.00,0.00
1445,2014-07-12,-14.00,14.00,-21.00,-25.00,22.00,-21.00,-11.00,31.00,-4.00,8.00,,-6.00,30.00,-11.00,0.00
2210,2014-07-13,-9.00,66.00,-6.00,1440,-9.00,-19.00,-4.00,14.00,-3.00,-19.00,1.00,-9.00,4.00,18.00,-2.00
177,2014-07-13,-9.00,66.00,-6.00,1440,-9.00,-19.00,-4.00,14.00,-3.00,-19.00,1.00,-9.00,4.00,18.00,-2.00
1445,2014-07-13,-9.00,66.00,-6.00,1440,-9.00,-19.00,-4.00,14.00,-3.00,-19.00,1.00,-9.00,4.00,18.00,-2.00
2210,2014-07-14,-1.00,-4.00,32.00,-3.00,41.00,-6.00,-9.00,172.00,38.00,-13.00,-2.00,-3.00,19.00,16.00,0.00
177,2014-07-14,-1.00,-4.00,32.00,-3.00,41.00,-6.00,-9.00,172.00,38.00,-13.00,-2.00,-3.00,19.00,16.00,0.00
1445,2014-07-14,-1.00,-4.00,32.00,-3.00,41.00,-6.00,-9.00,172.00,38.00,-13.00,-2.00,-3.00,19.00,16.00,0.00
2210,2014-07-15,-6.00,133.00,216.00,1.00,88.00,-2.00,-13.00,-6.00,22.00,-8.00,115.00,-8.00,-8.00,12.00,2.00
177,2014-07-15,-6.00,133.00,216.00,1.00,88.00,-2.00,-13.00,-6.00,22.00,-8.00,115.00,-8.00,-8.00,12.00,2.00
1445,2014-07-15,-6.00,133.00,216.00,1.00,88.00,-2.00,-13.00,-6.00,22.00,-8.00,115.00,-8.00,-8.00,12.00,2.00
2210,2014-07-16,12.00,-2.00,12.00,4.00,0.00,-1.00,-6.00,-15.00,1.00,1.00,-1.00,-11.00,-10.00,86.00,-15.00
177,2014-07-16,12.00,-2.00,12.00,4.00,0.00,-1.00,-6.00,-15.00,1.00,1.00,-1.00,-11.00,-10.00,86.00,-15.00
1445,2014-07-16,12.00,-2.00,12.00,4.00,0.00,-1.00,-6.00,-15.00,1.00,1.00,-1.00,-11.00,-10.00,86.00,-15.00
2210,2014-07-17,1440,83.00,36.00,1440,1440,1440,123.00,68.00,166.00,155.00,77.00,226.00,1440,1440,1440
177,2014-07-17,1440,83.00,36.00,1440,1440,1440,123.00,68.00,166.00,155.00,77.00,226.00,1440,1440,1440
1445,2014-07-17,1440,83.00,36.00,1440,1440,1440,123.00,68.00,166.00,155.00,77.00,226.00,1440,1440,1440
2210,2014-07-18,-15.00,8.00,56.00,12.00,10.00,90.00,21.00,6.00,2.00,5.00,-8.00,-1.00,1.00,6.00,3.00
177,2014-07-18,-15.00,8.00,56.00,12.00,10.00,90.00,21.00,6.00,2.00,5.00,-8.00,-1.00,1.00,6.00,3.00
1445,2014-07-18,-15.00,8.00,56.00,12.00,10.00,90.00,21.00,6.00,2.00,5.00,-8.00,-1.00,1.00,6.00,3.00
2210,2014-07-19,-13.00,-11.00,16.00,-3.00,-9.00,-3.00,-19.00,-3.00,-2.00,-13.00,-8.00,-14.00,21.00,-4.00,-9.00
1445,2014-07-19,-13.00,-11.00,16.00,-3.00,-9.00,-3.00,-19.00,-3.00,-2.00,-13.00,-8.00,-14.00,21.00,-4.00,-9.00
2210,2014-07-20,72.00,-12.00,6.00,55.00,-11.00,-15.00,11.00,-20.00,-9.00,-6.00,6.00,-8.00,-3.00,19.00,-1.00
177,2014-07-20,72.00,-12.00,6.00,55.00,-11.00,-15.00,11.00,-20.00,-9.00,-6.00,6.00,-8.00,-3.00,19.00,-1.00
1445,2014-07-20,72.00,-12.00,6.00,55.00,-11.00,-15.00,11.00,-20.00,-9.00,-6.00,6.00,-8.00,-3.00,19.00,-1.00
2210,2014-07-21,8.00,-10.00,4.00,0.00,27.00,137.00,-20.00,-6.00,661.00,99.00,22.00,10.00,2.00,1440,7.00
177,2014-07-21,8.00,-10.00,4.00,0.00,27.00,137.00,-20.00,-6.00,661.00,99.00,22.00,10.00,2.00,1440,7.00
1445,2014-07-21,8.00,-10.00,4.00,0.00,27.00,137.00,-20.00,-6.00,661.00,99.00,22.00,10.00,2.00,1440,7.00
2210,2014-07-22,-15.00,-21.00,6.00,-12.00,27.00,-16.00,-36.00,-2.00,-1.00,27.00,1.00,-14.00,12.00,223.00,1.00
177,2014-07-22,-15.00,-21.00,6.00,-12.00,27.00,-16.00,-36.00,-2.00,-1.00,27.00,1.00,-14.00,12.00,223.00,1.00
1445,2014-07-22,-15.00,-21.00,6.00,-12.00,27.00,-16.00,-36.00,-2.00,-1.00,27.00,1.00,-14.00,12.00,223.00,1.00
2210,2014-07-23,146.00,-15.00,3.00,-3.00,47.00,-23.00,-26.00,-18.00,534.00,6.00,-3.00,-19.00,0.00,-22.00,-8.00
177,2014-07-23,146.00,-15.00,3.00,-3.00,47.00,-23.00,-26.00,-18.00,534.00,6.00,-3.00,-19.00,0.00,-22.00,-8.00
1445,2014-07-23,146.00,-15.00,3.00,-3.00,47.00,-23.00,-26.00,-18.00,534.00,6.00,-3.00,-19.00,0.00,-22.00,-8.00
2210,2014-07-24,-10.00,4.00,92.00,0.00,1440,-16.00,41.00,-12.00,0.00,14.00,-3.00,-4.00,4.00,0.00,-15.00
177,2014-07-24,-10.00,4.00,92.00,0.00,1440,-16.00,41.00,-12.00,0.00,14.00,-3.00,-4.00,4.00,0.00,-15.00
1445,2014-07-24,-10.00,4.00,92.00,0.00,1440,-16.00,41.00,-12.00,0.00,14.00,-3.00,-4.00,4.00,0.00,-15.00
2210,2014-07-25,0.00,2.00,-1.00,51.00,1440,-6.00,-29.00,-1.00,10.00,5.00,-11.00,7.00,0.00,-10.00,-10.00
177,2014-07-25,0.00,2.00,-1.00,51.00,1440,-6.00,-29.00,-1.00,10.00,5.00,-11.00,7.00,0.00,-10.00,-10.00
1445,2014-07-25,0.00,2.00,-1.00,51.00,1440,-6.00,-29.00,-1.00,10.00,5.00,-11.00,7.00,0.00,-10.00,-10.00
2210,2014-07-26,8.00,-17.00,-6.00,1440,13.00,-19.00,-29.00,-3.00,10.00,1.00,-6.00,-9.00,-8.00,-12.00,-9.00
1445,2014-07-26,8.00,-17.00,-6.00,1440,13.00,-19.00,-29.00,-3.00,10.00,1.00,-6.00,-9.00,-8.00,-12.00,-9.00
2210,2014-07-27,-6.00,15.00,8.00,0.00,-13.00,-11.00,-4.00,-6.00,5.00,-9.00,-3.00,0.00,3.00,-1.00,-10.00
177,2014-07-27,-6.00,15.00,8.00,0.00,-13.00,-11.00,-4.00,-6.00,5.00,-9.00,-3.00,0.00,3.00,-1.00,-10.00
1445,2014-07-27,-6.00,15.00,8.00,0.00,-13.00,-11.00,-4.00,-6.00,5.00,-9.00,-3.00,0.00,3.00,-1.00,-10.00
2210,2014-07-28,0.00,-10.00,-5.00,12.00,3.00,-7.00,-17.00,-12.00,13.00,37.00,0.00,11.00,42.00,4.00,1440
177,2014-07-28,0.00,-10.00,-5.00,12.00,3.00,-7.00,-17.00,-12.00,13.00,37.00,0.00,11.00,42.00,4.00,1440
1445,2014-07-28,0.00,-10.00,-5.00,12.00,3.00,-7.00,-17.00,-12.00,13.00,37.00,0.00,11.00,42.00,4.00,1440
2210,2014-07-29,13.00,-5.00,25.00,-2.00,53.00,13.00,-4.00,-7.00,34.00,-1.00,3.00,-17.00,-5.00,10.00,0.00
177,2014-07-29,13.00,-5.00,25.00,-2.00,53.00,13.00,-4.00,-7.00,34.00,-1.00,3.00,-17.00,-5.00,10.00,0.00
1445,2014-07-29,13.00,-5.00,25.00,-2.00,53.00,13.00,-4.00,-7.00,34.00,-1.00,3.00,-17.00,-5.00,10.00,0.00
2210,2014-07-30,-9.00,-10.00,15.00,2.00,-5.00,-12.00,40.00,-10.00,8.00,25.00,-12.00,-9.00,-16.00,-19.00,-6.00
177,2014-07-30,-9.00,-10.00,15.00,2.00,-5.00,-12.00,40.00,-10.00,8.00,25.00,-12.00,-9.00,-16.00,-19.00,-6.00
1445,2014-07-30,-9.00,-10.00,15.00,2.00,-5.00,-12.00,40.00,-10.00,8.00,25.00,-12.00,-9.00,-16.00,-19.00,-6.00
2210,2014-07-31,-11.00,33.00,1.00,56.00,2.00,0.00,8.00,3.00,176.00,2.00,-9.00,-20.00,1440,-1.00,1440
177,2014-07-31,-11.00,33.00,1.00,56.00,2.00,0.00,8.00,3.00,176.00,2.00,-9.00,-20.00,1440,-1.00,1440
1445,2014-07-31,-11.00,33.00,1.00,56.00,2.00,0.00,8.00,3.00,176.00,2.00,-9.00,-20.00,1440,-1.00,1440
2210,2014-08-01,-3.00,21.00,9.00,38.00,26.00,-8.00,2.00,9.00,15.00,25.00,-2.00,5.00,-1.00,6.00,11.00
177,2014-08-01,-3.00,21.00,9.00,38.00,26.00,-8.00,2.00,9.00,15.00,25.00,-2.00,5.00,-1.00,6.00,11.00
1445,2014-08-01,-3.00,21.00,9.00,38.00,26.00,-8.00,2.00,9.00,15.00,25.00,-2.00,5.00,-1.00,6.00,11.00
2210,2014-08-02,-6.00,-8.00,59.00,3.00,6.00,-3.00,74.00,-5.00,19.00,161.00,-11.00,0.00,-18.00,-2.00,-13.00
1445,2014-08-02,-6.00,-8.00,59.00,3.00,6.00,-3.00,74.00,-5.00,19.00,161.00,-11.00,0.00,-18.00,-2.00,-13.00
2210,2014-08-03,-12.00,-15.00,1.00,-4.00,-9.00,-14.00,5.00,-2.00,8.00,61.00,-5.00,-5.00,-23.00,-2.00,-2.00
177,2014-08-03,-12.00,-15.00,1.00,-4.00,-9.00,-14.00,5.00,-2.00,8.00,61.00,-5.00,-5.00,-23.00,-2.00,-2.00
1445,2014-08-03,-12.00,-15.00,1.00,-4.00,-9.00,-14.00,5.00,-2.00,8.00,61.00,-5.00,-5.00,-23.00,-2.00,-2.00
2210,2014-08-04,-11.00,-19.00,4.00,-2.00,28.00,-25.00,96.00,9.00,31.00,-24.00,-22.00,2.00,-1.00,62.00,-7.00
177,2014-08-04,-11.00,-19.00,4.00,-2.00,28.00,-25.00,96.00,9.00,31.00,-24.00,-22.00,2.00,-1.00,62.00,-7.00
1445,2014-08-04,-11.00,-19.00,4.00,-2.00,28.00,-25.00,96.00,9.00,31.00,-24.00,-22.00,2.00,-1.00,62.00,-7.00
2210,2014-08-05,-9.00,37.00,-10.00,20.00,35.00,-17.00,84.00,64.00,-9.00,-27.00,6.00,4.00,-18.00,-1.00,-2.00
177,2014-08-05,-9.00,37.00,-10.00,20.00,35.00,-17.00,84.00,64.00,-9.00,-27.00,6.00,4.00,-18.00,-1.00,-2.00
1445,2014-08-05,-9.00,37.00,-10.00,20.00,35.00,-17.00,84.00,64.00,-9.00,-27.00,6.00,4.00,-18.00,-1.00,-2.00
2210,2014-08-06,58.00,-11.00,-3.00,25.00,-13.00,-1.00,-13.00,503.00,-17.00,-5.00,-20.00,-14.00,-8.00,41.00,1.00
177,2014-08-06,58.00,-11.00,-3.00,25.00,-13.00,-1.00,-13.00,503.00,-17.00,-5.00,-20.00,-14.00,-8.00,41.00,1.00
1445,2014-08-06,58.00,-11.00,-3.00,25.00,-13.00,-1.00,-13.00,503.00,-17.00,-5.00,-20.00,-14.00,-8.00,41.00,1.00
2210,2014-08-07,1440,5.00,75.00,-11.00,28.00,-7.00,0.00,-3.00,-6.00,-5.00,-20.00,9.00,-20.00,-7.00,20.00
177,2014-08-07,1440,5.00,75.00,-11.00,28.00,-7.00,0.00,-3.00,-6.00,-5.00,-20.00,9.00,-20.00,-7.00,20.00
1445,2014-08-07,1440,5.00,75.00,-11.00,28.00,-7.00,0.00,-3.00,-6.00,-5.00,-20.00,9.00,-20.00,-7.00,20.00
2210,2014-08-08,2.00,-18.00,-13.00,-13.00,5.00,18.00,5.00,-10.00,44.00,-12.00,-21.00,7.00,-4.00,57.00,60.00
177,2014-08-08,2.00,-18.00,-13.00,-13.00,5.00,18.00,5.00,-10.00,44.00,-12.00,-21.00,7.00,-4.00,57.00,60.00
1445,2014-08-08,2.00,-18.00,-13.00,-13.00,5.00,18.00,5.00,-10.00,44.00,-12.00,-21.00,7.00,-4.00,57.00,60.00
2210,2014-08-09,6.00,27.00,5.00,27.00,22.00,-18.00,183.00,9.00,-4.00,-6.00,-21.00,2.00,48.00,-14.00,-3.00
1445,2014-08-09,6.00,27.00,5.00,27.00,22.00,-18.00,183.00,9.00,-4.00,-6.00,-21.00,2.00,48.00,-14.00,-3.00
2210,2014-08-10,-8.00,55.00,12.00,-5.00,-3.00,39.00,,-13.00,-5.00,,-6.00,5.00,2.00,21.00,-7.00
177,2014-08-10,-8.00,55.00,12.00,-5.00,-3.00,39.00,,-13.00,-5.00,,-6.00,5.00,2.00,21.00,-7.00
1445,2014-08-10,-8.00,55.00,12.00,-5.00,-3.00,39.00,,-13.00,-5.00,,-6.00,5.00,2.00,21.00,-7.00
2210,2014-08-11,-4.00,19.00,172.00,98.00,29.00,-14.00,7.00,41.00,59.00,-2.00,-4.00,7.00,32.00,-13.00,5.00
177,2014-08-11,-4.00,19.00,172.00,98.00,29.00,-14.00,7.00,41.00,59.00,-2.00,-4.00,7.00,32.00,-13.00,5.00
1445,2014-08-11,-4.00,19.00,172.00,98.00,29.00,-14.00,7.00,41.00,59.00,-2.00,-4.00,7.00,32.00,-13.00,5.00
2210,2014-08-12,136.00,-2.00,-1.00,2.00,-8.00,3.00,-1.00,-10.00,39.00,13.00,-7.00,14.00,0.00,67.00,4.00
177,2014-08-12,136.00,-2.00,-1.00,2.00,-8.00,3.00,-1.00,-10.00,39.00,13.00,-7.00,14.00,0.00,67.00,4.00
1445,2014-08-12,136.00,-2.00,-1.00,2.00,-8.00,3.00,-1.00,-10.00,39.00,13.00,-7.00,14.00,0.00,67.00,4.00
2210,2014-08-13,0.00,-16.00,13.00,-5.00,-4.00,-24.00,-16.00,6.00,16.00,-17.00,-10.00,5.00,41.00,14.00,-11.00
177,2014-08-13,0.00,-16.00,13.00,-5.00,-4.00,-24.00,-16.00,6.00,16.00,-17.00,-10.00,5.00,41.00,14.00,-11.00
1445,2014-08-13,0.00,-16.00,13.00,-5.00,-4.00,-24.00,-16.00,6.00,16.00,-17.00,-10.00,5.00,41.00,14.00,-11.00
2210,2014-08-14,0.00,9.00,-4.00,-1.00,-7.00,-27.00,-2.00,-2.00,-9.00,-16.00,-8.00,8.00,-23.00,-6.00,-4.00
177,2014-08-14,0.00,9.00,-4.00,-1.00,-7.00,-27.00,-2.00,-2.00,-9.00,-16.00,-8.00,8.00,-23.00,-6.00,-4.00
1445,2014-08-14,0.00,9.00,-4.00,-1.00,-7.00,-27.00,-2.00,-2.00,-9.00,-16.00,-8.00,8.00,-23.00,-6.00,-4.00
2210,2014-08-15,-18.00,-1.00,-18.00,22.00,-16.00,-30.00,-21.00,-14.00,-7.00,-19.00,10.00,-11.00,1.00,-15.00,14.00
177,2014-08-15,-18.00,-1.00,-18.00,22.00,-16.00,-30.00,-21.00,-14.00,-7.00,-19.00,10.00,-11.00,1.00,-15.00,14.00
1445,2014-08-15,-18.00,-1.00,-18.00,22.00,-16.00,-30.00,-21.00,-14.00,-7.00,-19.00,10.00,-11.00,1.00,-15.00,14.00
2210,2014-08-16,-6.00,5.00,-13.00,23.00,-7.00,-10.00,-12.00,-13.00,3.00,-5.00,-16.00,-5.00,-12.00,10.00,3.00
1445,2014-08-16,-6.00,5.00,-13.00,23.00,-7.00,-10.00,-12.00,-13.00,3.00,-5.00,-16.00,-5.00,-12.00,10.00,3.00
177,2014-08-17,1440,1440,1440,325.00,1440,1440,189.00,139.00,92.00,-17.00,85.00,160.00,1440,1440,1440
1445,2014-08-17,1440,1440,1440,325.00,1440,1440,189.00,139.00,92.00,-17.00,85.00,160.00,1440,1440,1440
2210,2014-08-18,15.00,30.00,13.00,2.00,119.00,7.00,6.00,24.00,97.00,9.00,25.00,86.00,-1.00,16.00,16.00
177,2014-08-18,15.00,30.00,13.00,2.00,119.00,7.00,6.00,24.00,97.00,9.00,25.00,86.00,-1.00,16.00,16.00
1445,2014-08-18,15.00,30.00,13.00,2.00,119.00,7.00,6.00,24.00,97.00,9.00,25.00,86.00,-1.00,16.00,16.00
2210,2014-08-19,6.00,-23.00,7.00,12.00,-6.00,-5.00,16.00,2.00,14.00,-11.00,-26.00,15.00,18.00,-18.00,28.00
177,2014-08-19,6.00,-23.00,7.00,12.00,-6.00,-5.00,16.00,2.00,14.00,-11.00,-26.00,15.00,18.00,-18.00,28.00
1445,2014-08-19,6.00,-23.00,7.00,12.00,-6.00,-5.00,16.00,2.00,14.00,-11.00,-26.00,15.00,18.00,-18.00,28.00
2210,2014-08-20,0.00,-9.00,-12.00,-9.00,1.00,-21.00,26.00,14.00,4.00,-21.00,-13.00,-24.00,2.00,-12.00,-8.00
177,2014-08-20,0.00,-9.00,-12.00,-9.00,1.00,-21.00,26.00,14.00,4.00,-21.00,-13.00,-24.00,2.00,-12.00,-8.00
1445,2014-08-20,0.00,-9.00,-12.00,-9.00,1.00,-21.00,26.00,14.00,4.00,-21.00,-13.00,-24.00,2.00,-12.00,-8.00
2210,2014-08-21,9.00,-9.00,-43.00,-10.00,4.00,27.00,-10.00,-13.00,-11.00,13.00,19.00,-27.00,-20.00,-7.00,145.00
177,2014-08-21,9.00,-9.00,-43.00,-10.00,4.00,27.00,-10.00,-13.00,-11.00,13.00,19.00,-27.00,-20.00,-7.00,145.00
1445,2014-08-21,9.00,-9.00,-43.00,-10.00,4.00,27.00,-10.00,-13.00,-11.00,13.00,19.00,-27.00,-20.00,-7.00,145.00
2210,2014-08-22,-5.00,0.00,8.00,96.00,-8.00,-8.00,1.00,10.00,65.00,23.00,-2.00,-28.00,-20.00,-6.00,1.00
177,2014-08-22,-5.00,0.00,8.00,96.00,-8.00,-8.00,1.00,10.00,65.00,23.00,-2.00,-28.00,-20.00,-6.00,1.00
1445,2014-08-22,-5.00,0.00,8.00,96.00,-8.00,-8.00,1.00,10.00,65.00,23.00,-2.00,-28.00,-20.00,-6.00,1.00
2210,2014-08-23,-14.00,7.00,-24.00,-8.00,-14.00,-15.00,-20.00,-6.00,-9.00,-5.00,-18.00,-31.00,-11.00,1.00,-6.00
1445,2014-08-23,-14.00,7.00,-24.00,-8.00,-14.00,-15.00,-20.00,-6.00,-9.00,-5.00,-18.00,-31.00,-11.00,1.00,-6.00
2210,2014-08-24,-5.00,-42.00,-29.00,-14.00,-20.00,17.00,1.00,71.00,5.00,-36.00,-27.00,-5.00,3.00,-14.00,133.00
177,2014-08-24,-5.00,-42.00,-29.00,-14.00,-20.00,17.00,1.00,71.00,5.00,-36.00,-27.00,-5.00,3.00,-14.00,133.00
1445,2014-08-24,-5.00,-42.00,-29.00,-14.00,-20.00,17.00,1.00,71.00,5.00,-36.00,-27.00,-5.00,3.00,-14.00,133.00
2210,2014-08-25,-12.00,-27.00,-5.00,4.00,-15.00,242.00,-16.00,-7.00,-3.00,-12.00,-26.00,-26.00,-21.00,-6.00,-5.00
177,2014-08-25,-12.00,-27.00,-5.00,4.00,-15.00,242.00,-16.00,-7.00,-3.00,-12.00,-26.00,-26.00,-21.00,-6.00,-5.00
1445,2014-08-25,-12.00,-27.00,-5.00,4.00,-15.00,242.00,-16.00,-7.00,-3.00,-12.00,-26.00,-26.00,-21.00,-6.00,-5.00
2210,2014-08-26,-31.00,1.00,-16.00,-2.00,-3.00,-3.00,39.00,33.00,-20.00,-26.00,-10.00,12.00,-13.00,55.00,-10.00
177,2014-08-26,-31.00,1.00,-16.00,-2.00,-3.00,-3.00,39.00,33.00,-20.00,-26.00,-10.00,12.00,-13.00,55.00,-10.00
1445,2014-08-26,-31.00,1.00,-16.00,-2.00,-3.00,-3.00,39.00,33.00,-20.00,-26.00,-10.00,12.00,-13.00,55.00,-10.00
2210,2014-08-27,-43.00,-25.00,-6.00,-10.00,-3.00,4.00,3.00,-6.00,-17.00,-21.00,0.00,11.00,-1.00,-9.00,3.00
177,2014-08-27,-43.00,-25.00,-6.00,-10.00,-3.00,4.00,3.00,-6.00,-17.00,-21.00,0.00,11.00,-1.00,-9.00,3.00
1445,2014-08-27,-43.00,-25.00,-6.00,-10.00,-3.00,4.00,3.00,-6.00,-17.00,-21.00,0.00,11.00,-1.00,-9.00,3.00
2210,2014-08-28,-1.00,-33.00,-14.00,-7.00,-3.00,-17.00,-4.00,1.00,41.00,-6.00,-26.00,-36.00,11.00,5.00,-17.00
177,2014-08-28,-1.00,-33.00,-14.00,-7.00,-3.00,-17.00,-4.00,1.00,41.00,-6.00,-26.00,-36.00,11.00,5.00,-17.00
1445,2014-08-28,-1.00,-33.00,-14.00,-7.00,-3.00,-17.00,-4.00,1.00,41.00,-6.00,-26.00,-36.00,11.00,5.00,-17.00
2210,2014-08-29,0.00,18.00,5.00,30.00,33.00,-2.00,-4.00,0.00,11.00,10.00,-4.00,-19.00,18.00,34.00,-9.00
177,2014-08-29,0.00,18.00,5.00,30.00,33.00,-2.00,-4.00,0.00,11.00,10.00,-4.00,-19.00,18.00,34.00,-9.00
1445,2014-08-29,0.00,18.00,5.00,30.00,33.00,-2.00,-4.00,0.00,11.00,10.00,-4.00,-19.00,18.00,34.00,-9.00
1445,2014-08-30,-3.00,-24.00,-15.00,-10.00,-4.00,-17.00,-17.00,3.00,-17.00,-7.00,-27.00,-30.00,-2.00,-18.00,12.00
2210,2014-08-31,-31.00,-17.00,-8.00,-1.00,-17.00,-8.00,-12.00,3.00,-16.00,-18.00,-3.00,-14.00,-23.00,-2.00,22.00
177,2014-08-31,-31.00,-17.00,-8.00,-1.00,-17.00,-8.00,-12.00,3.00,-16.00,-18.00,-3.00,-14.00,-23.00,-2.00,22.00
2210,2014-09-01,-5.00,-38.00,-20.00,-1.00,-27.00,30.00,-8.00,-9.00,-18.00,200.00,1.00,-17.00,-18.00,-3.00,-10.00
177,2014-09-01,-5.00,-38.00,-20.00,-1.00,-27.00,30.00,-8.00,-9.00,-18.00,200.00,1.00,-17.00,-18.00,-3.00,-10.00
1445,2014-09-01,-5.00,-38.00,-20.00,-1.00,-27.00,30.00,-8.00,-9.00,-18.00,200.00,1.00,-17.00,-18.00,-3.00,-10.00
2210,2014-09-02,-21.00,-11.00,-5.00,-1.00,5.00,65.00,-23.00,10.00,0.00,-1.00,-10.00,11.00,105.00,-15.00,25.00
177,2014-09-02,-21.00,-11.00,-5.00,-1.00,5.00,65.00,-23.00,10.00,0.00,-1.00,-10.00,11.00,105.00,-15.00,25.00
1445,2014-09-02,-21.00,-11.00,-5.00,-1.00,5.00,65.00,-23.00,10.00,0.00,-1.00,-10.00,11.00,105.00,-15.00,25.00
2210,2014-09-03,-44.00,-10.00,-27.00,-19.00,155.00,-24.00,-22.00,-24.00,14.00,-13.00,0.00,11.00,1440,54.00,-5.00
177,2014-09-03,-44.00,-10.00,-27.00,-19.00,155.00,-24.00,-22.00,-24.00,14.00,-13.00,0.00,11.00,1440,54.00,-5.00
1445,2014-09-03,-44.00,-10.00,-27.00,-19.00,155.00,-24.00,-22.00,-24.00,14.00,-13.00,0.00,11.00,1440,54.00,-5.00
2210,2014-09-04,-5.00,-36.00,-9.00,-10.00,-11.00,-18.00,-9.00,-19.00,-1.00,-22.00,-10.00,-17.00,-6.00,-14.00,8.00
177,2014-09-04,-5.00,-36.00,-9.00,-10.00,-11.00,-18.00,-9.00,-19.00,-1.00,-22.00,-10.00,-17.00,-6.00,-14.00,8.00
1445,2014-09-04,-5.00,-36.00,-9.00,-10.00,-11.00,-18.00,-9.00,-19.00,-1.00,-22.00,-10.00,-17.00,-6.00,-14.00,8.00
2210,2014-09-05,-10.00,-53.00,-14.00,7.00,-4.00,-29.00,-9.00,-20.00,-14.00,-26.00,-9.00,19.00,-10.00,0.00,11.00
177,2014-09-05,-10.00,-53.00,-14.00,7.00,-4.00,-29.00,-9.00,-20.00,-14.00,-26.00,-9.00,19.00,-10.00,0.00,11.00
1445,2014-09-05,-10.00,-53.00,-14.00,7.00,-4.00,-29.00,-9.00,-20.00,-14.00,-26.00,-9.00,19.00,-10.00,0.00,11.00
2210,2014-09-06,-13.00,-24.00,9.00,-17.00,-7.00,-21.00,38.00,-17.00,-7.00,-25.00,-5.00,-16.00,22.00,-6.00,16.00
1445,2014-09-06,-13.00,-24.00,9.00,-17.00,-7.00,-21.00,38.00,-17.00,-7.00,-25.00,-5.00,-16.00,22.00,-6.00,16.00
2210,2014-09-07,-6.00,-22.00,-4.00,-10.00,-13.00,-8.00,60.00,-11.00,200.00,-24.00,-21.00,-2.00,-12.00,18.00,-20.00
177,2014-09-07,-6.00,-22.00,-4.00,-10.00,-13.00,-8.00,60.00,-11.00,200.00,-24.00,-21.00,-2.00,-12.00,18.00,-20.00
1445,2014-09-07,-6.00,-22.00,-4.00,-10.00,-13.00,-8.00,60.00,-11.00,200.00,-24.00,-21.00,-2.00,-12.00,18.00,-20.00
2210,2014-09-08,-5.00,-7.00,-3.00,-16.00,-9.00,-19.00,-6.00,37.00,4.00,-19.00,0.00,-4.00,8.00,-7.00,10.00
177,2014-09-08,-5.00,-7.00,-3.00,-16.00,-9.00,-19.00,-6.00,37.00,4.00,-19.00,0.00,-4.00,8.00,-7.00,10.00
1445,2014-09-08,-5.00,-7.00,-3.00,-16.00,-9.00,-19.00,-6.00,37.00,4.00,-19.00,0.00,-4.00,8.00,-7.00,10.00
2210,2014-09-09,-23.00,-15.00,-10.00,-11.00,-7.00,14.00,-17.00,-25.00,5.00,-16.00,108.00,-1.00,-8.00,-10.00,5.00
177,2014-09-09,-23.00,-15.00,-10.00,-11.00,-7.00,14.00,-17.00,-25.00,5.00,-16.00,108.00,-1.00,-8.00,-10.00,5.00
1445,2014-09-09,-23.00,-15.00,-10.00,-11.00,-7.00,14.00,-17.00,-25.00,5.00,-16.00,108.00,-1.00,-8.00,-10.00,5.00
2210,2014-09-10,-20.00,-9.00,-28.00,-3.00,-26.00,-25.00,17.00,-19.00,23.00,-14.00,119.00,-9.00,-15.00,0.00,-10.00
177,2014-09-10,-20.00,-9.00,-28.00,-3.00,-26.00,-25.00,17.00,-19.00,23.00,-14.00,119.00,-9.00,-15.00,0.00,-10.00
1445,2014-09-10,-20.00,-9.00,-28.00,-3.00,-26.00,-25.00,17.00,-19.00,23.00,-14.00,119.00,-9.00,-15.00,0.00,-10.00
2210,2014-09-11,0.00,-25.00,7.00,11.00,13.00,21.00,-11.00,9.00,-10.00,-2.00,3.00,10.00,9.00,-17.00,14.00
177,2014-09-11,0.00,-25.00,7.00,11.00,13.00,21.00,-11.00,9.00,-10.00,-2.00,3.00,10.00,9.00,-17.00,14.00
1445,2014-09-11,0.00,-25.00,7.00,11.00,13.00,21.00,-11.00,9.00,-10.00,-2.00,3.00,10.00,9.00,-17.00,14.00
2210,2014-09-12,24.00,19.00,52.00,4.00,3.00,-19.00,53.00,36.00,30.00,41.00,4.00,22.00,59.00,0.00,126.00
177,2014-09-12,24.00,19.00,52.00,4.00,3.00,-19.00,53.00,36.00,30.00,41.00,4.00,22.00,59.00,0.00,126.00
1445,2014-09-12,24.00,19.00,52.00,4.00,3.00,-19.00,53.00,36.00,30.00,41.00,4.00,22.00,59.00,0.00,126.00
2210,2014-09-13,-8.00,2.00,-4.00,-22.00,1.00,-22.00,-6.00,-15.00,46.00,-16.00,-12.00,-1.00,-4.00,-3.00,-8.00
