FlightNum,FlightDate,Carrier_Origin_Del1,Carrier_Origin_Del2,Carrier_Origin_Del3,Carrier_Origin_Del4,Carrier_Origin_Del5
177,2014-04-03,12.00,17.00,25.00,-1.00,10.00
1390,2014-04-03,12.00,17.00,25.00,-1.00,10.00
871,2014-04-04,12.00,-3.00,1.00,0.00,24.00
177,2014-04-04,12.00,-3.00,1.00,0.00,24.00
1390,2014-04-04,12.00,-3.00,1.00,0.00,24.00
831,2014-04-05,0.00,-2.00,-3.00,-6.00,0.00
1390,2014-04-05,0.00,-2.00,-3.00,-6.00,0.00
871,2014-04-06,-1.00,0.00,21.00,0.00,-3.00
177,2014-04-06,-1.00,0.00,21.00,0.00,-3.00
1390,2014-04-06,-1.00,0.00,21.00,0.00,-3.00
871,2014-04-07,119.00,-1.00,56.00,28.00,144.00
177,2014-04-07,119.00,-1.00,56.00,28.00,144.00
1390,2014-04-07,119.00,-1.00,56.00,28.00,144.00
871,2014-04-08,-5.00,2.00,45.00,11.00,3.00
177,2014-04-08,-5.00,2.00,45.00,11.00,3.00
1390,2014-04-08,-5.00,2.00,45.00,11.00,3.00
871,2014-04-09,-2.00,-5.00,-1.00,-3.00,-2.00
177,2014-04-09,-2.00,-5.00,-1.00,-3.00,-2.00
1390,2014-04-09,-2.00,-5.00,-1.00,-3.00,-2.00
871,2014-04-10,-6.00,2.00,1.00,-2.00,1.00
177,2014-04-10,-6.00,2.00,1.00,-2.00,1.00
1390,2014-04-10,-6.00,2.00,1.00,-2.00,1.00
871,2014-04-11,-4.00,-2.00,0.00,1.00,-5.00
177,2014-04-11,-4.00,-2.00,0.00,1.00,-5.00
1390,2014-04-11,-4.00,-2.00,0.00,1.00,-5.00
831,2014-04-12,0.00,1.00,-1.00,0.00,-5.00
1390,2014-04-12,0.00,1.00,-1.00,0.00,-5.00
871,2014-04-13,-6.00,-7.00,-5.00,0.00,-3.00
177,2014-04-13,-6.00,-7.00,-5.00,0.00,-3.00
1390,2014-04-13,-6.00,-7.00,-5.00,0.00,-3.00
871,2014-04-14,11.00,27.00,0.00,-6.00,7.00
177,2014-04-14,11.00,27.00,0.00,-6.00,7.00
1390,2014-04-14,11.00,27.00,0.00,-6.00,7.00
871,2014-04-15,19.00,101.00,18.00,1.00,33.00
177,2014-04-15,19.00,101.00,18.00,1.00,33.00
1390,2014-04-15,19.00,101.00,18.00,1.00,33.00
871,2014-04-16,-4.00,28.00,24.00,40.00,-6.00
177,2014-04-16,-4.00,28.00,24.00,40.00,-6.00
1390,2014-04-16,-4.00,28.00,24.00,40.00,-6.00
871,2014-04-17,0.00,10.00,3.00,2.00,-3.00
177,2014-04-17,0.00,10.00,3.00,2.00,-3.00
1390,2014-04-17,0.00,10.00,3.00,2.00,-3.00
871,2014-04-18,3.00,5.00,21.00,-3.00,32.00
177,2014-04-18,3.00,5.00,21.00,-3.00,32.00
1227,2014-04-19,-2.00,-1.00,-3.00,-2.00,14.00
1390,2014-04-19,-2.00,-1.00,-3.00,-2.00,14.00
871,2014-04-20,-2.00,0.00,21.00,-1.00,-3.00
177,2014-04-20,-2.00,0.00,21.00,-1.00,-3.00
1390,2014-04-20,-2.00,0.00,21.00,-1.00,-3.00
871,2014-04-21,1.00,-2.00,-1.00,-1.00,3.00
177,2014-04-21,1.00,-2.00,-1.00,-1.00,3.00
1390,2014-04-21,1.00,-2.00,-1.00,-1.00,3.00
871,2014-04-22,0.00,-4.00,8.00,15.00,-3.00
177,2014-04-22,0.00,-4.00,8.00,15.00,-3.00
1390,2014-04-22,0.00,-4.00,8.00,15.00,-3.00
871,2014-04-23,16.00,-2.00,1.00,7.00,0.00
177,2014-04-23,16.00,-2.00,1.00,7.00,0.00
1390,2014-04-23,16.00,-2.00,1.00,7.00,0.00
871,2014-04-24,-1.00,1.00,-4.00,58.00,-1.00
177,2014-04-24,-1.00,1.00,-4.00,58.00,-1.00
1390,2014-04-24,-1.00,1.00,-4.00,58.00,-1.00
871,2014-04-25,8.00,0.00,-3.00,6.00,0.00
177,2014-04-25,8.00,0.00,-3.00,6.00,0.00
1390,2014-04-25,8.00,0.00,-3.00,6.00,0.00
1363,2014-04-26,-2.00,0.00,-1.00,11.00,-4.00
1390,2014-04-26,-2.00,0.00,-1.00,11.00,-4.00
871,2014-04-27,-3.00,-4.00,-6.00,3.00,-1.00
177,2014-04-27,-3.00,-4.00,-6.00,3.00,-1.00
1390,2014-04-27,-3.00,-4.00,-6.00,3.00,-1.00
871,2014-04-28,4.00,-4.00,8.00,19.00,-3.00
177,2014-04-28,4.00,-4.00,8.00,19.00,-3.00
1390,2014-04-28,4.00,-4.00,8.00,19.00,-3.00
871,2014-04-29,-4.00,0.00,-3.00,4.00,8.00
177,2014-04-29,-4.00,0.00,-3.00,4.00,8.00
1390,2014-04-29,-4.00,0.00,-3.00,4.00,8.00
871,2014-04-30,11.00,8.00,-3.00,22.00,8.00
177,2014-04-30,11.00,8.00,-3.00,22.00,8.00
1390,2014-04-30,11.00,8.00,-3.00,22.00,8.00
871,2014-05-01,8.00,-1.00,-2.00,13.00,24.00
177,2014-05-01,8.00,-1.00,-2.00,13.00,24.00
1390,2014-05-01,8.00,-1.00,-2.00,13.00,24.00
2210,2014-05-02,24.00,9.00,13.00,4.00,0.00
177,2014-05-02,24.00,9.00,13.00,4.00,0.00
1390,2014-05-02,24.00,9.00,13.00,4.00,0.00
2210,2014-05-03,-5.00,7.00,-3.00,-6.00,-2.00
177,2014-05-03,-5.00,7.00,-3.00,-6.00,-2.00
1390,2014-05-03,-5.00,7.00,-3.00,-6.00,-2.00
2210,2014-05-04,-5.00,0.00,1.00,-5.00,-2.00
177,2014-05-04,-5.00,0.00,1.00,-5.00,-2.00
1390,2014-05-04,-5.00,0.00,1.00,-5.00,-2.00
2210,2014-05-05,1.00,15.00,-2.00,-4.00,-1.00
177,2014-05-05,1.00,15.00,-2.00,-4.00,-1.00
1390,2014-05-05,1.00,15.00,-2.00,-4.00,-1.00
2210,2014-05-06,-6.00,-5.00,8.00,-2.00,-1.00
177,2014-05-06,-6.00,-5.00,8.00,-2.00,-1.00
1390,2014-05-06,-6.00,-5.00,8.00,-2.00,-1.00
2210,2014-05-07,4.00,5.00,1.00,-3.00,-5.00
177,2014-05-07,4.00,5.00,1.00,-3.00,-5.00
1390,2014-05-07,4.00,5.00,1.00,-3.00,-5.00
2210,2014-05-08,6.00,-2.00,-4.00,9.00,-3.00
177,2014-05-08,6.00,-2.00,-4.00,9.00,-3.00
1390,2014-05-08,6.00,-2.00,-4.00,9.00,-3.00
2210,2014-05-09,42.00,-4.00,3.00,-4.00,-4.00
177,2014-05-09,42.00,-4.00,3.00,-4.00,-4.00
1390,2014-05-09,42.00,-4.00,3.00,-4.00,-4.00
2210,2014-05-10,-5.00,-2.00,-5.00,-4.00,-4.00
177,2014-05-10,-5.00,-2.00,-5.00,-4.00,-4.00
1390,2014-05-10,-5.00,-2.00,-5.00,-4.00,-4.00
2210,2014-05-11,10.00,79.00,-3.00,-3.00,4.00
177,2014-05-11,10.00,79.00,-3.00,-3.00,4.00
1390,2014-05-11,10.00,79.00,-3.00,-3.00,4.00
2210,2014-05-12,-1.00,-1.00,0.00,52.00,-1.00
177,2014-05-12,-1.00,-1.00,0.00,52.00,-1.00
1390,2014-05-12,-1.00,-1.00,0.00,52.00,-1.00
2210,2014-05-13,-4.00,-1.00,192.00,95.00,63.00
177,2014-05-13,-4.00,-1.00,192.00,95.00,63.00
1390,2014-05-13,-4.00,-1.00,192.00,95.00,63.00
2210,2014-05-14,6.00,-1.00,1.00,14.00,-4.00
177,2014-05-14,6.00,-1.00,1.00,14.00,-4.00
1390,2014-05-14,6.00,-1.00,1.00,14.00,-4.00
2210,2014-05-15,3.00,55.00,25.00,5.00,-5.00
177,2014-05-15,3.00,55.00,25.00,5.00,-5.00
1390,2014-05-15,3.00,55.00,25.00,5.00,-5.00
2210,2014-05-16,-2.00,193.00,-3.00,33.00,8.00
177,2014-05-16,-2.00,193.00,-3.00,33.00,8.00
1390,2014-05-16,-2.00,193.00,-3.00,33.00,8.00
2210,2014-05-17,3.00,-3.00,0.00,14.00,0.00
177,2014-05-17,3.00,-3.00,0.00,14.00,0.00
1390,2014-05-17,3.00,-3.00,0.00,14.00,0.00
2210,2014-05-18,-3.00,50.00,3.00,12.00,0.00
177,2014-05-18,-3.00,50.00,3.00,12.00,0.00
1390,2014-05-18,-3.00,50.00,3.00,12.00,0.00
2210,2014-05-19,-2.00,21.00,56.00,19.00,0.00
177,2014-05-19,-2.00,21.00,56.00,19.00,0.00
1390,2014-05-19,-2.00,21.00,56.00,19.00,0.00
2210,2014-05-20,0.00,-1.00,39.00,-1.00,0.00
177,2014-05-20,0.00,-1.00,39.00,-1.00,0.00
1390,2014-05-20,0.00,-1.00,39.00,-1.00,0.00
2210,2014-05-21,-1.00,9.00,-4.00,-3.00,-2.00
177,2014-05-21,-1.00,9.00,-4.00,-3.00,-2.00
1390,2014-05-21,-1.00,9.00,-4.00,-3.00,-2.00
2210,2014-05-22,2.00,121.00,8.00,-2.00,3.00
177,2014-05-22,2.00,121.00,8.00,-2.00,3.00
1390,2014-05-22,2.00,121.00,8.00,-2.00,3.00
2210,2014-05-23,-2.00,-4.00,-5.00,26.00,-7.00
177,2014-05-23,-2.00,-4.00,-5.00,26.00,-7.00
1390,2014-05-23,-2.00,-4.00,-5.00,26.00,-7.00
2210,2014-05-24,-3.00,-1.00,11.00,-1.00,0.00
1390,2014-05-24,-3.00,-1.00,11.00,-1.00,0.00
2210,2014-05-25,-6.00,10.00,-3.00,-3.00,-1.00
177,2014-05-25,-6.00,10.00,-3.00,-3.00,-1.00
2210,2014-05-26,117.00,8.00,3.00,-1.00,-4.00
177,2014-05-26,117.00,8.00,3.00,-1.00,-4.00
1390,2014-05-26,117.00,8.00,3.00,-1.00,-4.00
2210,2014-05-27,38.00,-2.00,-4.00,-1.00,9.00
177,2014-05-27,38.00,-2.00,-4.00,-1.00,9.00
1390,2014-05-27,38.00,-2.00,-4.00,-1.00,9.00
2210,2014-05-28,37.00,1.00,0.00,-1.00,15.00
177,2014-05-28,37.00,1.00,0.00,-1.00,15.00
1390,2014-05-28,37.00,1.00,0.00,-1.00,15.00
2210,2014-05-29,22.00,8.00,-6.00,-2.00,6.00
177,2014-05-29,22.00,8.00,-6.00,-2.00,6.00
1390,2014-05-29,22.00,8.00,-6.00,-2.00,6.00
2210,2014-05-30,-5.00,0.00,-1.00,-7.00,3.00
177,2014-05-30,-5.00,0.00,-1.00,-7.00,3.00
1390,2014-05-30,-5.00,0.00,-1.00,-7.00,3.00
2210,2014-05-31,-2.00,0.00,-1.00,0.00,-6.00
177,2014-05-31,-2.00,0.00,-1.00,0.00,-6.00
1390,2014-05-31,-2.00,0.00,-1.00,0.00,-6.00
2210,2014-06-01,0.00,3.00,-2.00,24.00,-3.00
177,2014-06-01,0.00,3.00,-2.00,24.00,-3.00
1390,2014-06-01,0.00,3.00,-2.00,24.00,-3.00
2210,2014-06-02,-3.00,-3.00,2.00,7.00,21.00
177,2014-06-02,-3.00,-3.00,2.00,7.00,21.00
1390,2014-06-02,-3.00,-3.00,2.00,7.00,21.00
2210,2014-06-03,2.00,-4.00,13.00,-2.00,0.00
177,2014-06-03,2.00,-4.00,13.00,-2.00,0.00
1390,2014-06-03,2.00,-4.00,13.00,-2.00,0.00
2210,2014-06-04,-5.00,0.00,-1.00,0.00,-1.00
1390,2014-06-04,-5.00,0.00,-1.00,0.00,-1.00
177,2014-06-04,-5.00,0.00,-1.00,0.00,-1.00
2210,2014-06-05,0.00,-2.00,2.00,18.00,30.00
177,2014-06-05,0.00,-2.00,2.00,18.00,30.00
1445,2014-06-05,0.00,-2.00,2.00,18.00,30.00
2210,2014-06-06,16.00,16.00,10.00,23.00,9.00
177,2014-06-06,16.00,16.00,10.00,23.00,9.00
1445,2014-06-06,16.00,16.00,10.00,23.00,9.00
2210,2014-06-07,1.00,-2.00,-2.00,-2.00,1.00
177,2014-06-07,1.00,-2.00,-2.00,-2.00,1.00
2210,2014-06-08,5.00,-3.00,24.00,11.00,5.00
177,2014-06-08,5.00,-3.00,24.00,11.00,5.00
1445,2014-06-08,5.00,-3.00,24.00,11.00,5.00
2210,2014-06-09,3.00,170.00,8.00,7.00,2.00
177,2014-06-09,3.00,170.00,8.00,7.00,2.00
1445,2014-06-09,3.00,170.00,8.00,7.00,2.00
2210,2014-06-10,6.00,26.00,67.00,0.00,2.00
177,2014-06-10,6.00,26.00,67.00,0.00,2.00
1445,2014-06-10,6.00,26.00,67.00,0.00,2.00
2210,2014-06-11,1.00,8.00,-3.00,2.00,49.00
177,2014-06-11,1.00,8.00,-3.00,2.00,49.00
1445,2014-06-11,1.00,8.00,-3.00,2.00,49.00
2210,2014-06-12,0.00,3.00,0.00,-1.00,3.00
177,2014-06-12,0.00,3.00,0.00,-1.00,3.00
1445,2014-06-12,0.00,3.00,0.00,-1.00,3.00
2210,2014-06-13,33.00,1.00,-1.00,-2.00,25.00
177,2014-06-13,33.00,1.00,-1.00,-2.00,25.00
1445,2014-06-13,33.00,1.00,-1.00,-2.00,25.00
2210,2014-06-14,2.00,7.00,-3.00,0.00,68.00
177,2014-06-14,2.00,7.00,-3.00,0.00,68.00
2210,2014-06-15,18.00,35.00,1.00,-2.00,1.00
177,2014-06-15,18.00,35.00,1.00,-2.00,1.00
1445,2014-06-15,18.00,35.00,1.00,-2.00,1.00
2210,2014-06-16,-2.00,-2.00,-1.00,0.00,5.00
177,2014-06-16,-2.00,-2.00,-1.00,0.00,5.00
1445,2014-06-16,-2.00,-2.00,-1.00,0.00,5.00
2210,2014-06-17,2.00,19.00,0.00,22.00,-2.00
177,2014-06-17,2.00,19.00,0.00,22.00,-2.00
1445,2014-06-17,2.00,19.00,0.00,22.00,-2.00
2210,2014-06-18,10.00,8.00,12.00,0.00,3.00
177,2014-06-18,10.00,8.00,12.00,0.00,3.00
1445,2014-06-18,10.00,8.00,12.00,0.00,3.00
2210,2014-06-19,21.00,9.00,13.00,49.00,3.00
177,2014-06-19,21.00,9.00,13.00,49.00,3.00
1445,2014-06-19,21.00,9.00,13.00,49.00,3.00
2210,2014-06-20,16.00,-3.00,11.00,9.00,0.00
177,2014-06-20,16.00,-3.00,11.00,9.00,0.00
1445,2014-06-20,16.00,-3.00,11.00,9.00,0.00
2210,2014-06-21,24.00,6.00,26.00,9.00,9.00
177,2014-06-21,24.00,6.00,26.00,9.00,9.00
2210,2014-06-22,-1.00,5.00,-1.00,0.00,0.00
177,2014-06-22,-1.00,5.00,-1.00,0.00,0.00
1445,2014-06-22,-1.00,5.00,-1.00,0.00,0.00
2210,2014-06-23,40.00,1.00,48.00,25.00,297.00
177,2014-06-23,40.00,1.00,48.00,25.00,297.00
1445,2014-06-23,40.00,1.00,48.00,25.00,297.00
177,2014-06-24,7.00,-1.00,3.00,2.00,4.00
1445,2014-06-24,7.00,-1.00,3.00,2.00,4.00
2210,2014-06-25,80.00,0.00,3.00,2.00,3.00
177,2014-06-25,80.00,0.00,3.00,2.00,3.00
1445,2014-06-25,80.00,0.00,3.00,2.00,3.00
2210,2014-06-26,0.00,2.00,90.00,29.00,56.00
177,2014-06-26,0.00,2.00,90.00,29.00,56.00
1445,2014-06-26,0.00,2.00,90.00,29.00,56.00
2210,2014-06-27,1.00,7.00,-3.00,-3.00,3.00
177,2014-06-27,1.00,7.00,-3.00,-3.00,3.00
1445,2014-06-27,1.00,7.00,-3.00,-3.00,3.00
2210,2014-06-28,2.00,3.00,-2.00,0.00,1.00
177,2014-06-28,2.00,3.00,-2.00,0.00,1.00
2210,2014-06-29,1.00,-4.00,-1.00,48.00,-2.00
177,2014-06-29,1.00,-4.00,-1.00,48.00,-2.00
2210,2014-06-30,11.00,-1.00,33.00,15.00,21.00
177,2014-06-30,11.00,-1.00,33.00,15.00,21.00
2210,2014-07-01,17.00,15.00,17.00,3.00,20.00
177,2014-07-01,17.00,15.00,17.00,3.00,20.00
1445,2014-07-01,17.00,15.00,17.00,3.00,20.00
2210,2014-07-02,166.00,0.00,13.00,7.00,111.00
177,2014-07-02,166.00,0.00,13.00,7.00,111.00
1445,2014-07-02,166.00,0.00,13.00,7.00,111.00
2210,2014-07-03,-2.00,427.00,-1.00,-3.00,1440
177,2014-07-03,-2.00,427.00,-1.00,-3.00,1440
1445,2014-07-03,-2.00,427.00,-1.00,-3.00,1440
177,2014-07-04,5.00,-1.00,0.00,-1.00,-1.00
2210,2014-07-05,41.00,0.00,-2.00,12.00,-2.00
1445,2014-07-05,41.00,0.00,-2.00,12.00,-2.00
2210,2014-07-06,-3.00,13.00,2.00,10.00,4.00
177,2014-07-06,-3.00,13.00,2.00,10.00,4.00
1445,2014-07-06,-3.00,13.00,2.00,10.00,4.00
2210,2014-07-07,9.00,-1.00,3.00,6.00,-3.00
177,2014-07-07,9.00,-1.00,3.00,6.00,-3.00
1445,2014-07-07,9.00,-1.00,3.00,6.00,-3.00
2210,2014-07-08,15.00,4.00,0.00,1.00,0.00
177,2014-07-08,15.00,4.00,0.00,1.00,0.00
1445,2014-07-08,15.00,4.00,0.00,1.00,0.00
2210,2014-07-09,22.00,0.00,8.00,3.00,2.00
177,2014-07-09,22.00,0.00,8.00,3.00,2.00
1445,2014-07-09,22.00,0.00,8.00,3.00,2.00
2210,2014-07-10,1.00,-1.00,-1.00,7.00,7.00
177,2014-07-10,1.00,-1.00,-1.00,7.00,7.00
1445,2014-07-10,1.00,-1.00,-1.00,7.00,7.00
2210,2014-07-11,-1.00,-1.00,14.00,-1.00,18.00
177,2014-07-11,-1.00,-1.00,14.00,-1.00,18.00
1445,2014-07-11,-1.00,-1.00,14.00,-1.00,18.00
2210,2014-07-12,3.00,10.00,10.00,-1.00,14.00
1445,2014-07-12,3.00,10.00,10.00,-1.00,14.00
2210,2014-07-13,39.00,-1.00,-2.00,138.00,12.00
177,2014-07-13,39.00,-1.00,-2.00,138.00,12.00
1445,2014-07-13,39.00,-1.00,-2.00,138.00,12.00
2210,2014-07-14,1.00,0.00,8.00,40.00,94.00
177,2014-07-14,1.00,0.00,8.00,40.00,94.00
1445,2014-07-14,1.00,0.00,8.00,40.00,94.00
2210,2014-07-15,14.00,-2.00,-3.00,-3.00,3.00
177,2014-07-15,14.00,-2.00,-3.00,-3.00,3.00
1445,2014-07-15,14.00,-2.00,-3.00,-3.00,3.00
2210,2014-07-16,2.00,4.00,38.00,0.00,-2.00
177,2014-07-16,2.00,4.00,38.00,0.00,-2.00
1445,2014-07-16,2.00,4.00,38.00,0.00,-2.00
2210,2014-07-17,0.00,250.00,-1.00,-2.00,10.00
177,2014-07-17,0.00,250.00,-1.00,-2.00,10.00
1445,2014-07-17,0.00,250.00,-1.00,-2.00,10.00
2210,2014-07-18,21.00,6.00,1.00,0.00,45.00
177,2014-07-18,21.00,6.00,1.00,0.00,45.00
1445,2014-07-18,21.00,6.00,1.00,0.00,45.00
2210,2014-07-19,-1.00,-2.00,13.00,3.00,-4.00
1445,2014-07-19,-1.00,-2.00,13.00,3.00,-4.00
2210,2014-07-20,0.00,3.00,-3.00,3.00,15.00
177,2014-07-20,0.00,3.00,-3.00,3.00,15.00
1445,2014-07-20,0.00,3.00,-3.00,3.00,15.00
2210,2014-07-21,-3.00,-1.00,0.00,21.00,4.00
177,2014-07-21,-3.00,-1.00,0.00,21.00,4.00
1445,2014-07-21,-3.00,-1.00,0.00,21.00,4.00
2210,2014-07-22,2.00,5.00,-1.00,22.00,-3.00
177,2014-07-22,2.00,5.00,-1.00,22.00,-3.00
1445,2014-07-22,2.00,5.00,-1.00,22.00,-3.00
2210,2014-07-23,0.00,31.00,23.00,0.00,41.00
177,2014-07-23,0.00,31.00,23.00,0.00,41.00
1445,2014-07-23,0.00,31.00,23.00,0.00,41.00
2210,2014-07-24,-1.00,0.00,2.00,8.00,0.00
177,2014-07-24,-1.00,0.00,2.00,8.00,0.00
1445,2014-07-24,-1.00,0.00,2.00,8.00,0.00
2210,2014-07-25,7.00,0.00,7.00,24.00,-1.00
177,2014-07-25,7.00,0.00,7.00,24.00,-1.00
1445,2014-07-25,7.00,0.00,7.00,24.00,-1.00
2210,2014-07-26,22.00,4.00,-1.00,-1.00,-3.00
1445,2014-07-26,22.00,4.00,-1.00,-1.00,-3.00
2210,2014-07-27,-2.00,-1.00,0.00,-6.00,-1.00
177,2014-07-27,-2.00,-1.00,0.00,-6.00,-1.00
1445,2014-07-27,-2.00,-1.00,0.00,-6.00,-1.00
2210,2014-07-28,0.00,-1.00,1.00,82.00,26.00
177,2014-07-28,0.00,-1.00,1.00,82.00,26.00
1445,2014-07-28,0.00,-1.00,1.00,82.00,26.00
2210,2014-07-29,9.00,4.00,0.00,-1.00,-1.00
177,2014-07-29,9.00,4.00,0.00,-1.00,-1.00
1445,2014-07-29,9.00,4.00,0.00,-1.00,-1.00
2210,2014-07-30,-1.00,9.00,-1.00,1.00,-3.00
177,2014-07-30,-1.00,9.00,-1.00,1.00,-3.00
1445,2014-07-30,-1.00,9.00,-1.00,1.00,-3.00
2210,2014-07-31,-1.00,-3.00,-4.00,19.00,21.00
177,2014-07-31,-1.00,-3.00,-4.00,19.00,21.00
1445,2014-07-31,-1.00,-3.00,-4.00,19.00,21.00
2210,2014-08-01,6.00,1.00,155.00,4.00,-2.00
177,2014-08-01,6.00,1.00,155.00,4.00,-2.00
1445,2014-08-01,6.00,1.00,155.00,4.00,-2.00
2210,2014-08-02,-1.00,-2.00,-1.00,-3.00,0.00
1445,2014-08-02,-1.00,-2.00,-1.00,-3.00,0.00
2210,2014-08-03,14.00,9.00,17.00,-1.00,35.00
177,2014-08-03,14.00,9.00,17.00,-1.00,35.00
1445,2014-08-03,14.00,9.00,17.00,-1.00,35.00
2210,2014-08-04,-3.00,3.00,75.00,27.00,-2.00
177,2014-08-04,-3.00,3.00,75.00,27.00,-2.00
1445,2014-08-04,-3.00,3.00,75.00,27.00,-2.00
2210,2014-08-05,-1.00,-1.00,-2.00,8.00,-3.00
177,2014-08-05,-1.00,-1.00,-2.00,8.00,-3.00
1445,2014-08-05,-1.00,-1.00,-2.00,8.00,-3.00
2210,2014-08-06,28.00,-4.00,17.00,5.00,10.00
177,2014-08-06,28.00,-4.00,17.00,5.00,10.00
1445,2014-08-06,28.00,-4.00,17.00,5.00,10.00
2210,2014-08-07,-1.00,-4.00,48.00,0.00,8.00
177,2014-08-07,-1.00,-4.00,48.00,0.00,8.00
1445,2014-08-07,-1.00,-4.00,48.00,0.00,8.00
2210,2014-08-08,183.00,99.00,85.00,82.00,87.00
177,2014-08-08,183.00,99.00,85.00,82.00,87.00
1445,2014-08-08,183.00,99.00,85.00,82.00,87.00
2210,2014-08-09,6.00,2.00,0.00,11.00,7.00
1445,2014-08-09,6.00,2.00,0.00,11.00,7.00
2210,2014-08-10,-1.00,10.00,20.00,2.00,-2.00
177,2014-08-10,-1.00,10.00,20.00,2.00,-2.00
1445,2014-08-10,-1.00,10.00,20.00,2.00,-2.00
2210,2014-08-11,-4.00,15.00,0.00,9.00,0.00
177,2014-08-11,-4.00,15.00,0.00,9.00,0.00
1445,2014-08-11,-4.00,15.00,0.00,9.00,0.00
2210,2014-08-12,1.00,140.00,10.00,-1.00,-1.00
177,2014-08-12,1.00,140.00,10.00,-1.00,-1.00
1445,2014-08-12,1.00,140.00,10.00,-1.00,-1.00
2210,2014-08-13,80.00,0.00,27.00,22.00,1.00
177,2014-08-13,80.00,0.00,27.00,22.00,1.00
1445,2014-08-13,80.00,0.00,27.00,22.00,1.00
2210,2014-08-14,12.00,29.00,164.00,0.00,-2.00
177,2014-08-14,12.00,29.00,164.00,0.00,-2.00
1445,2014-08-14,12.00,29.00,164.00,0.00,-2.00
2210,2014-08-15,5.00,31.00,0.00,11.00,28.00
177,2014-08-15,5.00,31.00,0.00,11.00,28.00
1445,2014-08-15,5.00,31.00,0.00,11.00,28.00
2210,2014-08-16,-1.00,4.00,5.00,-2.00,8.00
1445,2014-08-16,-1.00,4.00,5.00,-2.00,8.00
177,2014-08-17,-3.00,4.00,34.00,2.00,3.00
1445,2014-08-17,-3.00,4.00,34.00,2.00,3.00
2210,2014-08-18,37.00,36.00,21.00,39.00,17.00
177,2014-08-18,37.00,36.00,21.00,39.00,17.00
1445,2014-08-18,37.00,36.00,21.00,39.00,17.00
2210,2014-08-19,48.00,-2.00,21.00,0.00,4.00
177,2014-08-19,48.00,-2.00,21.00,0.00,4.00
1445,2014-08-19,48.00,-2.00,21.00,0.00,4.00
2210,2014-08-20,71.00,5.00,-4.00,2.00,-3.00
177,2014-08-20,71.00,5.00,-4.00,2.00,-3.00
1445,2014-08-20,71.00,5.00,-4.00,2.00,-3.00
2210,2014-08-21,5.00,30.00,-2.00,2.00,19.00
177,2014-08-21,5.00,30.00,-2.00,2.00,19.00
1445,2014-08-21,5.00,30.00,-2.00,2.00,19.00
2210,2014-08-22,7.00,0.00,5.00,5.00,-1.00
177,2014-08-22,7.00,0.00,5.00,5.00,-1.00
1445,2014-08-22,7.00,0.00,5.00,5.00,-1.00
2210,2014-08-23,19.00,44.00,-5.00,0.00,-5.00
1445,2014-08-23,19.00,44.00,-5.00,0.00,-5.00
2210,2014-08-24,0.00,-1.00,-1.00,1440,29.00
177,2014-08-24,0.00,-1.00,-1.00,1440,29.00
1445,2014-08-24,0.00,-1.00,-1.00,1440,29.00
2210,2014-08-25,-1.00,0.00,60.00,-3.00,-3.00
177,2014-08-25,-1.00,0.00,60.00,-3.00,-3.00
1445,2014-08-25,-1.00,0.00,60.00,-3.00,-3.00
2210,2014-08-26,-3.00,-5.00,77.00,16.00,-5.00
177,2014-08-26,-3.00,-5.00,77.00,16.00,-5.00
1445,2014-08-26,-3.00,-5.00,77.00,16.00,-5.00
2210,2014-08-27,2.00,16.00,0.00,5.00,0.00
177,2014-08-27,2.00,16.00,0.00,5.00,0.00
1445,2014-08-27,2.00,16.00,0.00,5.00,0.00
2210,2014-08-28,6.00,-1.00,-1.00,-1.00,-1.00
177,2014-08-28,6.00,-1.00,-1.00,-1.00,-1.00
1445,2014-08-28,6.00,-1.00,-1.00,-1.00,-1.00
2210,2014-08-29,-1.00,48.00,2.00,0.00,-3.00
177,2014-08-29,-1.00,48.00,2.00,0.00,-3.00
1445,2014-08-29,-1.00,48.00,2.00,0.00,-3.00
1445,2014-08-30,32.00,0.00,-2.00,-8.00,-4.00
2210,2014-08-31,-3.00,-2.00,-1.00,0.00,4.00
177,2014-08-31,-3.00,-2.00,-1.00,0.00,4.00
2210,2014-09-01,-4.00,7.00,14.00,-1.00,-4.00
177,2014-09-01,-4.00,7.00,14.00,-1.00,-4.00
1445,2014-09-01,-4.00,7.00,14.00,-1.00,-4.00
2210,2014-09-02,55.00,40.00,59.00,42.00,95.00
177,2014-09-02,55.00,40.00,59.00,42.00,95.00
1445,2014-09-02,55.00,40.00,59.00,42.00,95.00
2210,2014-09-03,-2.00,3.00,-1.00,12.00,-3.00
177,2014-09-03,-2.00,3.00,-1.00,12.00,-3.00
1445,2014-09-03,-2.00,3.00,-1.00,12.00,-3.00
2210,2014-09-04,48.00,19.00,8.00,62.00,64.00
177,2014-09-04,48.00,19.00,8.00,62.00,64.00
1445,2014-09-04,48.00,19.00,8.00,62.00,64.00
2210,2014-09-05,11.00,9.00,22.00,5.00,305.00
177,2014-09-05,11.00,9.00,22.00,5.00,305.00
1445,2014-09-05,11.00,9.00,22.00,5.00,305.00
2210,2014-09-06,-4.00,3.00,198.00,0.00,-4.00
1445,2014-09-06,-4.00,3.00,198.00,0.00,-4.00
2210,2014-09-07,-5.00,46.00,-4.00,-1.00,-1.00
177,2014-09-07,-5.00,46.00,-4.00,-1.00,-1.00
