FlightNum,FlightDate,Origin_Del1,Origin_Del2,Origin_Del3,Origin_Del4,Origin_Del5,Origin_Del6,Origin_Del7,Origin_Del8,Origin_Del9,Origin_Del10,Origin_Del11,Origin_Del12,Origin_Del13,Origin_Del14,Origin_Del15,Origin_Del16,Origin_Del17,Origin_Del18,Origin_Del19,Origin_Del20
1810,2016-07-13,3.00,-2.00,140.00,-6.00,-4.00,-4.00,-3.00,-3.00,-2.00,8.00,26.00,-5.00,-2.00,-3.00,-3.00,0.00,-1.00,11.00,-3.00,1.00
1445,2016-07-13,3.00,-2.00,140.00,-6.00,-4.00,-4.00,-3.00,-3.00,-2.00,8.00,26.00,-5.00,-2.00,-3.00,-3.00,0.00,-1.00,11.00,-3.00,1.00
1553,2016-07-14,-3.00,166.00,-1.00,-4.00,-3.00,-2.00,-4.00,8.00,5.00,-1.00,-2.00,-5.00,45.00,-5.00,0.00,34.00,-2.00,-2.00,5.00,8.00
1810,2016-07-14,-3.00,166.00,-1.00,-4.00,-3.00,-2.00,-4.00,8.00,5.00,-1.00,-2.00,-5.00,45.00,-5.00,0.00,34.00,-2.00,-2.00,5.00,8.00
1445,2016-07-14,-3.00,166.00,-1.00,-4.00,-3.00,-2.00,-4.00,8.00,5.00,-1.00,-2.00,-5.00,45.00,-5.00,0.00,34.00,-2.00,-2.00,5.00,8.00
1553,2016-07-15,-3.00,13.00,-1.00,-3.00,7.00,-1.00,5.00,0.00,18.00,47.00,9.00,3.00,24.00,8.00,-2.00,-5.00,3.00,-2.00,1.00,0.00
1810,2016-07-15,-3.00,13.00,-1.00,-3.00,7.00,-1.00,5.00,0.00,18.00,47.00,9.00,3.00,24.00,8.00,-2.00,-5.00,3.00,-2.00,1.00,0.00
1445,2016-07-15,-3.00,13.00,-1.00,-3.00,7.00,-1.00,5.00,0.00,18.00,47.00,9.00,3.00,24.00,8.00,-2.00,-5.00,3.00,-2.00,1.00,0.00
1553,2016-07-16,-2.00,-3.00,-1.00,-2.00,0.00,-2.00,-1.00,-4.00,1.00,16.00,72.00,-1.00,-2.00,14.00,-1.00,-3.00,222.00,22.00,-1.00,-5.00
1810,2016-07-16,-2.00,-3.00,-1.00,-2.00,0.00,-2.00,-1.00,-4.00,1.00,16.00,72.00,-1.00,-2.00,14.00,-1.00,-3.00,222.00,22.00,-1.00,-5.00
1553,2016-07-17,-3.00,-1.00,-1.00,-4.00,11.00,0.00,2.00,44.00,-3.00,1.00,-4.00,-4.00,26.00,301.00,5.00,3.00,12.00,0.00,-3.00,0.00
1810,2016-07-17,-3.00,-1.00,-1.00,-4.00,11.00,0.00,2.00,44.00,-3.00,1.00,-4.00,-4.00,26.00,301.00,5.00,3.00,12.00,0.00,-3.00,0.00
1445,2016-07-17,-3.00,-1.00,-1.00,-4.00,11.00,0.00,2.00,44.00,-3.00,1.00,-4.00,-4.00,26.00,301.00,5.00,3.00,12.00,0.00,-3.00,0.00
1553,2016-07-18,-1.00,-7.00,1.00,0.00,199.00,-3.00,2.00,25.00,4.00,-2.00,-1.00,41.00,-4.00,7.00,-6.00,10.00,-2.00,1.00,-6.00,-3.00
1810,2016-07-18,-1.00,-7.00,1.00,0.00,199.00,-3.00,2.00,25.00,4.00,-2.00,-1.00,41.00,-4.00,7.00,-6.00,10.00,-2.00,1.00,-6.00,-3.00
1445,2016-07-18,-1.00,-7.00,1.00,0.00,199.00,-3.00,2.00,25.00,4.00,-2.00,-1.00,41.00,-4.00,7.00,-6.00,10.00,-2.00,1.00,-6.00,-3.00
1553,2016-07-19,0.00,-2.00,2.00,-1.00,13.00,-5.00,-1.00,-4.00,21.00,55.00,-3.00,-1.00,-4.00,11.00,97.00,1.00,1.00,15.00,1.00,2.00
1810,2016-07-19,0.00,-2.00,2.00,-1.00,13.00,-5.00,-1.00,-4.00,21.00,55.00,-3.00,-1.00,-4.00,11.00,97.00,1.00,1.00,15.00,1.00,2.00
1445,2016-07-19,0.00,-2.00,2.00,-1.00,13.00,-5.00,-1.00,-4.00,21.00,55.00,-3.00,-1.00,-4.00,11.00,97.00,1.00,1.00,15.00,1.00,2.00
1553,2016-07-20,-2.00,30.00,0.00,9.00,-1.00,0.00,-2.00,12.00,0.00,12.00,-2.00,-6.00,3.00,67.00,-5.00,-2.00,7.00,-2.00,-7.00,-1.00
1810,2016-07-20,-2.00,30.00,0.00,9.00,-1.00,0.00,-2.00,12.00,0.00,12.00,-2.00,-6.00,3.00,67.00,-5.00,-2.00,7.00,-2.00,-7.00,-1.00
1445,2016-07-20,-2.00,30.00,0.00,9.00,-1.00,0.00,-2.00,12.00,0.00,12.00,-2.00,-6.00,3.00,67.00,-5.00,-2.00,7.00,-2.00,-7.00,-1.00
1553,2016-07-21,-2.00,14.00,1440,-4.00,5.00,21.00,-6.00,238.00,-3.00,-2.00,-1.00,-4.00,-8.00,-5.00,-3.00,-2.00,-6.00,0.00,-1.00,8.00
1810,2016-07-21,-2.00,14.00,1440,-4.00,5.00,21.00,-6.00,238.00,-3.00,-2.00,-1.00,-4.00,-8.00,-5.00,-3.00,-2.00,-6.00,0.00,-1.00,8.00
1445,2016-07-21,-2.00,14.00,1440,-4.00,5.00,21.00,-6.00,238.00,-3.00,-2.00,-1.00,-4.00,-8.00,-5.00,-3.00,-2.00,-6.00,0.00,-1.00,8.00
1553,2016-07-22,-2.00,-1.00,-1.00,0.00,11.00,17.00,12.00,4.00,18.00,18.00,22.00,-1.00,40.00,-1.00,-2.00,-2.00,9.00,-1.00,-1.00,31.00
1810,2016-07-22,-2.00,-1.00,-1.00,0.00,11.00,17.00,12.00,4.00,18.00,18.00,22.00,-1.00,40.00,-1.00,-2.00,-2.00,9.00,-1.00,-1.00,31.00
1445,2016-07-22,-2.00,-1.00,-1.00,0.00,11.00,17.00,12.00,4.00,18.00,18.00,22.00,-1.00,40.00,-1.00,-2.00,-2.00,9.00,-1.00,-1.00,31.00
1553,2016-07-23,-1.00,-4.00,-1.00,65.00,11.00,-3.00,-2.00,-4.00,-4.00,18.00,-7.00,-4.00,183.00,-3.00,-3.00,-3.00,-7.00,-3.00,5.00,4.00
1810,2016-07-23,-1.00,-4.00,-1.00,65.00,11.00,-3.00,-2.00,-4.00,-4.00,18.00,-7.00,-4.00,183.00,-3.00,-3.00,-3.00,-7.00,-3.00,5.00,4.00
1553,2016-07-24,6.00,-3.00,-2.00,69.00,3.00,-2.00,21.00,-2.00,-1.00,-1.00,-1.00,-4.00,-3.00,-2.00,-2.00,4.00,1.00,0.00,-1.00,-2.00
1810,2016-07-24,6.00,-3.00,-2.00,69.00,3.00,-2.00,21.00,-2.00,-1.00,-1.00,-1.00,-4.00,-3.00,-2.00,-2.00,4.00,1.00,0.00,-1.00,-2.00
1445,2016-07-24,6.00,-3.00,-2.00,69.00,3.00,-2.00,21.00,-2.00,-1.00,-1.00,-1.00,-4.00,-3.00,-2.00,-2.00,4.00,1.00,0.00,-1.00,-2.00
1553,2016-07-25,-2.00,-1.00,1440,-2.00,0.00,16.00,0.00,35.00,-1.00,0.00,-6.00,-5.00,-3.00,-4.00,-4.00,11.00,-3.00,10.00,-6.00,4.00
1810,2016-07-25,-2.00,-1.00,1440,-2.00,0.00,16.00,0.00,35.00,-1.00,0.00,-6.00,-5.00,-3.00,-4.00,-4.00,11.00,-3.00,10.00,-6.00,4.00
1445,2016-07-25,-2.00,-1.00,1440,-2.00,0.00,16.00,0.00,35.00,-1.00,0.00,-6.00,-5.00,-3.00,-4.00,-4.00,11.00,-3.00,10.00,-6.00,4.00
1553,2016-07-26,-5.00,22.00,37.00,4.00,7.00,0.00,-1.00,19.00,-4.00,-4.00,0.00,38.00,-5.00,3.00,-4.00,18.00,0.00,0.00,-2.00,-6.00
1810,2016-07-26,-5.00,22.00,37.00,4.00,7.00,0.00,-1.00,19.00,-4.00,-4.00,0.00,38.00,-5.00,3.00,-4.00,18.00,0.00,0.00,-2.00,-6.00
1445,2016-07-26,-5.00,22.00,37.00,4.00,7.00,0.00,-1.00,19.00,-4.00,-4.00,0.00,38.00,-5.00,3.00,-4.00,18.00,0.00,0.00,-2.00,-6.00
1553,2016-07-27,2.00,6.00,-3.00,5.00,-1.00,-2.00,6.00,-3.00,0.00,-1.00,29.00,-5.00,24.00,62.00,-6.00,62.00,4.00,-5.00,-1.00,-5.00
1810,2016-07-27,2.00,6.00,-3.00,5.00,-1.00,-2.00,6.00,-3.00,0.00,-1.00,29.00,-5.00,24.00,62.00,-6.00,62.00,4.00,-5.00,-1.00,-5.00
1445,2016-07-27,2.00,6.00,-3.00,5.00,-1.00,-2.00,6.00,-3.00,0.00,-1.00,29.00,-5.00,24.00,62.00,-6.00,62.00,4.00,-5.00,-1.00,-5.00
1553,2016-07-28,15.00,274.00,18.00,17.00,23.00,-2.00,-3.00,-3.00,-3.00,-2.00,60.00,57.00,-4.00,1.00,-1.00,-3.00,-2.00,-3.00,18.00,-2.00
1810,2016-07-28,15.00,274.00,18.00,17.00,23.00,-2.00,-3.00,-3.00,-3.00,-2.00,60.00,57.00,-4.00,1.00,-1.00,-3.00,-2.00,-3.00,18.00,-2.00
1445,2016-07-28,15.00,274.00,18.00,17.00,23.00,-2.00,-3.00,-3.00,-3.00,-2.00,60.00,57.00,-4.00,1.00,-1.00,-3.00,-2.00,-3.00,18.00,-2.00
1553,2016-07-29,2.00,0.00,-1.00,47.00,3.00,-1.00,-2.00,8.00,-8.00,-4.00,20.00,3.00,35.00,-4.00,-1.00,28.00,4.00,1.00,11.00,4.00
1810,2016-07-29,2.00,0.00,-1.00,47.00,3.00,-1.00,-2.00,8.00,-8.00,-4.00,20.00,3.00,35.00,-4.00,-1.00,28.00,4.00,1.00,11.00,4.00
1445,2016-07-29,2.00,0.00,-1.00,47.00,3.00,-1.00,-2.00,8.00,-8.00,-4.00,20.00,3.00,35.00,-4.00,-1.00,28.00,4.00,1.00,11.00,4.00
1553,2016-07-30,3.00,-1.00,16.00,133.00,25.00,174.00,138.00,-3.00,98.00,128.00,39.00,66.00,162.00,99.00,52.00,38.00,356.00,190.00,143.00,1440
1810,2016-07-30,3.00,-1.00,16.00,133.00,25.00,174.00,138.00,-3.00,98.00,128.00,39.00,66.00,162.00,99.00,52.00,38.00,356.00,190.00,143.00,1440
1553,2016-07-31,1.00,117.00,0.00,1.00,186.00,21.00,75.00,-6.00,-3.00,7.00,-3.00,21.00,-8.00,70.00,71.00,9.00,-1.00,-2.00,1.00,-4.00
1810,2016-07-31,1.00,117.00,0.00,1.00,186.00,21.00,75.00,-6.00,-3.00,7.00,-3.00,21.00,-8.00,70.00,71.00,9.00,-1.00,-2.00,1.00,-4.00
1445,2016-07-31,1.00,117.00,0.00,1.00,186.00,21.00,75.00,-6.00,-3.00,7.00,-3.00,21.00,-8.00,70.00,71.00,9.00,-1.00,-2.00,1.00,-4.00
1553,2016-08-01,0.00,119.00,0.00,-1.00,46.00,-3.00,27.00,25.00,75.00,-3.00,13.00,-1.00,-2.00,-4.00,1440,39.00,4.00,-1.00,-5.00,4.00
1810,2016-08-01,0.00,119.00,0.00,-1.00,46.00,-3.00,27.00,25.00,75.00,-3.00,13.00,-1.00,-2.00,-4.00,1440,39.00,4.00,-1.00,-5.00,4.00
1445,2016-08-01,0.00,119.00,0.00,-1.00,46.00,-3.00,27.00,25.00,75.00,-3.00,13.00,-1.00,-2.00,-4.00,1440,39.00,4.00,-1.00,-5.00,4.00
1553,2016-08-02,20.00,29.00,39.00,28.00,47.00,29.00,37.00,61.00,1440,247.00,26.00,25.00,27.00,45.00,16.00,21.00,31.00,33.00,60.00,33.00
1810,2016-08-02,20.00,29.00,39.00,28.00,47.00,29.00,37.00,61.00,1440,247.00,26.00,25.00,27.00,45.00,16.00,21.00,31.00,33.00,60.00,33.00
1445,2016-08-02,20.00,29.00,39.00,28.00,47.00,29.00,37.00,61.00,1440,247.00,26.00,25.00,27.00,45.00,16.00,21.00,31.00,33.00,60.00,33.00
1553,2016-08-03,-1.00,-1.00,5.00,8.00,-2.00,0.00,0.00,-3.00,67.00,-3.00,1.00,-2.00,-7.00,66.00,13.00,-1.00,-1.00,-6.00,-7.00,-1.00
1810,2016-08-03,-1.00,-1.00,5.00,8.00,-2.00,0.00,0.00,-3.00,67.00,-3.00,1.00,-2.00,-7.00,66.00,13.00,-1.00,-1.00,-6.00,-7.00,-1.00
1445,2016-08-03,-1.00,-1.00,5.00,8.00,-2.00,0.00,0.00,-3.00,67.00,-3.00,1.00,-2.00,-7.00,66.00,13.00,-1.00,-1.00,-6.00,-7.00,-1.00
1553,2016-08-04,-2.00,28.00,-1.00,-2.00,8.00,-1.00,-2.00,66.00,61.00,1.00,-3.00,-5.00,12.00,51.00,-5.00,49.00,19.00,-1.00,31.00,-5.00
1810,2016-08-04,-2.00,28.00,-1.00,-2.00,8.00,-1.00,-2.00,66.00,61.00,1.00,-3.00,-5.00,12.00,51.00,-5.00,49.00,19.00,-1.00,31.00,-5.00
1445,2016-08-04,-2.00,28.00,-1.00,-2.00,8.00,-1.00,-2.00,66.00,61.00,1.00,-3.00,-5.00,12.00,51.00,-5.00,49.00,19.00,-1.00,31.00,-5.00
1553,2016-08-05,0.00,0.00,-2.00,-4.00,-1.00,-4.00,-5.00,17.00,112.00,28.00,-1.00,5.00,11.00,-5.00,-4.00,-3.00,0.00,0.00,1.00,-4.00
1810,2016-08-05,0.00,0.00,-2.00,-4.00,-1.00,-4.00,-5.00,17.00,112.00,28.00,-1.00,5.00,11.00,-5.00,-4.00,-3.00,0.00,0.00,1.00,-4.00
1445,2016-08-05,0.00,0.00,-2.00,-4.00,-1.00,-4.00,-5.00,17.00,112.00,28.00,-1.00,5.00,11.00,-5.00,-4.00,-3.00,0.00,0.00,1.00,-4.00
1553,2016-08-06,-1.00,0.00,0.00,-1.00,1.00,5.00,-1.00,-1.00,-6.00,11.00,22.00,31.00,-3.00,51.00,0.00,-4.00,-2.00,3.00,155.00,7.00
1810,2016-08-06,-1.00,0.00,0.00,-1.00,1.00,5.00,-1.00,-1.00,-6.00,11.00,22.00,31.00,-3.00,51.00,0.00,-4.00,-2.00,3.00,155.00,7.00
1553,2016-08-07,-1.00,-3.00,7.00,0.00,-4.00,7.00,5.00,-1.00,-5.00,-5.00,-2.00,10.00,-6.00,107.00,-2.00,-1.00,-3.00,58.00,0.00,-1.00
1810,2016-08-07,-1.00,-3.00,7.00,0.00,-4.00,7.00,5.00,-1.00,-5.00,-5.00,-2.00,10.00,-6.00,107.00,-2.00,-1.00,-3.00,58.00,0.00,-1.00
1445,2016-08-07,-1.00,-3.00,7.00,0.00,-4.00,7.00,5.00,-1.00,-5.00,-5.00,-2.00,10.00,-6.00,107.00,-2.00,-1.00,-3.00,58.00,0.00,-1.00
1553,2016-08-08,278.00,1440,139.00,153.00,1440,351.00,1440,106.00,116.00,1440,1440,256.00,1440,1440,85.00,149.00,1440,19.00,1440,140.00
1810,2016-08-08,278.00,1440,139.00,153.00,1440,351.00,1440,106.00,116.00,1440,1440,256.00,1440,1440,85.00,149.00,1440,19.00,1440,140.00
1445,2016-08-08,278.00,1440,139.00,153.00,1440,351.00,1440,106.00,116.00,1440,1440,256.00,1440,1440,85.00,149.00,1440,19.00,1440,140.00
1553,2016-08-09,83.00,114.00,1440,80.00,131.00,27.00,160.00,50.00,2.00,133.00,1440,1440,-3.00,16.00,88.00,160.00,1.00,90.00,132.00,1440
1810,2016-08-09,83.00,114.00,1440,80.00,131.00,27.00,160.00,50.00,2.00,133.00,1440,1440,-3.00,16.00,88.00,160.00,1.00,90.00,132.00,1440
1445,2016-08-09,83.00,114.00,1440,80.00,131.00,27.00,160.00,50.00,2.00,133.00,1440,1440,-3.00,16.00,88.00,160.00,1.00,90.00,132.00,1440
1553,2016-08-10,97.00,1440,65.00,72.00,6.00,87.00,2.00,2.00,26.00,22.00,35.00,9.00,5.00,139.00,-3.00,8.00,-2.00,16.00,-5.00,95.00
1810,2016-08-10,97.00,1440,65.00,72.00,6.00,87.00,2.00,2.00,26.00,22.00,35.00,9.00,5.00,139.00,-3.00,8.00,-2.00,16.00,-5.00,95.00
1445,2016-08-10,97.00,1440,65.00,72.00,6.00,87.00,2.00,2.00,26.00,22.00,35.00,9.00,5.00,139.00,-3.00,8.00,-2.00,16.00,-5.00,95.00
1553,2016-08-11,115.00,-3.00,0.00,-2.00,13.00,107.00,-1.00,-3.00,-4.00,26.00,-1.00,-1.00,-4.00,-1.00,10.00,-4.00,-2.00,0.00,5.00,18.00
1810,2016-08-11,115.00,-3.00,0.00,-2.00,13.00,107.00,-1.00,-3.00,-4.00,26.00,-1.00,-1.00,-4.00,-1.00,10.00,-4.00,-2.00,0.00,5.00,18.00
1445,2016-08-11,115.00,-3.00,0.00,-2.00,13.00,107.00,-1.00,-3.00,-4.00,26.00,-1.00,-1.00,-4.00,-1.00,10.00,-4.00,-2.00,0.00,5.00,18.00
1553,2016-08-12,-1.00,26.00,31.00,18.00,267.00,-1.00,13.00,48.00,-3.00,-1.00,3.00,-1.00,-4.00,-3.00,-4.00,-2.00,-1.00,-4.00,-1.00,-5.00
1810,2016-08-12,-1.00,26.00,31.00,18.00,267.00,-1.00,13.00,48.00,-3.00,-1.00,3.00,-1.00,-4.00,-3.00,-4.00,-2.00,-1.00,-4.00,-1.00,-5.00
1445,2016-08-12,-1.00,26.00,31.00,18.00,267.00,-1.00,13.00,48.00,-3.00,-1.00,3.00,-1.00,-4.00,-3.00,-4.00,-2.00,-1.00,-4.00,-1.00,-5.00
1553,2016-08-13,-3.00,-2.00,5.00,0.00,-3.00,-1.00,40.00,-5.00,54.00,-3.00,2.00,106.00,0.00,-4.00,1.00,5.00,5.00,22.00,-6.00,20.00
1810,2016-08-13,-3.00,-2.00,5.00,0.00,-3.00,-1.00,40.00,-5.00,54.00,-3.00,2.00,106.00,0.00,-4.00,1.00,5.00,5.00,22.00,-6.00,20.00
1553,2016-08-14,-3.00,-3.00,-1.00,1.00,0.00,-2.00,0.00,22.00,78.00,4.00,-3.00,-4.00,139.00,79.00,15.00,130.00,3.00,-4.00,12.00,-6.00
1810,2016-08-14,-3.00,-3.00,-1.00,1.00,0.00,-2.00,0.00,22.00,78.00,4.00,-3.00,-4.00,139.00,79.00,15.00,130.00,3.00,-4.00,12.00,-6.00
1445,2016-08-14,-3.00,-3.00,-1.00,1.00,0.00,-2.00,0.00,22.00,78.00,4.00,-3.00,-4.00,139.00,79.00,15.00,130.00,3.00,-4.00,12.00,-6.00
1553,2016-08-15,-1.00,-3.00,-4.00,0.00,3.00,19.00,-5.00,26.00,14.00,38.00,-1.00,-3.00,3.00,110.00,20.00,97.00,-2.00,-3.00,1.00,21.00
1810,2016-08-15,-1.00,-3.00,-4.00,0.00,3.00,19.00,-5.00,26.00,14.00,38.00,-1.00,-3.00,3.00,110.00,20.00,97.00,-2.00,-3.00,1.00,21.00
1445,2016-08-15,-1.00,-3.00,-4.00,0.00,3.00,19.00,-5.00,26.00,14.00,38.00,-1.00,-3.00,3.00,110.00,20.00,97.00,-2.00,-3.00,1.00,21.00
1553,2016-08-16,-3.00,-1.00,-3.00,113.00,1.00,0.00,27.00,25.00,-8.00,-3.00,-3.00,-4.00,-4.00,49.00,-7.00,-2.00,17.00,-3.00,-1.00,0.00
1810,2016-08-16,-3.00,-1.00,-3.00,113.00,1.00,0.00,27.00,25.00,-8.00,-3.00,-3.00,-4.00,-4.00,49.00,-7.00,-2.00,17.00,-3.00,-1.00,0.00
1445,2016-08-16,-3.00,-1.00,-3.00,113.00,1.00,0.00,27.00,25.00,-8.00,-3.00,-3.00,-4.00,-4.00,49.00,-7.00,-2.00,17.00,-3.00,-1.00,0.00
1553,2016-08-17,6.00,-1.00,-3.00,3.00,-9.00,0.00,-2.00,1.00,-3.00,-1.00,-3.00,-2.00,-3.00,-4.00,-5.00,-1.00,0.00,0.00,-4.00,-3.00
1810,2016-08-17,6.00,-1.00,-3.00,3.00,-9.00,0.00,-2.00,1.00,-3.00,-1.00,-3.00,-2.00,-3.00,-4.00,-5.00,-1.00,0.00,0.00,-4.00,-3.00
1445,2016-08-17,6.00,-1.00,-3.00,3.00,-9.00,0.00,-2.00,1.00,-3.00,-1.00,-3.00,-2.00,-3.00,-4.00,-5.00,-1.00,0.00,0.00,-4.00,-3.00
1553,2016-08-18,27.00,-3.00,-2.00,-1.00,-1.00,-2.00,191.00,30.00,-6.00,0.00,15.00,-3.00,21.00,0.00,109.00,39.00,-1.00,5.00,2.00,-4.00
1810,2016-08-18,27.00,-3.00,-2.00,-1.00,-1.00,-2.00,191.00,30.00,-6.00,0.00,15.00,-3.00,21.00,0.00,109.00,39.00,-1.00,5.00,2.00,-4.00
1445,2016-08-18,27.00,-3.00,-2.00,-1.00,-1.00,-2.00,191.00,30.00,-6.00,0.00,15.00,-3.00,21.00,0.00,109.00,39.00,-1.00,5.00,2.00,-4.00
1553,2016-08-19,5.00,-2.00,12.00,-2.00,-3.00,-2.00,0.00,-4.00,164.00,9.00,-5.00,-2.00,1.00,5.00,96.00,-1.00,13.00,6.00,-1.00,-7.00
1810,2016-08-19,5.00,-2.00,12.00,-2.00,-3.00,-2.00,0.00,-4.00,164.00,9.00,-5.00,-2.00,1.00,5.00,96.00,-1.00,13.00,6.00,-1.00,-7.00
1445,2016-08-19,5.00,-2.00,12.00,-2.00,-3.00,-2.00,0.00,-4.00,164.00,9.00,-5.00,-2.00,1.00,5.00,96.00,-1.00,13.00,6.00,-1.00,-7.00
1553,2016-08-20,5.00,-1.00,-2.00,-1.00,19.00,-2.00,-2.00,0.00,0.00,-6.00,-6.00,-1.00,29.00,-3.00,-3.00,-2.00,1.00,16.00,-2.00,-1.00
1810,2016-08-20,5.00,-1.00,-2.00,-1.00,19.00,-2.00,-2.00,0.00,0.00,-6.00,-6.00,-1.00,29.00,-3.00,-3.00,-2.00,1.00,16.00,-2.00,-1.00
1553,2016-08-21,2.00,85.00,-2.00,5.00,-1.00,6.00,-3.00,59.00,89.00,-5.00,-1.00,-6.00,0.00,-1.00,-2.00,10.00,-2.00,8.00,7.00,-5.00
1810,2016-08-21,2.00,85.00,-2.00,5.00,-1.00,6.00,-3.00,59.00,89.00,-5.00,-1.00,-6.00,0.00,-1.00,-2.00,10.00,-2.00,8.00,7.00,-5.00
1445,2016-08-21,2.00,85.00,-2.00,5.00,-1.00,6.00,-3.00,59.00,89.00,-5.00,-1.00,-6.00,0.00,-1.00,-2.00,10.00,-2.00,8.00,7.00,-5.00
1553,2016-08-22,-4.00,-1.00,0.00,8.00,29.00,3.00,0.00,1.00,-1.00,-5.00,2.00,-3.00,-4.00,22.00,-3.00,4.00,-1.00,-4.00,239.00,-5.00
1810,2016-08-22,-4.00,-1.00,0.00,8.00,29.00,3.00,0.00,1.00,-1.00,-5.00,2.00,-3.00,-4.00,22.00,-3.00,4.00,-1.00,-4.00,239.00,-5.00
1445,2016-08-22,-4.00,-1.00,0.00,8.00,29.00,3.00,0.00,1.00,-1.00,-5.00,2.00,-3.00,-4.00,22.00,-3.00,4.00,-1.00,-4.00,239.00,-5.00
1553,2016-08-23,-3.00,5.00,0.00,-1.00,-3.00,9.00,-3.00,15.00,-4.00,-2.00,-1.00,-3.00,-4.00,-4.00,-5.00,-1.00,-5.00,-1.00,-2.00,-3.00
1810,2016-08-23,-3.00,5.00,0.00,-1.00,-3.00,9.00,-3.00,15.00,-4.00,-2.00,-1.00,-3.00,-4.00,-4.00,-5.00,-1.00,-5.00,-1.00,-2.00,-3.00
1445,2016-08-23,-3.00,5.00,0.00,-1.00,-3.00,9.00,-3.00,15.00,-4.00,-2.00,-1.00,-3.00,-4.00,-4.00,-5.00,-1.00,-5.00,-1.00,-2.00,-3.00
1553,2016-08-24,6.00,-4.00,-5.00,-3.00,-4.00,1.00,-2.00,-2.00,-1.00,10.00,11.00,-1.00,48.00,-3.00,-6.00,0.00,2.00,9.00,-2.00,92.00
1810,2016-08-24,6.00,-4.00,-5.00,-3.00,-4.00,1.00,-2.00,-2.00,-1.00,10.00,11.00,-1.00,48.00,-3.00,-6.00,0.00,2.00,9.00,-2.00,92.00
1445,2016-08-24,6.00,-4.00,-5.00,-3.00,-4.00,1.00,-2.00,-2.00,-1.00,10.00,11.00,-1.00,48.00,-3.00,-6.00,0.00,2.00,9.00,-2.00,92.00
1553,2016-08-25,12.00,-2.00,15.00,-1.00,0.00,2.00,16.00,-3.00,-5.00,-3.00,-6.00,0.00,10.00,-9.00,-3.00,-1.00,68.00,-2.00,-9.00,-1.00
1810,2016-08-25,12.00,-2.00,15.00,-1.00,0.00,2.00,16.00,-3.00,-5.00,-3.00,-6.00,0.00,10.00,-9.00,-3.00,-1.00,68.00,-2.00,-9.00,-1.00
1445,2016-08-25,12.00,-2.00,15.00,-1.00,0.00,2.00,16.00,-3.00,-5.00,-3.00,-6.00,0.00,10.00,-9.00,-3.00,-1.00,68.00,-2.00,-9.00,-1.00
1553,2016-08-26,5.00,-2.00,0.00,5.00,14.00,4.00,3.00,1.00,1.00,-4.00,-8.00,0.00,-2.00,0.00,-9.00,15.00,-9.00,78.00,-2.00,-2.00
1810,2016-08-26,5.00,-2.00,0.00,5.00,14.00,4.00,3.00,1.00,1.00,-4.00,-8.00,0.00,-2.00,0.00,-9.00,15.00,-9.00,78.00,-2.00,-2.00
1445,2016-08-26,5.00,-2.00,0.00,5.00,14.00,4.00,3.00,1.00,1.00,-4.00,-8.00,0.00,-2.00,0.00,-9.00,15.00,-9.00,78.00,-2.00,-2.00
1553,2016-08-27,27.00,2.00,-2.00,0.00,34.00,2.00,6.00,-1.00,-6.00,-3.00,-7.00,1.00,1.00,6.00,7.00,7.00,19.00,-1.00,1.00,-2.00
1810,2016-08-27,27.00,2.00,-2.00,0.00,34.00,2.00,6.00,-1.00,-6.00,-3.00,-7.00,1.00,1.00,6.00,7.00,7.00,19.00,-1.00,1.00,-2.00
1553,2016-08-28,-2.00,-2.00,1.00,-1.00,86.00,-4.00,15.00,16.00,1.00,-4.00,5.00,0.00,4.00,12.00,-1.00,-2.00,-1.00,-4.00,0.00,-2.00
1810,2016-08-28,-2.00,-2.00,1.00,-1.00,86.00,-4.00,15.00,16.00,1.00,-4.00,5.00,0.00,4.00,12.00,-1.00,-2.00,-1.00,-4.00,0.00,-2.00
1103,2016-08-28,-2.00,-2.00,1.00,-1.00,86.00,-4.00,15.00,16.00,1.00,-4.00,5.00,0.00,4.00,12.00,-1.00,-2.00,-1.00,-4.00,0.00,-2.00
1553,2016-08-29,4.00,-2.00,-2.00,0.00,-4.00,-5.00,-3.00,-5.00,233.00,18.00,-4.00,0.00,0.00,-1.00,4.00,-2.00,8.00,-3.00,-1.00,-4.00
1810,2016-08-29,4.00,-2.00,-2.00,0.00,-4.00,-5.00,-3.00,-5.00,233.00,18.00,-4.00,0.00,0.00,-1.00,4.00,-2.00,8.00,-3.00,-1.00,-4.00
1103,2016-08-29,4.00,-2.00,-2.00,0.00,-4.00,-5.00,-3.00,-5.00,233.00,18.00,-4.00,0.00,0.00,-1.00,4.00,-2.00,8.00,-3.00,-1.00,-4.00
1553,2016-08-30,7.00,-2.00,-2.00,-1.00,-4.00,-2.00,-1.00,-3.00,8.00,107.00,-6.00,-8.00,-3.00,-3.00,31.00,45.00,3.00,1.00,-2.00,-5.00
1810,2016-08-30,7.00,-2.00,-2.00,-1.00,-4.00,-2.00,-1.00,-3.00,8.00,107.00,-6.00,-8.00,-3.00,-3.00,31.00,45.00,3.00,1.00,-2.00,-5.00
1103,2016-08-30,7.00,-2.00,-2.00,-1.00,-4.00,-2.00,-1.00,-3.00,8.00,107.00,-6.00,-8.00,-3.00,-3.00,31.00,45.00,3.00,1.00,-2.00,-5.00
